selection,seed,validation_split,origin,snr_db,gnn_epoch,relation_D_epoch,ade_targets,fde_targets,gnn_ADE,relation_D_ADE,delta_ADE_relation_minus_gnn,gnn_FDE,relation_D_FDE,delta_FDE_relation_minus_gnn,gnn_scene_J,relation_D_scene_J,delta_scene_J_relation_minus_gnn,gnn_source,relation_D_source
final,2026,V_select,2,15,100,100,8,8,1.4956841468811035,1.738979458808899,0.2432953119277954,2.8324122428894043,4.39625358581543,1.5638413429260254,2.9118902683258057,3.9371062517166138,1.025215983390808,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,2,20,100,100,8,8,1.4953795671463013,1.7389936447143555,0.2436140775680542,2.8313655853271484,4.396296977996826,1.5649313926696777,2.9110623598098755,3.9371421337127686,1.026079773902893,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,3,5,100,100,8,8,1.4485547542572021,1.4163835048675537,-0.03217124938964844,3.2665677070617676,2.970635414123535,-0.2959322929382324,3.081838607788086,2.9017012119293213,-0.18013739585876465,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,3,10,100,100,8,8,1.4490187168121338,1.4226841926574707,-0.026334524154663086,3.2689337730407715,2.988996982574463,-0.2799367904663086,3.0834856033325195,2.917182683944702,-0.16630291938781738,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,3,15,100,100,8,8,1.4488046169281006,1.4215238094329834,-0.027280807495117188,3.2688958644866943,2.9869771003723145,-0.2819187641143799,3.0832525491714478,2.9150123596191406,-0.16824018955230713,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,3,20,100,100,8,8,1.4483647346496582,1.4212162494659424,-0.02714848518371582,3.268681049346924,2.9867160320281982,-0.2819650173187256,3.08270525932312,2.9145742654800415,-0.1681309938430786,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,4,5,100,100,8,8,1.5295627117156982,1.1765683889389038,-0.35299432277679443,2.750462532043457,2.316521167755127,-0.4339413642883301,2.9047939777374268,2.3348289728164673,-0.5699650049209595,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,4,10,100,100,8,8,1.5296876430511475,1.1797058582305908,-0.34998178482055664,2.7446000576019287,2.3266797065734863,-0.4179203510284424,2.901987671852112,2.343045711517334,-0.5589419603347778,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,4,15,100,100,8,8,1.5287065505981445,1.179656744003296,-0.34904980659484863,2.7448694705963135,2.3271126747131348,-0.4177567958831787,2.9011412858963013,2.3432130813598633,-0.557928204536438,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
final,2026,V_select,4,20,100,100,8,8,1.52534019947052,1.1799018383026123,-0.3454383611679077,2.7417876720428467,2.327784776687622,-0.4140028953552246,2.8962340354919434,2.3437942266464233,-0.55243980884552,project/results/qgat_extend100/seed2026/gnn/validation_epoch_100.json,project/results/qgat_extend100/seed2026/relation_D/validation_epoch_100.json
