model,seed,epoch,execution_stage,loss,ADE,FDE,J,gradient_norm,graph_gradient_norm,elapsed_seconds,source_history
relation_D,2026,36,parent_1_40,1.3195650929103073,0.5977428987674648,1.1958082328701858,1.1956470152025576,7.649993896484375,5.469217300415039,8901.538154382259,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,37,parent_1_40,1.3102514622645722,0.595350959970965,1.20488099072536,1.197791455333645,6.613890171051025,4.3513641357421875,9146.860372418538,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,38,parent_1_40,1.304285105572774,0.6048707996343728,1.218148348859395,1.2139449740640704,5.355503559112549,3.461484432220459,9396.337641768157,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,39,parent_1_40,1.295371509681609,0.5876009998755762,1.1752726276393515,1.175237313695252,7.87531852722168,6.136247634887695,9640.257696369663,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,40,parent_1_40,1.2952801690622862,0.5893811105663189,1.1838144883967472,1.1812883547646926,8.127184867858887,5.314323902130127,9886.660372395068,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,41,continuation_41_100,1.2812555098151233,0.5953116205107654,1.1906598682003096,1.1906415546109201,8.296038627624512,5.786262512207031,9919.11457393691,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,42,continuation_41_100,1.2789026598046118,0.606382751511992,1.214146389774396,1.2134559463991899,6.9299798011779785,4.537598133087158,9951.351000647992,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,43,continuation_41_100,1.270458214861742,0.5918576535722241,1.190811201549368,1.1872632543469082,7.096807479858398,3.6787009239196777,9984.341354461387,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,44,continuation_41_100,1.269657412570411,0.5842470691393828,1.1798572845585296,1.1741757114186475,6.562052249908447,4.9332966804504395,10016.30855386518,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,45,continuation_41_100,1.2640925354303638,0.5897274719027337,1.1812007901672041,1.1803278669863357,5.514545917510986,3.460136651992798,10048.035843428224,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,46,continuation_41_100,1.2600402430943227,0.593377568940632,1.1881707458209712,1.1874629418511176,6.6265387535095215,3.5974538326263428,10080.840076334774,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,47,continuation_41_100,1.2509621780914193,0.5765072593657533,1.1548804161546284,1.1539474674430674,8.515982627868652,4.671380996704102,10113.877567525953,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,48,continuation_41_100,1.2462057088770122,0.5863139445416163,1.1782370217901188,1.1754324554366757,4.892369270324707,3.335731267929077,10146.481444146484,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,49,continuation_41_100,1.240170451752193,0.5834988243985572,1.1730096773951662,1.1700036630961401,5.107875823974609,2.8719053268432617,10179.46830917336,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,50,continuation_41_100,1.2337622898594713,0.5814289320318493,1.1713306896976428,1.1670942768806707,9.42545223236084,5.301024436950684,10212.449586950243,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,51,continuation_41_100,1.2305747510549463,0.5853407579258783,1.182646719737677,1.1766641177947168,7.8335280418396,4.9186553955078125,10245.138165887445,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,52,continuation_41_100,1.2305774346925822,0.5894119935392519,1.1881973697981447,1.1835106784383242,12.407623291015625,8.908167839050293,10277.340647650883,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,53,continuation_41_100,1.219782755995338,0.5804767021330189,1.1640041918621864,1.1624787980641123,4.983470916748047,3.0691888332366943,10310.224559497088,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,54,continuation_41_100,1.2179331832005968,0.5830074024875648,1.1775730153027688,1.1717939101389492,6.3596272468566895,3.0388410091400146,10343.803993809968,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,55,continuation_41_100,1.2091300421135773,0.5752476281742565,1.15630973940657,1.1534024978775415,5.4082441329956055,3.2132678031921387,10377.034542812034,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,56,continuation_41_100,1.2066275072991473,0.5872680038923863,1.1844650928152258,1.1795005502999993,7.050539016723633,4.080659866333008,10409.543780200183,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,57,continuation_41_100,1.1993079742003527,0.5862072996125789,1.1776787562866229,1.1750466777558903,4.222291469573975,1.9211527109146118,10442.562335256487,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,58,continuation_41_100,1.2000785826412186,0.5829229212063365,1.1687875004802482,1.1673166714464607,5.723763465881348,3.386958599090576,10474.985107021406,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,59,continuation_41_100,1.190953270296381,0.5785156071570237,1.1602632236049977,1.1586472189595225,6.977702617645264,4.881641387939453,10508.256447447464,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,60,continuation_41_100,1.185976707456262,0.5756130485853646,1.1555763986345846,1.1534012479026567,6.059848308563232,3.9449410438537598,10540.729723859578,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,61,continuation_41_100,1.1838829177288261,0.5796615934721194,1.164096384535078,1.1617097857396583,3.9100542068481445,2.5215604305267334,10574.042786058038,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,62,continuation_41_100,1.1763589093654645,0.5819379799772286,1.1700689070427324,1.1669724334985947,8.160930633544922,4.639153957366943,10606.393072679639,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,63,continuation_41_100,1.1781051408537746,0.5725638644813443,1.156091179017094,1.1506094539898912,5.679177761077881,3.50593900680542,10640.074093908072,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,64,continuation_41_100,1.1733269646890014,0.5744635179179023,1.1565122045890894,1.152719620212447,6.8680596351623535,4.228425979614258,10673.561950728297,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,65,continuation_41_100,1.1622829822876106,0.5800848946656334,1.173965102393995,1.167067445862631,23.33547019958496,17.17957878112793,10706.480944484472,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,66,continuation_41_100,1.1617393798281597,0.5773547772940947,1.16311356085469,1.1589115577214397,6.0879597663879395,3.793102264404297,10739.100139664486,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,67,continuation_41_100,1.1609725704449192,0.5776124040837749,1.1627917741658167,1.1590082911666832,5.529454708099365,3.7034707069396973,10772.37369553186,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,68,continuation_41_100,1.1559196648500614,0.5734438058035449,1.1515712532692124,1.1492294324381511,6.519872188568115,3.5584466457366943,10804.659915536642,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,69,continuation_41_100,1.1539737343637766,0.5617082678532461,1.1238079310988542,1.1236122334026732,10.09332275390625,8.456823348999023,10837.353012183681,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,70,continuation_41_100,1.137818931040194,0.5701442338392371,1.1499119812616845,1.1451002244700792,6.782061576843262,3.6258137226104736,10870.28772616759,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,71,continuation_41_100,1.1456259141464151,0.5729158085142263,1.1574911721723038,1.1516613946003782,6.883734226226807,4.547101974487305,10903.741306623444,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,72,continuation_41_100,1.1368577854980066,0.5755552494263976,1.1633974260796094,1.1572539624662022,5.765674114227295,3.259636402130127,10936.692775897682,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,73,continuation_41_100,1.1356183209705404,0.5897984848020132,1.1938171154627344,1.1867070425333806,9.01965045928955,6.305079936981201,10970.043477492407,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,74,continuation_41_100,1.1303266601146589,0.5753104924975195,1.1635897639981705,1.1571053744966049,4.947472095489502,3.553854465484619,11001.996936297044,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,75,continuation_41_100,1.1301110185203433,0.5770284053924842,1.173243730335962,1.1636502705604652,4.971303462982178,2.4978508949279785,11034.604186782613,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,76,continuation_41_100,1.126340904801273,0.5702756172546651,1.155121486700373,1.1478363606048516,17.74748992919922,12.231650352478027,11067.445515643805,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,77,continuation_41_100,1.11762329726031,0.5694259931310081,1.1519454660417978,1.145398726151907,5.107869625091553,3.175666332244873,11100.515041513368,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,78,continuation_41_100,1.1109864775337792,0.5702327651518863,1.144088278579293,1.1422769044415326,10.762410163879395,9.148682594299316,11132.900469796732,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,79,continuation_41_100,1.1120297485782253,0.5733281840951531,1.1558954686962535,1.1512759184432797,5.88924503326416,3.5816028118133545,11166.102535961196,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,80,continuation_41_100,1.1075939592487598,0.5701876798662124,1.1530942043708639,1.1467347820516443,6.239911079406738,3.5377519130706787,11199.249888848513,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,81,continuation_41_100,1.101279079011806,0.5673112953302916,1.1537822316971142,1.1442024111788487,6.53959846496582,3.924492835998535,11232.356969397515,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,82,continuation_41_100,1.102724923853789,0.5654540334211198,1.1454383793566376,1.1381732230994386,7.058272838592529,3.8014607429504395,11265.290004393086,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,83,continuation_41_100,1.1026536912010647,0.5754577991703991,1.157681300715776,1.154298449528287,9.40527057647705,4.687534809112549,11298.342229517177,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,84,continuation_41_100,1.0915171573088607,0.5661872105929069,1.1470672993443443,1.139720860265079,18.58238410949707,14.919413566589355,11331.369098048657,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,85,continuation_41_100,1.0866246489839182,0.5594430626276881,1.1237626934068976,1.121324409331137,10.716963768005371,6.1043853759765625,11363.933177711442,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,86,continuation_41_100,1.0877065229983045,0.5661721256090095,1.1483937892736866,1.1403690202458527,8.202542304992676,4.932400703430176,11396.306661300361,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,87,continuation_41_100,1.0877890873758786,0.5689200189869734,1.1503618543079939,1.1441009461409704,6.394065856933594,4.562604904174805,11428.359509509057,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,88,continuation_41_100,1.083632153323114,0.5713820296054474,1.1523355472559342,1.1475498032334146,7.084908485412598,4.348790168762207,11461.052932608873,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,89,continuation_41_100,1.0809422155010053,0.5634296187834116,1.1328618471708614,1.1298605423688421,6.953894138336182,4.4464802742004395,11493.890407187864,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,90,continuation_41_100,1.0760699825085784,0.5711303408106323,1.1561574349709554,1.14920905829611,9.108381271362305,4.302577972412109,11526.213759297505,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,91,continuation_41_100,1.0785189218876876,0.5628749547264306,1.1367920769611375,1.1312709932069993,7.451534748077393,3.9893481731414795,11558.536772184074,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,92,continuation_41_100,1.070452518260335,0.5620626063641976,1.1325027991324896,1.1283140059304424,14.483741760253906,13.231602668762207,11590.465153230354,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,93,continuation_41_100,1.0672058176083443,0.5628316586650908,1.1365403846860862,1.1311018510081339,6.709041118621826,5.185296058654785,11622.153694987297,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,94,continuation_41_100,1.0607883583255493,0.5696101972012548,1.148886675039539,1.1440535347210243,6.604959011077881,4.766061305999756,11654.064647518098,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,95,continuation_41_100,1.0591865309209818,0.5683729305537417,1.1554505884886022,1.1460982247980427,6.788750171661377,5.071934223175049,11687.012968819588,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,96,continuation_41_100,1.054215031414338,0.5628560787579044,1.1336321750772187,1.1296721662965137,9.87060260772705,6.712595462799072,11719.949009947479,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,97,continuation_41_100,1.0520678482134722,0.5715320390521084,1.1543014269898415,1.1486827525470291,7.870645523071289,4.952444553375244,11753.222608784214,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,98,continuation_41_100,1.0537318075309037,0.5730304234341019,1.1669125011836876,1.1564866740259458,7.3782734870910645,5.138927936553955,11786.050257913768,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,99,continuation_41_100,1.0533351948409924,0.5717643724233494,1.1552625299285864,1.1493956373876426,7.183764934539795,4.531126976013184,11818.304804801941,project/results/qgat_extend100/seed2026/relation_D/history.json
relation_D,2026,100,continuation_41_100,1.0446389061757135,0.5605631168789114,1.1336439732904546,1.1273851035241387,8.110343933105469,5.437282562255859,11851.550599772483,project/results/qgat_extend100/seed2026/relation_D/history.json
