snr_ref_db,received_snr_median_db,received_snr_p10_db,received_snr_p90_db,peak_to_noise_median_db,g_emp_median_db,station_recall,miss_rate,target_recall,detections_per_bs_frame,false_alarms_per_bs_frame,range_rmse_m,range_median_abs_m,range_p90_abs_m,u_rmse,u_median_abs,single_bs_xy_rmse_m,single_bs_xy_median_m,nbs1_fraction,nbs2_fraction,nbs3_fraction,gt_match_rate,obs_precision,fusion_xy_rmse_m,fusion_xy_median_m,gate_rejections_per_frame,postfilter_rejections_per_frame
-10.0,-16.561900968081407,-27.895290563206192,-0.7297296599054022,21.416578176168066,37.54106542042102,0.6921119592875318,0.30788804071246817,0.9011627906976745,2.6910569105691056,0.4796747967479675,0.13501366295319556,0.004808528367149734,0.03997959391517725,0.005257541567607314,0.000359167354476924,0.6490436954257232,0.06537477795462518,0.5596330275229358,0.3623853211009174,0.0779816513761468,0.9011627906976745,0.7110091743119266,0.6744301929105515,0.05496256298675869,20.658536585365855,1.3658536585365855
-5.0,-11.561900968081407,-22.895290563206192,4.270270340094598,23.07176650883324,33.08188808484841,0.6921119592875318,0.30788804071246817,0.9011627906976745,2.6910569105691056,0.4796747967479675,0.13424475904969385,0.0031204429572255776,0.030189992552408285,0.005234274333810995,0.00022952881538526593,0.6272399135857202,0.04150442496862734,0.5688073394495413,0.3440366972477064,0.0871559633027523,0.9011627906976745,0.7110091743119266,0.6534615541368394,0.03884327210474021,20.585365853658537,1.3658536585365855
0.0,-6.5619009680814075,-17.895290563206192,9.270270340094598,23.89564732473505,28.266371681609535,0.6921119592875318,0.30788804071246817,0.9011627906976745,2.6910569105691056,0.4796747967479675,0.13397841750467865,0.0025074826952646845,0.028740044271444276,0.00523476573673078,0.00015260422151547326,0.6256557411660085,0.02845932013800965,0.5688073394495413,0.3440366972477064,0.0871559633027523,0.9011627906976745,0.7110091743119266,0.6489346587220949,0.02911073767446841,20.585365853658537,1.3658536585365855
5.0,-1.5619009680814075,-12.895290563206192,14.270270340094598,24.23655247639148,23.320219758842732,0.6921119592875318,0.30788804071246817,0.9011627906976745,2.6910569105691056,0.4796747967479675,0.13388379228961556,0.002186408532303119,0.027943982422385716,0.0052338854572238185,0.00012290230829324622,0.6252383438396514,0.0215508271957104,0.5688073394495413,0.3440366972477064,0.0871559633027523,0.9011627906976745,0.7110091743119266,0.6475947814045394,0.020812793372083336,20.585365853658537,1.3658536585365855
10.0,3.4380990319185925,-7.895290563206192,19.270270340094598,24.3424727519322,18.333889091125126,0.6921119592875318,0.30788804071246817,0.9011627906976745,2.6910569105691056,0.4796747967479675,0.13384841695874486,0.002068466992554363,0.027502481830538272,0.0052341314479026685,0.00011355245252353541,0.6257801077354455,0.01889557911279815,0.5688073394495413,0.3440366972477064,0.0871559633027523,0.9011627906976745,0.7110091743119266,0.6473611701325438,0.0169146886224262,20.585365853658537,1.3658536585365855
15.0,8.438099031918593,-2.895290563206192,24.270270340094598,24.381834394793465,13.336258086859498,0.6921119592875318,0.30788804071246817,0.9011627906976745,2.6910569105691056,0.4796747967479675,0.13383425039777908,0.0018947189071383264,0.027256164637833535,0.005234503689839362,0.00011315991777405277,0.6263295587038278,0.01831736741081947,0.5688073394495413,0.3440366972477064,0.0871559633027523,0.9011627906976745,0.7110091743119266,0.6473749641700252,0.01634525307746937,20.585365853658537,1.3658536585365855
20.0,13.438099031918593,2.104709436793808,29.270270340094598,24.38887374681093,8.331167894404855,0.6946564885496184,0.3053435114503817,0.9011627906976745,2.7642276422764227,0.5447154471544715,0.13683155165131491,0.0018978472864006335,0.03265418069656789,0.005250573821417426,0.00011381323710842745,0.6271867301362725,0.01812635922944809,0.5796460176991151,0.336283185840708,0.084070796460177,0.9011627906976745,0.6858407079646017,0.6494035880049015,0.01521855641196376,21.951219512195124,1.4878048780487805
