condition,miss_probability,false_alarm_rate,snr_db,method,association_f1,track_decision_accuracy,identity_f1,id_switches,id_switches_per_1000_detections,position_rmse_m
miss_0.10__far_1.50,0.1,1.5,15,gated_hungarian_ekf,0.9718651344866776,0.951140642303433,0.9613550566262665,115,11.121856866537717,0.8498124170591602
miss_0.10__far_1.50,0.1,1.5,15,edge_mlp,0.9985963356973996,0.9974750830564784,0.9987417731320171,5,0.4835589941972921,0.49944832402941386
miss_0.10__far_1.50,0.1,1.5,15,association_gnn,0.999483153257365,0.9990919158361019,0.9995163474559877,3,0.2901353965183752,0.4815888625444204
miss_0.10__far_1.50,0.1,1.5,20,gated_hungarian_ekf_legacy,0.9518105615085809,0.9348172757475083,0.7172891652033601,3229,313.95235780262516,4.252797593269011
miss_0.10__far_1.50,0.1,1.5,20,gated_hungarian_ekf,0.9695033842877785,0.9467774086378737,0.9556882621568725,120,11.66747690811862,1.0089585641495091
miss_0.10__far_1.50,0.1,1.5,20,edge_mlp,0.9993599369784101,0.9988482834994463,0.9996597482136781,5,0.48614487117160915,0.38693805418609667
miss_0.10__far_1.50,0.1,1.5,20,association_gnn,0.9997662200238702,0.9995791805094131,0.9997569393806816,3,0.2916869227029655,0.38694157095281145
miss_0.20__far_1.50,0.2,1.5,5,gated_hungarian_ekf_legacy,0.8941500855018095,0.8735991140642303,0.7999582049004755,2339,255.7402143013339,2.1943210641272977
miss_0.20__far_1.50,0.2,1.5,5,gated_hungarian_ekf,0.9510097179087175,0.9291029900332226,0.9001530872597381,553,60.46359064071726,1.4473073969954944
miss_0.20__far_1.50,0.2,1.5,5,edge_mlp,0.9926737380618075,0.9889036544850498,0.9886875343218013,62,6.778919746337197,0.6552870418853641
miss_0.20__far_1.50,0.2,1.5,5,association_gnn,0.9950468262226848,0.992624584717608,0.9933209241213182,48,5.248195932648152,0.6312113501919702
miss_0.20__far_1.50,0.2,1.5,10,gated_hungarian_ekf_legacy,0.9099707017008922,0.8880398671096346,0.7316434482036241,2986,327.30461471007345,3.460426167383769
miss_0.20__far_1.50,0.2,1.5,10,gated_hungarian_ekf,0.9612563340654292,0.9408416389811739,0.897650429799427,495,54.258467609339036,1.4135223455403743
miss_0.20__far_1.50,0.2,1.5,10,edge_mlp,0.9975573197135401,0.9961461794019933,0.99703719960496,17,1.863422119916694,0.5177508895910957
miss_0.20__far_1.50,0.2,1.5,10,association_gnn,0.9988077413630565,0.9981173864894796,0.9984652488489366,13,1.4249698564068838,0.515461257752545
miss_0.20__far_1.50,0.2,1.5,15,gated_hungarian_ekf_legacy,0.9113880418931459,0.8892580287929125,0.7748973972673905,2567,278.2957502168257,3.0799834865631035
miss_0.20__far_1.50,0.2,1.5,15,gated_hungarian_ekf,0.9616621675951984,0.9412403100775194,0.9249479195991217,323,35.01734605377277,1.291734567276289
miss_0.20__far_1.50,0.2,1.5,15,edge_mlp,0.9980989912165068,0.9969878183831672,0.9976667209289706,12,1.3009540329575022,0.5623952623427586
miss_0.20__far_1.50,0.2,1.5,15,association_gnn,0.9992234948279209,0.9987818383167221,0.9991323210412147,4,0.4336513443191674,0.49125704919865537
miss_0.20__far_1.50,0.2,1.5,20,gated_hungarian_ekf_legacy,0.9145765947293069,0.8919822812846069,0.6465400975204898,3834,416.1962657403387,4.850615053130836
miss_0.20__far_1.50,0.2,1.5,20,gated_hungarian_ekf,0.9606256120744282,0.9394905869324474,0.9263741235014703,281,30.503690838037343,1.342064741452058
miss_0.20__far_1.50,0.2,1.5,20,edge_mlp,0.9991678224687933,0.9986932447397564,0.9992399565689467,5,0.5427702996092054,0.39478001676665436
miss_0.20__far_1.50,0.2,1.5,20,association_gnn,0.9996950036045028,0.9995348837209302,0.9995114802149487,4,0.4342162396873643,0.39355313217984667
miss_0.30__far_1.50,0.3,1.5,5,gated_hungarian_ekf_legacy,0.8633729117564223,0.8493466223698782,0.7550442477876106,2619,330.18154311649016,2.7192215501400114
miss_0.30__far_1.50,0.3,1.5,5,gated_hungarian_ekf,0.9406555925421839,0.9240531561461794,0.8529179810725551,795,100.2269288956127,2.052394577986845
miss_0.30__far_1.50,0.3,1.5,5,edge_mlp,0.9907392724620214,0.9875083056478405,0.9835046313919553,79,9.959657085224407,0.7410043969705619
miss_0.30__far_1.50,0.3,1.5,5,association_gnn,0.9937037271404164,0.9916943521594684,0.990216499400366,67,8.446797781139688,0.6592384300424992
miss_0.30__far_1.50,0.3,1.5,10,gated_hungarian_ekf_legacy,0.8816805775873572,0.8647619047619047,0.6795211981838553,3231,405.59879487823247,3.673889196786233
miss_0.30__far_1.50,0.3,1.5,10,gated_hungarian_ekf,0.9543062043555498,0.9391583610188261,0.8741590819153144,569,71.42857142857143,1.828869654533137
miss_0.30__far_1.50,0.3,1.5,10,edge_mlp,0.9973893644289037,0.9964119601328904,0.9945911949685534,27,3.389404971127291,0.547611892012092
miss_0.30__far_1.50,0.3,1.5,10,association_gnn,0.998419572020103,0.997829457364341,0.9967990962154021,26,3.263871453678132,0.5355044162435699
miss_0.30__far_1.50,0.3,1.5,15,gated_hungarian_ekf_legacy,0.883383739548123,0.8661572535991141,0.6766803039158387,3272,406.51012548142626,3.9677031062527064
