candidate,split,scope,subset,snr_db,a_range,a_bearing,a_radial_velocity,position_mae,position_rmse,position_median,position_p95,velocity_mae,velocity_rmse,velocity_median,velocity_p95,vx_mae,vx_rmse,vx_median,vx_p95,vy_mae,vy_rmse,vy_median,vy_p95,quality_mean,quality_median,quality_p05,quality_min,n
A_light,val,scene_0,ge2,-10.0,0.05,0.002,0.08,0.16840549914468955,0.20158438248053098,0.14285899678204983,0.32397095643218926,0.2946551553289048,0.3481302283782756,0.26173514671379483,0.6798622320708804,0.1669755678938979,0.20619812482415598,0.14897973479790938,0.381638671637039,0.21068881660410835,0.2804941875150216,0.15158623680497024,0.6253214794654914,70.22473947067913,72.51712954104335,49.14495867044347,42.75454716546213,50
A_light,val,scene_0,ge2,-5.0,0.05,0.002,0.08,0.09475860168938605,0.11344559227277551,0.08060427520771804,0.1820022447527639,0.16569313275116154,0.19579085673038954,0.1471375520714875,0.3824427417753659,0.0938942860510885,0.11592361415430713,0.08385824714862178,0.2148382179740892,0.1184888843354726,0.15778395121375063,0.08477717439450622,0.35185103194333994,81.72070333922467,83.47564240679705,67.05023486741334,62.028853008537574,50
A_light,val,scene_0,ge2,0.0,0.05,0.002,0.08,0.05333956208645067,0.06386121621332533,0.04546221119978433,0.10233609110495173,0.09319700307168026,0.11013493243201995,0.08274713301515951,0.21515795441338295,0.05281204736775539,0.06519472588452456,0.0471965770765328,0.12091235211834116,0.06664982491787842,0.08876570879932916,0.04753890994951826,0.19797732548696984,89.173860269001,90.34473657282743,79.85785280572672,76.449260189793,50
A_light,val,scene_0,ge2,5.0,0.05,0.002,0.08,0.030072563706057397,0.03600001365964027,0.025696092370505665,0.05762262923225156,0.05245415506519729,0.061990765252418346,0.04657027617731463,0.12111755144227543,0.02972386751293196,0.03669116376875456,0.026578382131142497,0.06807489265957037,0.03751341824906141,0.04996612330244234,0.026714383880042714,0.11145916125000016,93.72058887749648,94.44376745540117,88.10539457208583,85.97434544491065,50
A_light,val,scene_0,ge2,10.0,0.05,0.002,0.08,0.01704223668764906,0.02039009304048097,0.01464494767129939,0.03256421020477675,0.02958075590660552,0.03496089087632624,0.02626492124404671,0.06831798189449677,0.016761784734832853,0.02069110154789854,0.015002744449684968,0.03839423361067409,0.02115487330483406,0.028180528873691178,0.015059139390926568,0.06288041600150049,96.39363511318628,96.81938802940459,93.10372135059414,91.83132675547292,50
A_light,val,scene_0,eq3,-10.0,0.05,0.002,0.08,0.13366324156932505,0.16138049450219477,0.10732456864174657,0.2924104805593264,0.2689336194228509,0.311318248415892,0.254609381522155,0.6137330390931562,0.13372716453278052,0.16559519041600748,0.08616367010020554,0.2839283213577585,0.2012021087957436,0.26362337663383584,0.1641426156825343,0.5572642205107883,73.09130780034742,74.5850741026462,53.44376134215907,45.673518634037826,27
A_light,val,scene_0,eq3,-5.0,0.05,0.002,0.08,0.07515329209174972,0.09073902852682607,0.060339880882755194,0.1643272925843662,0.15119079083992634,0.17508494020922613,0.14325045517957374,0.34519408070104185,0.0752442551939745,0.09312629873224323,0.04859549877166636,0.15976436529421287,0.11309163080235912,0.14826405084342356,0.09249007287505151,0.3136416329708755,83.66683307089043,84.79108433032012,70.25045870940143,64.33521891618874,27
A_light,val,scene_0,eq3,0.0,0.05,0.002,0.08,0.0422910244331307,0.05105844183397231,0.033980066359097234,0.0924498798794006,0.0850279476058028,0.09848664950285176,0.0806007899721047,0.19418626232138983,0.042337258367767375,0.052383268911756556,0.02738031979925637,0.08989457057337509,0.06359407931417052,0.08340031935440155,0.052079656759772774,0.17650247843121386,90.39265665894867,91.13518242428376,81.96653982666241,78.01982019900726,27
A_light,val,scene_0,eq3,5.0,0.05,0.002,0.08,0.023848753174542735,0.028785293738564508,0.01918249871845568,0.052135594535918275,0.04785305008619267,0.05543403407541007,0.04537905474046891,0.10930721992191664,0.023834119854016695,0.029484552181407976,0.015427862964665806,0.050605560945152735,0.03578710792017837,0.046942446852880966,0.02932602467941514,0.0993720016500038,94.44966168335002,94.90817887102142,89.40326112711227,86.958242576916,27
A_light,val,scene_0,eq3,10.0,0.05,0.002,0.08,0.013533117552300758,0.01632031075210589,0.010913627356943888,0.029598577969643755,0.02698583714870497,0.03126290519670156,0.0256057352450594,0.06165524593914848,0.013443867775654464,0.016629217744754718,0.00871017097771798,0.028541417657047475,0.020179106188878287,0.026473351856829242,0.016535478519456248,0.05605370202059399,96.81924681401564,97.09447534799561,93.87421170517833,92.41990221662564,27
A_light,val,scene_1,all,-10.0,0.05,0.002,0.08,0.24812543066151416,0.29369723865709585,0.23400503121503394,0.46629932048233347,0.4884086533028229,0.6134536474769587,0.4126048201287268,1.4012538324443462,0.43127277221662963,0.5751461213649242,0.3252060385227926,1.338276158355629,0.1740368505054857,0.21338302810127321,0.138432500665985,0.4282280563393215,59.72390991039465,62.25142968332986,23.983462345249762,17.93562098985304,51
A_light,val,scene_1,all,-5.0,0.05,0.002,0.08,0.13953686506410395,0.16517739063819198,0.13161790934740478,0.2620298971640732,0.2745360833972391,0.34484336436571905,0.23205734413891702,0.7876110599866383,0.24238807949332405,0.32323764218873074,0.18236683621927607,0.7519795212874985,0.09788811011477903,0.12014313388345656,0.07789031420925241,0.24131383481320867,73.8941705109737,76.59944072245545,44.7740491122878,38.03903832555158,51
A_light,val,scene_1,all,0.0,0.05,0.002,0.08,0.0785201965892348,0.0929546326039846,0.07405298002183403,0.14740758959468814,0.15438230898795768,0.19392569667173656,0.13053708072124726,0.44288913114039463,0.1362936822110199,0.18175218016962874,0.10241204437927909,0.42278796738799906,0.05506701357182201,0.06762633239504548,0.0438292621969083,0.13589753444919328,83.973348399014,86.0737496900113,63.62422739819287,58.05326995113077,51
A_light,val,scene_1,all,5.0,0.05,0.002,0.08,0.04426102149935911,0.05240228464423919,0.041707327186079717,0.08311857111548354,0.08687916950950059,0.109135817476152,0.07347533669289104,0.24922802955842474,0.07669563015556832,0.10227661670811296,0.057585607533626515,0.2379100641729941,0.030998184526064423,0.03808044551905499,0.024681641968438583,0.0765504634500962,90.49655595273542,91.9036813373109,77.52485750218327,73.62189887201089,51
A_light,val,scene_1,all,10.0,0.05,0.002,0.08,0.0250791842210434,0.02969840144878378,0.02356441750176432,0.04717418869134422,0.04898906200604761,0.0615423754372358,0.041438939435977575,0.1405230721303906,0.043244203423915065,0.057670259620270295,0.03245159959848154,0.13416368098852738,0.01748633966551139,0.021484997784228535,0.013935819484281353,0.043207916815685365,94.4714290517982,95.34685538577033,86.62376823636978,84.12016411522241,51
A_light,val,scene_1,ge2,-10.0,0.05,0.002,0.08,0.24812543066151416,0.29369723865709585,0.23400503121503394,0.46629932048233347,0.4884086533028229,0.6134536474769587,0.4126048201287268,1.4012538324443462,0.43127277221662963,0.5751461213649242,0.3252060385227926,1.338276158355629,0.1740368505054857,0.21338302810127321,0.138432500665985,0.4282280563393215,59.72390991039465,62.25142968332986,23.983462345249762,17.93562098985304,51
A_light,val,scene_1,ge2,-5.0,0.05,0.002,0.08,0.13953686506410395,0.16517739063819198,0.13161790934740478,0.2620298971640732,0.2745360833972391,0.34484336436571905,0.23205734413891702,0.7876110599866383,0.24238807949332405,0.32323764218873074,0.18236683621927607,0.7519795212874985,0.09788811011477903,0.12014313388345656,0.07789031420925241,0.24131383481320867,73.8941705109737,76.59944072245545,44.7740491122878,38.03903832555158,51
A_light,val,scene_1,ge2,0.0,0.05,0.002,0.08,0.0785201965892348,0.0929546326039846,0.07405298002183403,0.14740758959468814,0.15438230898795768,0.19392569667173656,0.13053708072124726,0.44288913114039463,0.1362936822110199,0.18175218016962874,0.10241204437927909,0.42278796738799906,0.05506701357182201,0.06762633239504548,0.0438292621969083,0.13589753444919328,83.973348399014,86.0737496900113,63.62422739819287,58.05326995113077,51
A_light,val,scene_1,ge2,5.0,0.05,0.002,0.08,0.04426102149935911,0.05240228464423919,0.041707327186079717,0.08311857111548354,0.08687916950950059,0.109135817476152,0.07347533669289104,0.24922802955842474,0.07669563015556832,0.10227661670811296,0.057585607533626515,0.2379100641729941,0.030998184526064423,0.03808044551905499,0.024681641968438583,0.0765504634500962,90.49655595273542,91.9036813373109,77.52485750218327,73.62189887201089,51
A_light,val,scene_1,ge2,10.0,0.05,0.002,0.08,0.0250791842210434,0.02969840144878378,0.02356441750176432,0.04717418869134422,0.04898906200604761,0.0615423754372358,0.041438939435977575,0.1405230721303906,0.043244203423915065,0.057670259620270295,0.03245159959848154,0.13416368098852738,0.01748633966551139,0.021484997784228535,0.013935819484281353,0.043207916815685365,94.4714290517982,95.34685538577033,86.62376823636978,84.12016411522241,51
A_light,val,scene_1,eq3,-10.0,0.05,0.002,0.08,0.133282145838953,0.15095759260723113,0.12337133161132682,0.2514261103797279,0.4825670592049777,0.5809880704258343,0.38729068088168805,1.071036031952196,0.4302737372916551,0.550795528634174,0.3644988113076226,1.0538679700816178,0.16306152819578518,0.18485514224314942,0.14747164509685318,0.30084286089699563,63.0994625541648,66.47414444130051,34.062796077447615,26.141332869037782,14
A_light,val,scene_1,eq3,-5.0,0.05,0.002,0.08,0.07495634096524571,0.08487718148742504,0.0694098606596743,0.1414729842686732,0.270934974917648,0.32622197528617414,0.21772095536781794,0.6010042717372577,0.24152494361058638,0.30922254042784403,0.2042182399619672,0.5913148213975957,0.09163995353116973,0.10393362136942785,0.08292878542027715,0.16901557798407155,76.41297637738637,79.47525504714817,54.440175631219844,47.049262469419915,14
A_light,val,scene_1,eq3,0.0,0.05,0.002,0.08,0.04218521585378609,0.047763420124853094,0.039066150981199754,0.07964470279911243,0.15225755357966284,0.18333548189577534,0.12243328075360937,0.337626935275433,0.13571330255457123,0.17376622740648529,0.11462545313036054,0.33216430420474713,0.05153020109563714,0.05845679716571732,0.046644028143962846,0.09501968022447835,85.65802735524423,87.87597027487534,70.97427746937119,65.44655168421542,14
A_light,val,scene_1,eq3,5.0,0.05,0.002,0.08,0.02378985231924052,0.026935977398050853,0.02202112446855975,0.04492768694870576,0.08565373094492996,0.10313768655549956,0.06888960202073104,0.18987936765220684,0.07633996535735413,0.09774785900884933,0.06443350184523133,0.1867986098464142,0.0290041587013676,0.03290499122027825,0.02625091097118082,0.05347175693802346,91.54809602360625,92.98427910549492,82.42786792881382,78.77629620766193,14
A_light,val,scene_1,eq3,10.0,0.05,0.002,0.08,0.013498687509912824,0.015287474185271361,0.01247366213492765,0.02548842200303078,0.04829185907737156,0.05814648554911081,0.038824455159070355,0.10700877568082919,0.04303620039016428,0.055103029183599044,0.03630178492109715,0.10526559701074806,0.01636731604569754,0.01856528902291547,0.014800578549298393,0.030163035655097748,95.10332845222328,95.98204573516395,89.66609844144445,87.41366762253246,14
B_recommended,train,overall,all,-10.0,0.1,0.004,0.16,0.42069013596823585,0.5293362071770925,0.34055179251640205,1.060113858855925,0.8812346295080127,1.111699295666751,0.6943010070893397,2.426497725106178,0.5835921429548387,0.8073716328597083,0.41219385985875867,1.830977456881671,0.5416902027241559,0.764216180435483,0.36866042675546495,1.6927595287064467,42.64457773105565,44.621979944869125,7.415197848335547,2.1359248587500925,425
B_recommended,train,overall,all,-5.0,0.1,0.004,0.16,0.23665593281670425,0.2976880598978308,0.1911607783060669,0.5946997411084693,0.5629883669522945,0.8075867598382457,0.390647252769102,1.7385222788954589,0.3663218717770923,0.5368881091693503,0.239388615806158,1.2116213085688887,0.3613375406910396,0.603280641906067,0.20650550695725833,1.5357815299759912,58.88926513922263,63.540163244501194,14.698189542781737,2.746322561267318,425
B_recommended,train,overall,all,0.0,0.1,0.004,0.16,0.1331450857423155,0.16745088148415127,0.10757949763530962,0.33404065181621495,0.38466448077376514,0.6843118569233995,0.2197615029051647,1.6363895700122355,0.24414612003141983,0.4158154929958095,0.135111762383886,0.9687002874005144,0.25993759903586633,0.5434889081762415,0.11588249036610954,1.425213225221746,71.6272536874044,77.47836350029179,18.062613973663552,2.7483820837149313,425
B_recommended,train,overall,all,5.0,0.1,0.004,0.16,0.07493768854837403,0.09424255884513416,0.06060060110247715,0.18787678728535626,0.28461215482261254,0.6407042569194727,0.12363722324645825,1.5922360764884576,0.17545404702906137,0.36907580091134107,0.07600329850794907,0.8806310009779239,0.20292577764928724,0.5237222527412654,0.06510888906691115,1.3465333633131236,80.40756975015026,86.62642137934712,19.846285912127758,2.733950454336856,425
B_recommended,train,overall,all,10.0,0.1,0.004,0.16,0.04223480819735326,0.053128949269259075,0.03420475881377727,0.1059356559506443,0.2284414503215841,0.6264525228567389,0.06959644471859183,1.5691986612906594,0.13684376276152357,0.352841369633601,0.04277296073767545,0.8921270128704604,0.17087859730576072,0.5176347469680311,0.03663203933382242,1.302246272287941,85.97717302039766,92.2379476329001,20.65281384209506,2.724879445155657,425
B_recommended,train,overall,ge2,-10.0,0.1,0.004,0.16,0.3786302440509911,0.4525360091325385,0.32327159919969384,0.8935633587525255,0.7760305908586931,0.9491859902604196,0.657702885988506,1.8762290642066852,0.5336792498810419,0.745331731098815,0.38106015718186637,1.547447589570045,0.44396849845380987,0.5877368924305306,0.32298683295314035,1.1874882523657349,45.10440866096434,45.82050470480537,13.266196020482335,4.173406437101708,395
B_recommended,train,overall,ge2,-5.0,0.1,0.004,0.16,0.21301344966785432,0.2545088016081797,0.18321848254545844,0.502851648031834,0.43640320207200706,0.5338000513422576,0.3706617597220562,1.0563691618253284,0.30009891360767244,0.41912421035539565,0.21537514128008795,0.8693454376389333,0.24965909346407947,0.3305713101691721,0.18137678886059733,0.6671079284940816,62.41160184026639,64.45775381210062,32.14774026070416,16.753793197237965,395
B_recommended,train,overall,ge2,0.0,0.1,0.004,0.16,0.11984903814481336,0.14316288958081122,0.10368219924943203,0.28294777639353763,0.2454204342161106,0.30020593616377456,0.20814389288595037,0.5944859852172742,0.1687589771587004,0.2357020530368475,0.1211250962035848,0.48863296956472585,0.14040418244043254,0.18592510939134455,0.10192104860388815,0.3749535025106021,76.04104249102893,78.11427076384497,52.84226808781868,36.6110411102318,395
B_recommended,train,overall,ge2,5.0,0.1,0.004,0.16,0.06745189083585731,0.08056264726441992,0.05835117108605804,0.15927509469038936,0.13803848741159064,0.1688582104792981,0.11661245384579762,0.33450336173927914,0.0949167425167648,0.13257292041667323,0.06813343570054897,0.2747574602486393,0.07897341273815356,0.10458257989964369,0.05730120294198631,0.210830173212563,85.45931448662284,87.03018685515681,69.8607824996977,56.823313011799335,395
B_recommended,train,overall,ge2,10.0,0.1,0.004,0.16,0.03800677850011917,0.04539343175472022,0.03285841783429028,0.08980829929411006,0.07767922188220026,0.09502406893341513,0.06547692280733206,0.18826996327703358,0.05341240499567606,0.07460371079521234,0.038368347060059094,0.15459521214849564,0.04444151272565211,0.058854566621858194,0.03223734325541262,0.11861917877806556,91.44134185996252,92.48080687401544,81.72564697505246,72.7524227259085,395
B_recommended,train,overall,eq3,-10.0,0.1,0.004,0.16,0.26310884305283416,0.2988256420947696,0.25748247790226486,0.5149849811793334,0.5988248598686239,0.7040116988757621,0.5441699900266181,1.1478366549418562,0.394554632436612,0.520157379665856,0.3272346484064812,1.007873185029721,0.35885815145473143,0.47441413610166305,0.27008618461418976,0.9956993144768422,52.90702993958397,54.1990349334509,28.738570534995464,8.856542855030888,179
B_recommended,train,overall,eq3,-5.0,0.1,0.004,0.16,0.1481169710712451,0.1680974463326002,0.144689007234467,0.290080888308187,0.33667014612559915,0.39571745499868616,0.30706147792244476,0.6454099573713941,0.22176175809300697,0.29223207072606855,0.18580714706953283,0.567410422118216,0.20179707573783245,0.2668196413868201,0.15175106594356125,0.5606631237839754,69.11928368211527,70.83540096256824,49.49313327022752,25.73645798989951,179
B_recommended,train,overall,eq3,0.0,0.1,0.004,0.16,0.08338176199549711,0.09457995138185162,0.08134059707387054,0.1630223579920708,0.18929961188440397,0.22248131801014326,0.17333524151939197,0.3639107393681576,0.12466475423805332,0.16425350313040807,0.10488247437773435,0.3192972729779367,0.11348067854200197,0.15006239893097642,0.08541048496588033,0.31554832731680216,80.92765899289958,82.37154962456582,67.28700059064903,46.70030817500371,179
B_recommended,train,overall,eq3,5.0,0.1,0.004,0.16,0.0469480459546983,0.05323636096906265,0.04575044383237714,0.09163618932513255,0.10645967375694629,0.12511783328822826,0.09746068753737654,0.20498293605198556,0.07010033561923001,0.09235724439821139,0.05898867036108246,0.17965512153022412,0.0638264063745119,0.08440741444867225,0.04822527197001847,0.1775641685332336,88.662018450223,89.66547701703776,80.0053806972503,65.20231027249427,179
B_recommended,train,overall,eq3,10.0,0.1,0.004,0.16,0.02646370617282101,0.030003221319072012,0.025760356780209666,0.05164004983124527,0.059903595296646524,0.07040233607378299,0.05481843746002139,0.11544412200015432,0.03944117855302371,0.05196378050967643,0.03319458866799785,0.10111666890927831,0.0359166196547076,0.04750004673458814,0.027219542416253795,0.09994751010776359,93.41084482821486,94.04580966829779,88.19325582262204,78.62522284954217,179
B_recommended,train,scene_0,all,-10.0,0.1,0.004,0.16,0.4127070714046095,0.5305283404052547,0.33102437423119224,1.0311218283706107,0.8804562048738112,1.1230738500017572,0.6645843681020469,2.4044960275586393,0.5081509929300595,0.6957764794079341,0.37358208223139266,1.4970225643483728,0.6314559963557211,0.8815837811918218,0.4158071577537763,1.9342614958884021,43.206734765633584,45.329787985270535,7.1797547440387675,2.1359248587500925,270
B_recommended,train,scene_0,all,-5.0,0.1,0.004,0.16,0.2322275495425005,0.29835436575194724,0.18634508774927705,0.5789773197307218,0.6012103968436918,0.9001250082857134,0.3723953694259847,2.1846450771354475,0.3457183937552524,0.5312911596207764,0.2150528167777388,1.1553708004917116,0.44443140010859694,0.7266049368468165,0.23407471048693562,1.824348212660686,58.721574979528384,64.0709001450459,9.895209501947624,2.746322561267318,270
B_recommended,train,scene_0,all,0.0,0.1,0.004,0.16,0.13068065692966746,0.16782945419155107,0.10486395509754727,0.3253934962036515,0.44521056792857094,0.8177205314625726,0.2092651135014293,2.126549737872822,0.25442799660040566,0.46682214477883366,0.12105481206401425,1.2537792205853315,0.33924444880161597,0.6713746738740759,0.1317180488133003,1.846366874292505,70.52690593305267,77.8555995399993,11.418444090026288,2.7483820837149313,270
B_recommended,train,scene_0,all,5.0,0.1,0.004,0.16,0.07356475905554442,0.09446474382785283,0.05901709527094018,0.1830717923334685,0.35784307468991994,0.7902561370177991,0.11775397870540932,2.1190639039844084,0.20311868323733023,0.4441327920580083,0.06812925509159218,1.251421673057039,0.28009657237052005,0.6536442649584346,0.07411755230424344,1.8035518171562743,78.48205055702594,86.86603185282479,11.907885076097406,2.733950454336856,270
B_recommended,train,scene_0,all,10.0,0.1,0.004,0.16,0.041473160911881135,0.05327032216522998,0.03324525882044657,0.10324187135900946,0.30884599084887365,0.7815853897158159,0.06628616903204076,2.127042916042643,0.17428502854910755,0.4365001776485116,0.038359034450873075,1.2103055937746956,0.24684761092291677,0.6483388900336319,0.0417286937165553,1.7867700962124267,83.45271297609251,92.37862042795587,11.884585699480738,2.724879445155657,270
B_recommended,train,scene_0,ge2,-10.0,0.1,0.004,0.16,0.3424856162203575,0.3968743998547577,0.30641857906182357,0.7566236514349187,0.7072105881841977,0.8445399396483492,0.603344741025228,1.6155975724583806,0.41657254599300475,0.5519008027534443,0.3210649373117924,1.0777739253635035,0.4818430822813891,0.6392598951767121,0.3518054443787956,1.2995326583372038,47.32547613376389,47.95529103019268,19.078541384663133,8.50239642901509,240
B_recommended,train,scene_0,ge2,-5.0,0.1,0.004,0.16,0.19276241478407616,0.2232098219031815,0.17308015200801652,0.4253239770043117,0.3976500667146433,0.47491044973515073,0.3398704950282884,0.9075342113906791,0.23415100701535213,0.3102078484080102,0.18060655699483108,0.6061368235136733,0.271014021474753,0.3595984233192856,0.1982026027034001,0.7320035535367125,64.49779286336779,66.18308288498959,39.36526426295469,25.01217394206281,240
B_recommended,train,scene_0,ge2,0.0,0.1,0.004,0.16,0.10848952499053087,0.12556321494329978,0.09747304211285476,0.23916618926719838,0.2236063355301153,0.2670730464957487,0.19136029404876695,0.5100662173447953,0.13163855852684483,0.1744039856776246,0.10151761785188373,0.34089319756897585,0.15242572354234987,0.20226532561039537,0.11166704481133893,0.4120296384990497,77.6537232030574,79.29757690949242,59.1839878262119,45.87462845234859,240
B_recommended,train,scene_0,ge2,5.0,0.1,0.004,0.16,0.0610727674670903,0.07066197733047426,0.05486234561151383,0.13455611346402108,0.12576111205935983,0.15021695189756223,0.10774263543785946,0.2867978758786849,0.0740257824202091,0.09807978007130883,0.05708558096219862,0.19174557912339052,0.08573798779443319,0.11377824650854054,0.06287240268942713,0.23186363256982725,86.55569053666316,87.77196800626942,74.44571528607666,64.5147448161004,240
B_recommended,train,scene_0,ge2,10.0,0.1,0.004,0.16,0.034419322791166024,0.039815604106139046,0.030872826133165165,0.07580394726409526,0.0707670574416323,0.0845318466285431,0.0606648206254681,0.16136358567977538,0.04165107711626485,0.05518784655966385,0.032123419325795544,0.10790483284163824,0.04824936925363253,0.06403073235984837,0.035396550870960386,0.13050954371658458,92.13026668567157,92.92189067846337,84.69622542161783,78.14344573017023,240
B_recommended,train,scene_0,eq3,-10.0,0.1,0.004,0.16,0.26305106524315397,0.29828742107130035,0.25996696616699894,0.5149849811793334,0.5768985456088482,0.6736813422080516,0.5379518193188572,1.1305291971624423,0.353610608612746,0.45565065002324423,0.29984527256813553,0.854086341284951,0.3737840149892014,0.4962147075335806,0.27611585437899855,1.0395263924645102,53.64483431995178,54.68762500876229,30.85472243589576,17.69713156952061,119
B_recommended,train,scene_0,eq3,-5.0,0.1,0.004,0.16,0.1482489317281911,0.16788582423455836,0.14624460757504407,0.290080888308187,0.32432838146930315,0.37883920586136366,0.30219015367289487,0.6386770670090303,0.1986689040067279,0.25613642250874014,0.16884006844153143,0.48085045157492096,0.21023177012779612,0.2791294985523617,0.15495878226985305,0.5847137558239445,69.72755226419955,71.21984692588458,51.60884578979024,37.768446262195354,119
B_recommended,train,scene_0,eq3,0.0,0.1,0.004,0.16,0.0835211826065495,0.09449895629833562,0.08202273912191732,0.1630223579920708,0.18234911928651654,0.213042753557995,0.1698418064190813,0.35922443597756737,0.11165092736125816,0.14400795735533164,0.09502424313353108,0.27059270318213674,0.1182349079176772,0.15699975497406857,0.08699644538503115,0.32887370095435187,81.35896098419401,82.62379663739966,68.9300708379137,57.83742664129241,119
B_recommended,train,scene_0,eq3,5.0,0.1,0.004,0.16,0.0470512747506993,0.053206727097460674,0.046082984866872914,0.09163618932513255,0.10254529137442421,0.11982491725215154,0.0955668986923028,0.20206589611474607,0.06276974510012884,0.08098572401090276,0.05347486903141219,0.15225296758401205,0.06650363152663864,0.08831377752601714,0.04887860820294598,0.18499385894284556,88.9400782717984,89.81995879920588,81.1143579162752,73.49502524877491,119
B_recommended,train,scene_0,eq3,10.0,0.1,0.004,0.16,0.02653182273966213,0.029993898869518854,0.025948328855952992,0.05164004983124527,0.05769858747224634,0.06742818878324315,0.053814287696341556,0.11371478191373877,0.03531123714954342,0.04556873435379463,0.030108370901848147,0.08569505627687322,0.03742454967469642,0.0496996085697058,0.027490312537661765,0.10410745397496937,93.58008627450167,94.1365083824343,88.8870864601193,84.0892956130521,119
B_recommended,train,scene_1,all,-10.0,0.1,0.004,0.16,0.43459611940164955,0.5272531509529192,0.35642421538248226,1.065283770280624,0.8825905949998474,1.0916025422949127,0.7350250923221883,2.4230180752375277,0.7150057591270348,0.9716214573754256,0.5129131504281883,2.217684731504314,0.3853239815594935,0.49754181122029434,0.31153377237867375,0.9629430754854912,41.66533644501666,42.57499291069502,8.400809147775766,4.173406437101708,155
B_recommended,train,scene_1,all,-5.0,0.1,0.004,0.16,0.24436989077822038,0.2965238225251165,0.20051865602284907,0.5986411886965008,0.4964080568188926,0.6139386382435816,0.4135251129473422,1.3591258370689734,0.40221180123449096,0.5465007614582597,0.2876052520687402,1.2454815088666555,0.2165933984798107,0.27974554376062155,0.17657206054651553,0.5390885719534645,59.18137057869002,61.85240865573254,24.907730643799102,16.753793197237965,155
B_recommended,train,scene_1,all,0.0,0.1,0.004,0.16,0.13743796173854114,0.16678938020710773,0.11281444643422589,0.33659080656692725,0.2791971031492647,0.34529184199664503,0.23262737256074348,0.7632368960716203,0.22623575439512192,0.3073758420253947,0.16148467124981813,0.6999079086276097,0.12179018331488312,0.15731035531272472,0.09971611812839676,0.3024130064764283,73.54398848530744,76.3194825563311,45.80113487313238,36.6110411102318,155
B_recommended,train,scene_1,all,5.0,0.1,0.004,0.16,0.07732924314878689,0.09385427081793217,0.06350500939230094,0.18942727468213844,0.1570486169892384,0.1942236952638646,0.13088637432611538,0.4289408478555075,0.12726403556949617,0.172900109383769,0.09075294707128378,0.39350538130609153,0.06849923200584962,0.08847822317966864,0.05609542808713108,0.16985982518580084,83.7616999575281,85.89683738031401,64.47102719646628,56.823313011799335,155
B_recommended,train,scene_1,all,10.0,0.1,0.004,0.16,0.04356154863011113,0.05288178423341667,0.035743029596017856,0.10686370614994214,0.08838192811275711,0.10930069974743077,0.07370203110106543,0.24126622905919648,0.07162349332508695,0.09730196694460763,0.05110081374181341,0.22138394315012253,0.03854547681135986,0.049789257817208867,0.03157238105615612,0.09551497934347689,90.37461954918723,91.79979484884197,78.11893144830611,72.7524227259085,155
B_recommended,train,scene_1,ge2,-10.0,0.1,0.004,0.16,0.43459611940164955,0.5272531509529192,0.35642421538248226,1.065283770280624,0.8825905949998474,1.0916025422949127,0.7350250923221883,2.4230180752375277,0.7150057591270348,0.9716214573754256,0.5129131504281883,2.217684731504314,0.3853239815594935,0.49754181122029434,0.31153377237867375,0.9629430754854912,41.66533644501666,42.57499291069502,8.400809147775766,4.173406437101708,155
B_recommended,train,scene_1,ge2,-5.0,0.1,0.004,0.16,0.24436989077822038,0.2965238225251165,0.20051865602284907,0.5986411886965008,0.4964080568188926,0.6139386382435816,0.4135251129473422,1.3591258370689734,0.40221180123449096,0.5465007614582597,0.2876052520687402,1.2454815088666555,0.2165933984798107,0.27974554376062155,0.17657206054651553,0.5390885719534645,59.18137057869002,61.85240865573254,24.907730643799102,16.753793197237965,155
B_recommended,train,scene_1,ge2,0.0,0.1,0.004,0.16,0.13743796173854114,0.16678938020710773,0.11281444643422589,0.33659080656692725,0.2791971031492647,0.34529184199664503,0.23262737256074348,0.7632368960716203,0.22623575439512192,0.3073758420253947,0.16148467124981813,0.6999079086276097,0.12179018331488312,0.15731035531272472,0.09971611812839676,0.3024130064764283,73.54398848530744,76.3194825563311,45.80113487313238,36.6110411102318,155
B_recommended,train,scene_1,ge2,5.0,0.1,0.004,0.16,0.07732924314878689,0.09385427081793217,0.06350500939230094,0.18942727468213844,0.1570486169892384,0.1942236952638646,0.13088637432611538,0.4289408478555075,0.12726403556949617,0.172900109383769,0.09075294707128378,0.39350538130609153,0.06849923200584962,0.08847822317966864,0.05609542808713108,0.16985982518580084,83.7616999575281,85.89683738031401,64.47102719646628,56.823313011799335,155
B_recommended,train,scene_1,ge2,10.0,0.1,0.004,0.16,0.04356154863011113,0.05288178423341667,0.035743029596017856,0.10686370614994214,0.08838192811275711,0.10930069974743077,0.07370203110106543,0.24126622905919648,0.07162349332508695,0.09730196694460763,0.05110081374181341,0.22138394315012253,0.03854547681135986,0.049789257817208867,0.03157238105615612,0.09551497934347689,90.37461954918723,91.79979484884197,78.11893144830611,72.7524227259085,155
B_recommended,train,scene_1,eq3,-10.0,0.1,0.004,0.16,0.2632234357086997,0.2998902560403053,0.2527084975366952,0.4901479832730584,0.642312049817179,0.7605970567662056,0.5784439251080709,1.255088771478006,0.4757602796872795,0.6288139359541108,0.3578442847207217,1.108416492946201,0.3292551887780327,0.4279029290754081,0.26440842687069654,0.8456945425132578,51.44371791852119,50.41501114906839,27.31205902865944,8.856542855030888,60
