model,snr_ref_db,scene,count,range_class,bs,target_index,visible,matched,false_alarms_bs,r_gt_m,u_gt,r_hat_m,u_hat,vr_hat_mps,range_abs_m,u_abs,xy_abs_m,peak_to_noise_db,gt_rd_snr_db
TS8_diagnostic,15.0,count5_r40_norm_b0,5,medium,1,3,True,True,3,164.89279261501082,0.5394273862065124,164.89011294756324,0.5394420438478502,5.801292533587466,0.002679667447580414,1.4657641337789684e-05,0.003926652899169926,25.63883002124726,
TS8_diagnostic,15.0,count5_r40_norm_b0,5,medium,1,4,True,True,3,155.92622853303726,0.45497970703210916,155.92350631739535,0.45483218037375217,6.817481701596916,0.0027222156419099974,0.00014752665835698897,0.025960477852632665,25.18479685763274,
E0_full_grid,20.0,count5_r40_norm_b0,5,near,0,0,True,True,1,53.81449618829485,-0.6718710131470254,53.812391745894665,-0.6723154948864083,-7.7940969446584525,0.002104442400181483,0.00044448173938294033,0.03223237184667855,12.861701500714535,
E0_full_grid,20.0,count5_r40_norm_b0,5,near,0,1,True,True,1,43.86342439892262,-0.4130570344929086,43.86363966835446,-0.4130346731504009,-7.884373567516252,0.00021526943184113634,2.2361342507715154e-05,0.0010917131101815306,11.121773504759346,
E0_full_grid,20.0,count5_r40_norm_b0,5,near,0,2,True,True,1,40.0,0.0,39.99685048840087,9.828335695771064e-05,-8.728061157400136,0.0031495115991333478,9.828335695771064e-05,0.005028873525566704,10.620485755080846,
E0_full_grid,20.0,count5_r40_norm_b0,5,near,0,3,True,False,1,43.86342439892262,0.4130570344929086,,,,,,,,
E0_full_grid,20.0,count5_r40_norm_b0,5,near,0,4,True,True,1,53.81449618829485,0.671871013147025,53.812697206752794,0.6728050723061964,-4.655016161507536,0.0017989815420520472,0.0009340591591713299,0.06763378739326988,13.213451273379802,
E0_full_grid,20.0,count5_r40_norm_b0,5,medium,1,0,True,True,0,199.2675738596146,0.7173861365967801,199.26740851709124,0.717348739680894,3.421747504030219,0.0001653425233598682,3.739691588611205e-05,0.010694111753448166,22.99156394037379,
E0_full_grid,20.0,count5_r40_norm_b0,5,medium,1,1,True,True,0,186.7804103220061,0.668975747782343,186.7810006019979,0.66904932971397,4.104607417648399,0.0005902799917976154,7.358193162698701e-05,0.01849411029839859,25.90757145508299,
E0_full_grid,20.0,count5_r40_norm_b0,5,medium,1,2,True,True,0,175.25489256570543,0.6102558395972497,175.25204250699886,0.6101575224110736,4.8944710751085285,0.002850058706570735,9.831718617614449e-05,0.021926256666861835,25.37835545375873,
E0_full_grid,20.0,count5_r40_norm_b0,5,medium,1,3,True,True,0,164.89279261501082,0.5394273862065124,164.89060467297597,0.5395492274871095,5.800016554507689,0.0021879420348511758,0.00012184128059711252,0.023950053034980393,25.759263807024027,
E0_full_grid,20.0,count5_r40_norm_b0,5,medium,1,4,True,True,0,155.92622853303726,0.45497970703210916,155.92384402317268,0.4549041666556636,6.814692335855852,0.002384509864583606,7.554037644558198e-05,0.013433423301916485,25.24427471605708,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,near,0,0,True,True,0,53.81449618829485,-0.6718710131470254,53.812328579853464,-0.6723133911054467,-7.794116466016186,0.00216760844138264,0.0004423779584213916,0.03208465207746177,12.861950106293472,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,near,0,1,True,True,0,43.86342439892262,-0.4130570344929086,43.86365993840102,-0.4130355162505587,-7.884393421598116,0.00023553947840326828,2.151824234991606e-05,0.0010565944364838522,11.121604926146409,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,near,0,2,True,True,0,40.0,0.0,39.99685298588368,9.853894973210565e-05,-8.728074181218796,0.0031470141163225662,9.853894973210565e-05,0.005035158486068522,10.620599979790653,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,near,0,3,True,False,0,43.86342439892262,0.4130570344929086,,,,,,,,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,near,0,4,True,True,0,53.81449618829485,0.671871013147025,53.81270670311006,0.67280528748798,-4.655020940615295,0.001789485184787054,0.0009342743409549437,0.06764911814177209,13.213016127767984,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,0,True,True,1,199.2675738596146,0.7173861365967801,199.26710635512543,0.7173498643563582,3.4216196317999064,0.0004675044891655489,3.6272240421908464e-05,0.01038179512888585,22.99338175867589,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,1,True,True,1,186.7804103220061,0.668975747782343,186.78093769249637,0.669026614465771,4.105161244762922,0.0005273704902606369,5.0866683428019144e-05,0.012789040826494819,25.895444306667326,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,2,True,True,1,175.25489256570543,0.6102558395972497,175.25309733065458,0.610162163249478,4.8944210073409975,0.001795235050849442,9.367634777168732e-05,0.020791714711141662,25.390410012836124,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,3,True,True,1,164.89279261501082,0.5394273862065124,164.89103053927204,0.5395181449522246,5.799882129316695,0.001762075738781732,9.075874571218279e-05,0.017852629404283494,25.751069651615545,
TS2_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,4,True,True,1,155.92622853303726,0.45497970703210916,155.9234990724472,0.45492613026786693,6.81448481650567,0.0027294605900465285,5.3576764242224684e-05,0.009765797193916872,25.235587282923206,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,near,0,0,True,True,3,53.81449618829485,-0.6718710131470254,53.81233459487907,-0.6723122827729424,-7.794123735588016,0.0021615934157779293,0.0004412696259170623,0.03200420761588473,12.86156391055486,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,near,0,1,True,True,3,43.86342439892262,-0.4130570344929086,43.86361085947487,-0.41303722518354385,-7.884110126672375,0.00018646055224991187,1.9809309364737793e-05,0.000966281261475637,11.121585266317933,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,near,0,2,True,True,3,40.0,0.0,39.996819684900665,9.937121775395002e-05,-8.728067063381623,0.0031803150993354734,9.937121775395002e-05,0.005081954678217526,10.620508055650742,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,near,0,3,True,False,3,43.86342439892262,0.4130570344929086,,,,,,,,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,near,0,4,True,True,3,53.81449618829485,0.671871013147025,53.812661899065105,0.6728047908462048,-4.654966729514615,0.0018342892297411595,0.0009337776991797941,0.06761434472347343,13.213025418699434,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,0,True,True,3,199.2675738596146,0.7173861365967801,199.26568118977124,0.7173866814035376,3.421640213791906,0.001892669843357453,5.44806757485361e-07,0.0018996639527770621,22.954406744280746,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,1,True,True,3,186.7804103220061,0.668975747782343,186.78105016193837,0.6690454187027646,4.104415344372959,0.0006398399322620207,6.967092042153844e-05,0.0175138481736305,25.88521897606759,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,2,True,True,3,175.25489256570543,0.6102558395972497,175.2522700981706,0.6101642801295876,4.894399256125323,0.0026224675348203164,9.155946766215006e-05,0.020415160605731092,25.398365288394235,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,3,True,True,3,164.89279261501082,0.5394273862065124,164.89070954371363,0.5395301177979724,5.801379748817191,0.0020830712971928733,0.00010273159146001465,0.02021675003922951,25.747421814307437,
TS4_time_sparse,20.0,count5_r40_norm_b0,5,medium,1,4,True,True,3,155.92622853303726,0.45497970703210916,155.92281914812904,0.4549020729529767,6.815099152839611,0.003409384908223956,7.763407913247145e-05,0.014007908777305532,25.226183467662597,
COMB4_destagger,20.0,count5_r40_norm_b0,5,near,0,0,True,True,16,53.81449618829485,-0.6718710131470254,53.81240435976545,-0.6723208200819802,-7.794766248923352,0.0020918285293944905,0.0004498069349548883,0.032616178451985285,12.861746300513328,
COMB4_destagger,20.0,count5_r40_norm_b0,5,near,0,1,True,True,16,43.86342439892262,-0.4130570344929086,43.86360172190462,-0.4129355075603686,-7.884279029705927,0.00017732298200456853,0.0001215269325399726,0.0058176750404661005,11.132638634218663,
COMB4_destagger,20.0,count5_r40_norm_b0,5,near,0,2,True,True,16,40.0,0.0,39.99684280139909,9.67511014562596e-05,-8.727999925239837,0.003157198600909794,9.67511014562596e-05,0.004986800164282382,10.615966989746322,
COMB4_destagger,20.0,count5_r40_norm_b0,5,near,0,3,True,False,16,43.86342439892262,0.4130570344929086,,,,,,,,
COMB4_destagger,20.0,count5_r40_norm_b0,5,near,0,4,True,True,16,53.81449618829485,0.671871013147025,53.81257208937617,0.6728266765771002,-4.65398663801963,0.0019240989186783963,0.0009556634300751377,0.06920124671567915,13.2142017756295,
COMB4_destagger,20.0,count5_r40_norm_b0,5,medium,1,0,True,True,18,199.2675738596146,0.7173861365967801,199.2670143175525,0.7173119206950205,3.420046275302522,0.0005595420620920777,7.421590175960002e-05,0.021227201170959838,22.969737514158844,
COMB4_destagger,20.0,count5_r40_norm_b0,5,medium,1,1,True,True,18,186.7804103220061,0.668975747782343,186.78132540586162,0.6691183827153296,4.103840434912225,0.0009150838555171958,0.00014263493298660723,0.03584486006023653,25.90661823330275,
COMB4_destagger,20.0,count5_r40_norm_b0,5,medium,1,2,True,True,18,175.25489256570543,0.6102558395972497,175.25285591930242,0.6101666655538551,4.894150610754229,0.0020366464030132647,8.91740433945909e-05,0.01982345377886527,25.383346810976764,
COMB4_destagger,20.0,count5_r40_norm_b0,5,medium,1,3,True,True,18,164.89279261501082,0.5394273862065124,164.89121009415416,0.5395900455424353,5.800153877780399,0.0015825208566582205,0.00016265933592285453,0.03187963142857965,25.74296396933415,
COMB4_destagger,20.0,count5_r40_norm_b0,5,medium,1,4,True,True,18,155.92622853303726,0.45497970703210916,155.92435049691935,0.45495195397784843,6.813856818179841,0.0018780361179153715,2.7753054260726273e-05,0.00520776688740886,25.223097685944467,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,near,0,0,True,True,11,53.81449618829485,-0.6718710131470254,53.812266366677235,-0.6723197106589354,-7.794755125518724,0.002229821617611094,0.0004486975119100123,0.03254524583999908,12.862370450811213,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,near,0,1,True,True,11,43.86342439892262,-0.4130570344929086,43.86363204391135,-0.41297281804650354,-7.884421647178568,0.0002076449887340459,8.421644640504988e-05,0.004035124191487006,11.128876824047275,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,near,0,2,True,True,11,40.0,0.0,39.996880417883546,9.466170728452256e-05,-8.72801993175151,0.003119582116454467,9.466170728452256e-05,0.004898824424068022,10.617800901067369,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,near,0,3,True,False,11,43.86342439892262,0.4130570344929086,,,,,,,,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,near,0,4,True,True,11,53.81449618829485,0.671871013147025,53.81267471347368,0.6728141348744218,-4.65408874416061,0.0018214748211633491,0.0009431217273967452,0.06829049465088667,13.21353191067028,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,medium,1,0,True,True,1,199.2675738596146,0.7173861365967801,199.2664631507203,0.7173543631380818,3.4202395782745247,0.0011107088942878818,3.177345869831427e-05,0.009152631164430837,22.990751560705206,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,medium,1,1,True,True,1,186.7804103220061,0.668975747782343,186.78072453516023,0.6690357257130439,4.104884830106735,0.000314213154126719,5.997793070089408e-05,0.015070332777553914,25.88366759601214,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,medium,1,2,True,True,1,175.25489256570543,0.6102558395972497,175.2530339561726,0.6101584348781696,4.8945426050796526,0.0018586095328316787,9.740471908015191e-05,0.02161849741577334,25.39023625087777,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,medium,1,3,True,True,1,164.89279261501082,0.5394273862065124,164.89165863179127,0.5395268920928107,5.800603553051219,0.001133983219546053,9.950588629825674e-05,0.019510681420567146,25.756152985356735,
TF22_comb2_stride2,20.0,count5_r40_norm_b0,5,medium,1,4,True,True,1,155.92622853303726,0.45497970703210916,155.9238759542045,0.4549590945283537,6.814548989027463,0.0023525788327560804,2.06125037554572e-05,0.004307337201467152,25.226905763797497,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,near,0,0,True,True,1,53.81449618829485,-0.6718710131470254,53.812263784498136,-0.6723133250378974,-7.794266276592145,0.002232403796710969,0.00044231189087207134,0.032084343714147166,12.861995713819107,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,near,0,1,True,True,1,43.86342439892262,-0.4130570344929086,43.86367650988179,-0.41303466496418323,-7.884067829168497,0.00025211095917399007,2.2369528725363352e-05,0.0011000557202949888,11.121720541512838,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,near,0,2,True,True,1,40.0,0.0,39.996877578016836,0.00010007118802093768,-8.728041610510681,0.0031224219831642586,0.00010007118802093768,0.005067096514150292,10.620233973508679,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,near,0,3,True,False,1,43.86342439892262,0.4130570344929086,,,,,,,,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,near,0,4,True,True,1,53.81449618829485,0.671871013147025,53.81267794587537,0.6728045527378167,-4.654958781465051,0.0018182424194748137,0.0009335395907916766,0.06759667919738876,13.21229513647763,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,medium,1,0,True,True,3,199.2675738596146,0.7173861365967801,199.2672340799804,0.7173644532220624,3.4209151572729533,0.0003397796342028414,2.168337471764037e-05,0.006209266927011778,22.961812832193353,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,medium,1,1,True,True,3,186.7804103220061,0.668975747782343,186.78068790506762,0.6690306353373016,4.10244367844684,0.00027758306151781653,5.488755495852704e-05,0.013791053270609746,25.82546360268628,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,medium,1,2,True,True,3,175.25489256570543,0.6102558395972497,175.2530217079176,0.6102082517971513,4.895416288725915,0.0018708577878214783,4.758780009839203e-05,0.010688141692949566,25.365270000941912,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,medium,1,3,True,True,3,164.89279261501082,0.5394273862065124,164.89033584495647,0.5394950068139766,5.800831107144365,0.0024567700543514093,6.762060746412502e-05,0.01346238455612642,25.71604350095381,
TS8_diagnostic,20.0,count5_r40_norm_b0,5,medium,1,4,True,True,3,155.92622853303726,0.45497970703210916,155.92359586128572,0.454869672695392,6.816372665780647,0.002632671751541693,0.00011003433671713525,0.019435571622101026,25.236392149258876,
E0_full_grid,-5.0,count5_r40_norm_b40,5,near,0,0,True,True,0,53.81449618829484,-0.03859073196859693,53.81330143638054,-0.03872403049781143,-8.076661552875123,0.0011947519142978535,0.00013329852921450253,0.007247649520784951,25.625617492235065,
E0_full_grid,-5.0,count5_r40_norm_b40,5,near,0,1,True,True,0,43.86342439892262,0.26896994618657627,43.863872534393465,0.26876068444898,-7.184954463472629,0.00044813547084743277,0.00020926173759627797,0.009478518018185314,8.551355396037563,
E0_full_grid,-5.0,count5_r40_norm_b40,5,near,0,2,True,True,0,39.99999999999999,0.6427876096865394,39.99752957065476,0.6428101473329434,-4.518644387865866,0.0024704293452302295,2.2537646404030554e-05,0.00275011697960682,10.321173114459965,
E0_full_grid,-5.0,count5_r40_norm_b40,5,near,0,3,True,True,0,43.86342439892262,0.9018100381155697,43.86373876886919,0.9016603265289367,-0.7212930037718722,0.0003143699465724126,0.00014971158663301676,0.015095270282920391,8.533576343092541,
E0_full_grid,-5.0,count5_r40_norm_b40,5,medium,1,0,True,False,1,165.8519506035543,0.6573579561440697,,,,,,,,
E0_full_grid,-5.0,count5_r40_norm_b40,5,medium,1,1,True,False,1,166.48254239483265,0.5720041277316591,,,,,,,,
E0_full_grid,-5.0,count5_r40_norm_b40,5,medium,1,2,True,False,1,169.03846995725763,0.48173989849880217,,,,,,,,
E0_full_grid,-5.0,count5_r40_norm_b40,5,medium,1,3,True,True,1,173.43463243750983,0.38998126361716334,173.44269414713304,0.3900319883797149,7.068958108249574,0.00806170962320607,5.072476255157943e-05,0.01250009414251712,10.863823836733154,
E0_full_grid,-5.0,count5_r40_norm_b40,5,medium,1,4,True,True,1,179.5358992847324,0.29988558030731427,179.52392320827698,0.29951483403771284,8.009579102597675,0.011976076455425755,0.00037074626960142965,0.07076154194293215,17.855869034721806,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,near,0,0,True,True,3,53.81449618829484,-0.03859073196859693,53.81254895642137,-0.038702178163561085,-8.077473966916381,0.0019472318734727878,0.00011144619496415709,0.00628771141203305,25.62019409605695,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,near,0,1,True,True,3,43.86342439892262,0.26896994618657627,43.86379267941997,0.26876819465061846,-7.186401227650107,0.00036828049735504464,0.00020175153595780593,0.009135514918063536,8.550892935848578,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,near,0,2,True,True,3,39.99999999999999,0.6427876096865394,39.99753393442013,0.6428110941379559,-4.518778355873615,0.002466065579859844,2.3484451416533325e-05,0.0027673465283476924,10.317796276683527,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,near,0,3,True,True,3,43.86342439892262,0.9018100381155697,43.864070941989596,0.9016554079831723,-0.721365341563722,0.0006465430669777561,0.0001546301323973598,0.01560123055416031,8.53726071431223,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,0,True,False,1,165.8519506035543,0.6573579561440697,,,,,,,,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,1,True,False,1,166.48254239483265,0.5720041277316591,,,,,,,,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,2,True,False,1,169.03846995725763,0.48173989849880217,,,,,,,,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,3,True,True,1,173.43463243750983,0.38998126361716334,173.4409342714279,0.389555384145253,7.07040480301176,0.006301833918058719,0.000425879471910362,0.08042107773349612,10.695176799913712,
TS2_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,4,True,True,1,179.5358992847324,0.29988558030731427,179.5212179939383,0.2994409887135033,8.001658538323026,0.014681290794101187,0.00044459159381099456,0.08490897427295963,17.594292974352005,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,near,0,0,True,True,2,53.81449618829484,-0.03859073196859693,53.81116572439265,-0.03867178238429834,-8.077900460724537,0.00333046390218783,8.105041570140997e-05,0.005484129673709692,25.58993519392269,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,near,0,1,True,True,2,43.86342439892262,0.26896994618657627,43.863635380904974,0.26873865509219125,-7.187129044286235,0.0002109819823559178,0.00023129109438502216,0.010466561344323872,8.556911344498365,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,near,0,2,True,True,2,39.99999999999999,0.6427876096865394,39.99725399705848,0.6428061878273883,-4.518775711689376,0.0027460029415138365,1.8578140848934943e-05,0.002930279858251677,10.311169590739668,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,near,0,3,True,True,2,43.86342439892262,0.9018100381155697,43.8644854145816,0.9016639126907963,-0.7215692845127055,0.0010610156589834219,0.0001461254247734356,0.014769361539587413,8.538369196629446,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,0,True,False,3,165.8519506035543,0.6573579561440697,,,,,,,,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,1,True,False,3,166.48254239483265,0.5720041277316591,,,,,,,,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,2,True,False,3,169.03846995725763,0.48173989849880217,,,,,,,,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,3,True,True,3,173.43463243750983,0.38998126361716334,173.42746066097388,0.38812939191321866,7.08580236498579,0.007171776535955132,0.0018518717039446853,0.3485688125722183,10.733343681636194,
TS4_time_sparse,-5.0,count5_r40_norm_b40,5,medium,1,4,True,True,3,179.5358992847324,0.29988558030731427,179.52238857867087,0.2992201038099009,8.00634608991429,0.013510706061538258,0.0006654764974133864,0.12590170665359207,17.101259868647794,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,near,0,0,True,True,12,53.81449618829484,-0.03859073196859693,53.8139357770149,-0.038793631178137236,-8.07582496410466,0.0005604112799417749,0.00020289920954030816,0.010894326390357152,25.610333529057925,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,near,0,1,True,True,12,43.86342439892262,0.26896994618657627,43.86405526628655,0.26882844758228663,-7.184965358339391,0.0006308673639310314,0.000141498604289636,0.006433414799115852,8.554191229625062,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,near,0,2,True,True,12,39.99999999999999,0.6427876096865394,39.99679981534183,0.642797649116505,-4.519182714606882,0.0032001846581621862,1.0039429965691404e-05,0.003267146936579709,10.326070426434287,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,near,0,3,True,True,12,43.86342439892262,0.9018100381155697,43.86203895869797,0.901702015327198,-0.7217337776840942,0.0013854402246451514,0.00010802278837174217,0.010979241610201196,8.530197935038231,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,medium,1,0,True,False,3,165.8519506035543,0.6573579561440697,,,,,,,,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,medium,1,1,True,False,3,166.48254239483265,0.5720041277316591,,,,,,,,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,medium,1,2,True,False,3,169.03846995725763,0.48173989849880217,,,,,,,,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,medium,1,3,True,True,3,173.43463243750983,0.38998126361716334,173.4300336949618,0.3905802418803657,7.0840182064515425,0.004598742548040491,0.0005989782632023766,0.11287698440502421,10.750036454045354,
COMB4_destagger,-5.0,count5_r40_norm_b40,5,medium,1,4,True,True,3,179.5358992847324,0.29988558030731427,179.51635288245708,0.2994561047764409,8.009213864232784,0.019546402275324226,0.00042947553087335777,0.08311766618809191,16.782482883891106,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,near,0,0,True,True,8,53.81449618829484,-0.03859073196859693,53.812334782817196,-0.03874789380687114,-8.077288822384086,0.002161405477643541,0.00015716183827420988,0.008702236769822897,25.632193167251618,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,near,0,1,True,True,8,43.86342439892262,0.26896994618657627,43.86373480162693,0.2688252819451333,-7.186349505830525,0.00031040270431503814,0.00014466424144299328,0.006552651804126321,8.552025888785566,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,near,0,2,True,True,8,39.99999999999999,0.6427876096865394,39.998602466066515,0.6428099443037438,-4.517387408007723,0.001397533933477746,2.2334617204466944e-05,0.0018228911196602302,10.317387128319464,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,near,0,3,True,True,8,43.86342439892262,0.9018100381155697,43.864803913066204,0.9017305121841354,-0.7206011657856769,0.0013795141435863911,7.952593143434328e-05,0.008137559792177111,8.534503105773364,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,medium,1,0,True,False,1,165.8519506035543,0.6573579561440697,,,,,,,,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,medium,1,1,True,False,1,166.48254239483265,0.5720041277316591,,,,,,,,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,medium,1,2,True,False,1,169.03846995725763,0.48173989849880217,,,,,,,,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,medium,1,3,True,True,1,173.43463243750983,0.38998126361716334,173.44444423902647,0.3891673605512097,7.079304864326498,0.009811801516633523,0.0008139030659536362,0.15352266202767142,10.685195280559185,
TF22_comb2_stride2,-5.0,count5_r40_norm_b40,5,medium,1,4,True,True,1,179.5358992847324,0.29988558030731427,179.51099454029108,0.2990230521743841,7.978191499233566,0.024904744441329285,0.0008625281329301959,0.16413049761641071,16.779963954205716,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,near,0,0,True,True,3,53.81449618829484,-0.03859073196859693,53.81092764503156,-0.03869643841155407,-8.078481308776354,0.0035685432632774905,0.00010570644295714027,0.006706068562960865,25.521677982745747,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,near,0,1,True,True,3,43.86342439892262,0.26896994618657627,43.86388836934978,0.2686977142307824,-7.18808425582872,0.0004639704271625078,0.0002722319557938446,0.012325526113955789,8.558073051328325,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,near,0,2,True,True,3,39.99999999999999,0.6427876096865394,39.9973641790131,0.6427913752876521,-4.520087963287996,0.0026358209868959648,3.7656011127040756e-06,0.0026638118292873388,10.309222975122355,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,near,0,3,True,True,3,43.86342439892262,0.9018100381155697,43.86356694924298,0.9016536705750704,-0.7220389364882462,0.00014255032036203374,0.00015636754049930257,0.015763287812585552,8.537625350036937,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,medium,1,0,True,False,3,165.8519506035543,0.6573579561440697,,,,,,,,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,medium,1,1,True,False,3,166.48254239483265,0.5720041277316591,,,,,,,,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,medium,1,2,True,False,3,169.03846995725763,0.48173989849880217,,,,,,,,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,medium,1,3,True,True,3,173.43463243750983,0.38998126361716334,173.4199241008692,0.3878773289311967,7.062616267928401,0.014708336640637754,0.0021039346859666463,0.39617138638765825,10.600324788866317,
TS8_diagnostic,-5.0,count5_r40_norm_b40,5,medium,1,4,True,True,3,179.5358992847324,0.29988558030731427,179.50988184648887,0.29958519502770986,8.016106440228036,0.0260174382435423,0.0003003852796044093,0.06220948581744756,16.32504712517152,
E0_full_grid,0.0,count5_r40_norm_b40,5,near,0,0,True,True,0,53.81449618829484,-0.03859073196859693,53.81311503821098,-0.03872063809674193,-8.076985264174416,0.0013811500838585289,0.00012990612814500063,0.007102484731939456,25.62746004062866,
E0_full_grid,0.0,count5_r40_norm_b40,5,near,0,1,True,True,0,43.86342439892262,0.26896994618657627,43.863751595046466,0.2687743707325961,-7.185089824380655,0.00032719612384823904,0.00019557545398019016,0.008854692543662467,8.552376445559952,
E0_full_grid,0.0,count5_r40_norm_b40,5,near,0,2,True,True,0,39.99999999999999,0.6427876096865394,39.99758118797295,0.642811743241444,-4.518414871847653,0.002418812027045192,2.4133554904604004e-05,0.002739830750645335,10.320031326140299,
E0_full_grid,0.0,count5_r40_norm_b40,5,near,0,3,True,True,0,43.86342439892262,0.9018100381155697,43.863750618440626,0.901662336321093,-0.7213222428407259,0.0003262195180084859,0.00014770179447665122,0.014893046983964047,8.534384932586669,
E0_full_grid,0.0,count5_r40_norm_b40,5,medium,1,0,True,False,1,165.8519506035543,0.6573579561440697,,,,,,,,
E0_full_grid,0.0,count5_r40_norm_b40,5,medium,1,1,True,False,1,166.48254239483265,0.5720041277316591,,,,,,,,
E0_full_grid,0.0,count5_r40_norm_b40,5,medium,1,2,True,False,1,169.03846995725763,0.48173989849880217,,,,,,,,
E0_full_grid,0.0,count5_r40_norm_b40,5,medium,1,3,True,True,1,173.43463243750983,0.38998126361716334,173.44170979541408,0.38998979891956587,7.068191378253832,0.007077357904250903,8.535302402523648e-06,0.007260372698731362,10.930303221746826,
E0_full_grid,0.0,count5_r40_norm_b40,5,medium,1,4,True,True,1,179.5358992847324,0.29988558030731427,179.52714359093136,0.29971219310621694,8.012509598026956,0.008755693801049347,0.0001733872010973303,0.03377232016148849,18.07284359890951,
TS2_time_sparse,0.0,count5_r40_norm_b40,5,near,0,0,True,True,3,53.81449618829484,-0.03859073196859693,53.81269368577435,-0.03870839235278356,-8.077443093746078,0.0018025025204906342,0.0001176603841866325,0.0065636461261131115,25.628073143960314,
