r_gt_m,u_gt,vr_gt_mps,r_hat_m,u_hat,vr_hat_mps,e_r_m,e_u,e_vr_mps,position_error_m,x_m,y_m,pos_consistency_m,detected,peak_to_noise_db,grid_index
200.00000000000003,0.49999999999999983,-4.926662926055897,200.00087608551453,0.4999728451256891,-4.926772416316164,0.0008760855145055757,-2.715487431070862e-05,-0.00010949026026718656,0.006330103025517764,108.92111349377382,-6.943032445844423,0.0,True,24.597409050838067,"[248, 251, 48]"
200.00000000000003,0.49999999999999983,-4.926662926055897,200.00150304398494,0.49995349642792497,-4.92771085977394,0.0015030439849113009,-4.6503572074863e-05,-0.0010479337180431259,0.01084082467474623,108.92388992964678,-6.9465874447937495,0.0,True,24.592934049005724,"[248, 251, 48]"
200.00000000000003,0.49999999999999983,-4.926662926055897,200.00214399312324,0.5000062646767041,-4.927065054447439,0.00214399312321234,6.2646767042262574e-06,-0.00040212839154207813,0.0025867805241378823,108.91835421197774,-6.935716435451965,0.0,True,24.59019848929256,"[248, 251, 48]"
200.0,0.8660254037844385,-0.5357308904418835,200.00111548659493,0.8658797767696291,-0.5345904903918816,0.0011154865949265513,-0.00014562701480935747,0.001140400050001933,0.05822877430474296,35.78599161343145,66.21600914863738,0.0,True,23.269504051927868,"[248, 255, 60]"
200.0,0.8660254037844385,-0.5357308904418835,200.00152897930127,0.8658759852953072,-0.5351060211294794,0.0015289793012698283,-0.0001494184891313033,0.0006248693124041305,0.059753066994242564,35.78751063952154,66.21560923188746,0.0,True,23.25214495033783,"[248, 255, 60]"
200.0,0.8660254037844385,-0.5357308904418835,200.00122274965616,0.8659353035240431,-0.5346923382359514,0.0012227496561649787,-9.010026039535379e-05,0.001038552205932075,0.036044088414437826,35.76682661267435,66.22720400242498,0.0,True,23.253936055200107,"[248, 255, 60]"
249.99999999999997,-0.8660254037844385,-7.462608645502832,249.9987518472433,-0.8659969806495672,-7.4608450820667604,-0.0012481527566592376,2.8423134871280453e-05,0.0017635634360715358,0.014262730684605205,60.75295188584451,-323.3616463097443,0.0,True,23.32275609455413,"[311, 248, 4]"
249.99999999999997,-0.8660254037844385,-7.462608645502832,249.99848696470892,-0.8659330503270314,-7.460729181114516,-0.0015130352910546208,9.235345740710166e-05,0.0018794643883159878,0.046184770718000805,60.78048862503012,-323.34543758932756,0.0,True,23.30752642501192,"[311, 248, 4]"
249.99999999999997,-0.8660254037844385,-7.462608645502832,249.9994066932721,-0.8658640214792259,-7.45848926997129,-0.0005933067278647286,0.00016138230521256514,0.004119375531542069,0.08065456332586393,60.81081554698275,-323.32898045282127,0.0,True,23.312498662651777,"[311, 248, 4]"
250.0,-0.49999999999999983,-8.926417411029668,249.99871886455358,-0.49995486142886614,-8.926949123601055,-0.0012811354464190572,4.5138571133696015e-05,-0.0005317125713872883,0.013090414622930115,152.23472343008103,-231.86986091583503,0.0,True,24.46144851882508,"[311, 247, 16]"
250.0,-0.49999999999999983,-8.926417411029668,249.99938956784445,-0.5000305783555166,-8.92809683859791,-0.0006104321555540082,-3.057835551673049e-05,-0.001679427568241465,0.00884661847515197,152.22437803763742,-231.88912170349911,0.0,True,24.4776970454004,"[311, 247, 16]"
250.0,-0.49999999999999983,-8.926417411029668,249.9984500891276,-0.5000002460362432,-8.928527138237074,-0.001549910872398641,-2.4603624332319995e-07,-0.002109727207406209,0.0015518464583331654,152.22794164924233,-231.88107032540145,0.0,True,24.466944093178867,"[311, 247, 16]"
250.0,0.0,-7.998399839967992,249.9995597189753,-3.287319701015062e-05,-8.000983181564763,-0.00044028102470861086,-3.287319701015062e-05,-0.0025833415967708717,0.008228440462756231,185.71582883483862,-106.91500308095195,0.0,True,24.40504165984003,"[311, 248, 32]"
250.0,0.0,-7.998399839967992,249.9984661411946,-5.8418438134200194e-05,-8.000486945871863,-0.001533858805402133,-5.8418438134200194e-05,-0.002087105903870956,0.014682018172329914,185.71473474682736,-106.92138803869594,0.0,True,24.408361505079736,"[311, 248, 32]"
250.0,0.0,-7.998399839967992,249.99912432159724,-2.8743514149786882e-05,-8.00082973169574,-0.0008756784027639242,-2.8743514149786882e-05,-0.0024298917277478793,0.007237619378664796,185.71539338215544,-106.9139708560429,0.0,True,24.419134888126017,"[311, 248, 32]"
250.0,0.49999999999999983,-4.927217491045672,249.999511328404,0.5000255174775577,-4.926553560506674,-0.0004886715960026322,2.551747755791256e-05,0.0006639305389981587,0.007381044134772818,152.22521388622224,18.074344755735723,0.0,True,24.520118340229104,"[311, 251, 48]"
250.0,0.49999999999999983,-4.927217491045672,249.99793083442495,0.5000154575748532,-4.926696214872003,-0.0020691655750511018,1.5457574853383615e-05,0.0005212761736697047,0.00491798945079851,152.22529668648534,18.07103985849855,0.0,True,24.483356559178876,"[311, 251, 48]"
250.0,0.49999999999999983,-4.927217491045672,249.99799788790799,0.4999198912285372,-4.929405438459034,-0.0020021120920148405,-8.010877146263917e-05,-0.0021879474133612575,0.023206635252516372,152.23914452320406,18.047186776573284,0.0,True,24.50258602354481,"[311, 251, 48]"
250.0,0.8660254037844385,-0.5357911944651623,249.99875561532016,0.8659263482910483,-0.5350327013819444,-0.0012443846798362301,-9.905549339017661e-05,0.0007584930832179593,0.04952486652973549,60.783523210042944,109.53042222379311,0.0,True,23.182483566488678,"[311, 255, 60]"
250.0,0.8660254037844385,-0.5357911944651623,250.00001705046077,0.8658749136565006,-0.534816261637821,1.7050460769496567e-05,-0.00015049012793788563,0.0009749328273412905,0.0752104198213017,60.80640884270218,109.51865866472151,0.0,True,23.177624946722982,"[311, 255, 60]"
250.0,0.8660254037844385,-0.5357911944651623,249.9993572654688,0.8659378363946967,-0.5323048697730264,-0.0006427345311976751,-8.7567389741805e-05,0.0034863246921359448,0.04377296465240157,60.77885285398085,109.53381475680247,0.0,True,23.140371758805994,"[311, 255, 60]"
300.0,-0.8660254037844385,-7.463064862356153,299.9984986990751,-0.8659104348147784,-7.460113000110394,-0.0015013009248718845,0.00011496896966012304,0.0029518622457587185,0.06897424443011432,85.8044039844012,-366.6425346043774,0.0,True,23.841582788005617,"[373, 248, 4]"
300.0,-0.8660254037844385,-7.463064862356153,299.99834077362675,-0.8657776787972833,-7.461884899063579,-0.001659226373249112,0.00024772498715519564,0.0011799632925741932,0.14855949773499447,85.87323935175507,-366.6025767830258,0.0,True,23.838655218653834,"[373, 248, 4]"
