recording,object_index,uuid,obj_type,length_m,width_m,n_points,t_start_s,t_end_s,duration_s,path_length_m,net_displacement_m,x_min,x_max,y_min,y_max,speed_median_mps,speed_p95_mps,speed_max_mps,accel_median_mps2,accel_p95_mps2,accel_max_mps2,jerk_max_mps3,fd_speed_mae_mps,fd_speed_p95_abs_mps,fd_speed_max_abs_mps,heading_err_p95_rad,max_step_m,max_step_speed_mps
recording_A,10,f64f3325-9b53-4189-9561-ed033970365c,car,4.231947051709533,1.7746979782912389,279,25.892559225892562,35.168501835168506,9.275942609275944,124.44023813128385,114.11520771033543,-56.8340356090714,-26.443993713749133,-48.6900901759441,63.87548335794439,13.250410782610476,17.305415262977075,17.822398170657614,1.5009562450794969,3.9184877389849766,3.9482919405740478,2.0046001024429674,0.05353893308520477,0.15857627594155232,0.2026589826522951,0.033843183683217794,0.5947085289332142,17.82341461212907
recording_A,11,ec4da760-cd0c-4f02-a990-fd3f8be97e74,car,4.13044041460819,1.635664187730352,219,28.82882882882883,36.10276943610277,7.273940607273939,165.67493303752013,165.63023495205408,-53.01598585340278,74.57532816949505,-36.91493922025595,68.69676143920182,22.827544701550927,23.040826668370674,23.049972248642806,0.24767425414541114,0.7843787891104076,0.8005689532344443,0.6763847030823861,0.03335699795474397,0.09421397641376465,0.14572949507014954,0.0032770655954492602,0.7719811547156755,23.13627520682716
recording_A,12,9ae015e2-179a-4c13-a398-2135bb3d0dc2,car,3.1468202340582936,1.5,274,27.894561227894563,37.00367033700367,9.109109109109106,125.91858683313257,115.1458772516711,-57.06115131055936,-25.85836772775375,-49.15001142700126,64.45501448068735,13.592508208781698,16.688075862613665,17.442832838747083,1.9676811871007196,4.05144001568406,4.102643172057096,2.2826239627269582,0.04673219890768228,0.1291694817656363,0.1475289143075571,0.039063870949627065,0.5820286812357626,17.44339957663643
recording_A,13,39f1266a-cdd0-42e2-857b-b77de2afceae,car,3.917028810380253,1.6241426187061563,250,30.73073073073073,39.03903903903904,8.308308308308309,166.659943650807,166.6220449572868,-53.6283464913706,74.78296484789935,-37.836635773828185,68.33982576957222,20.120987046450438,20.42216067313874,20.56742195160956,0.2164207074316619,0.3958233912666481,0.41303652995976303,0.28500989010958033,0.017935843394189025,0.05420558075087527,0.0761972751702551,0.0019075315335092212,0.6862686488587026,20.567471406293865
recording_A,14,73113d66-4bfa-44a2-905b-807a84432a81,car,4.220678513662179,1.6255090323829364,264,32.532532532532535,41.30797464130798,8.775442108775444,165.14182393518803,165.09785320201382,-53.01555688995116,74.3285682798689,-37.21719538592728,67.85789641344688,18.68093102608679,19.54169815657336,19.547925283696042,0.2820439328904986,0.3229973747478559,0.3254866827913005,0.3373975293167963,0.024931930414502958,0.059251670574802504,0.11329494250976069,0.0025476542449118776,0.6543669256242082,19.61137676096031
recording_A,15,a10a401e-2f47-4318-a321-4aea7b6e2712,car,3.6331590233812707,1.5341656499132441,539,27.894561227894563,45.84584584584585,17.951284617951288,186.24955599255404,113.31117607154607,-38.04646675815994,74.79160558676955,-48.83613795091036,22.71967966700651,10.06687518846051,17.418853958756337,18.47730413916487,1.6191392583146298,2.562986003230929,2.5843173347245645,1.2608373710717682,0.034319109869938615,0.08138125581979958,0.1255529997672511,0.02731458015833725,0.6165422106548796,18.477770053327404
recording_A,16,d150b201-b3fd-41ef-aa2b-9fe806272702,truck,8.0,2.667949055704808,598,35.53553553553554,55.45545545545546,19.91991991991992,181.97170045210947,111.08121925665613,-38.46351115223612,71.96004650798866,-47.869175685055424,21.876504001924737,9.221802921640116,13.777982362231745,14.200390778538619,1.3004717226150448,1.9584991106879124,2.0596675529399615,1.0959184487447697,0.05105922701120519,0.13508712648929871,0.2264418856925401,0.02924428343754925,0.47406317352968,14.207673310686532
recording_A,17,1f7daed1-37e7-4a6d-be6c-5bb625451bce,truck,8.0,2.25,625,37.00367033700367,57.8244911578245,20.820820820820828,181.02697734043292,110.83931441172703,-38.664218404854765,71.67574040836226,-47.788371142260125,22.18356838180965,8.826810948937542,12.904423997861834,13.512295386160487,1.0144695638126158,2.07587237390049,2.110036902858042,1.016331968367102,0.046767397306291154,0.11340792312269286,0.20972419616362803,0.029110873564268974,0.45287503115347527,13.572664683668695
recording_A,18,8391adf1-f031-48b4-a4f0-cd5390f67373,car,4.266201392505342,1.6952020009074924,629,39.70637303970638,60.66066066066066,20.954287620954283,185.3176357222227,113.30349197978285,-38.83634250364217,74.03343679123984,-48.45124405986208,22.882475070269944,8.614872767418875,14.287678719122637,15.008337888874177,0.9979476640583419,2.540154075796337,2.651486994545312,1.3278586204613239,0.053907355749938594,0.15019317061006313,0.1918280945930979,0.03138629402191947,0.5007934029521557,15.008778286478242
recording_A,19,36783ec7-87bd-4615-88d8-af1c00d9725a,car,4.770274170077596,1.6723715448274412,316,53.42008675342009,63.9305972639306,10.510510510510514,163.3953909410669,163.33171799303696,-51.7684848443075,73.85670329696184,-37.47439143770764,66.90741831393267,15.417240187465918,16.649499253934653,16.74623832228005,0.26918628047886195,0.6896371878943823,0.7149134794766827,0.5242006387017567,0.026945053142618358,0.06496594983210803,0.09321768864488433,0.0031764786368750023,0.5588726669096974,16.749413827286016
recording_A,20,a7547d36-a6e3-45fa-aef9-f8c8799cda75,truck,16.0151594416609,3.0,99,60.8274941608275,64.09743076409744,3.26993660326994,33.085435861562345,33.0844935820946,-35.95828190386402,-29.555566353433598,-38.30164980830217,-5.842614869414424,10.163244133178457,10.294253206959123,10.296483871622023,0.14753159822684356,0.3028436241316204,0.3075402309023072,0.6310172565339955,0.07991185807688131,0.19254564362132304,0.2268484433796889,0.009776868863455053,0.35096536228799785,10.518431907770553
recording_A,21,9e7527eb-77ae-4c1f-b36f-c694b8a8301b,car,3.6387553402106674,1.5323222941331107,306,55.188521855188526,65.36536536536536,10.176843510176838,166.10575851730226,166.0491582560635,-52.8597615601506,75.04753642384627,-37.98735296741437,67.89959655886221,16.48166208901528,17.009799706934487,17.02981374481107,0.3158180770142186,0.5238684503204624,0.5332812321763343,0.5178131197739804,0.02660386674344525,0.06682651806954994,0.10145492258767064,0.0026987116785150535,0.5703086376467966,17.09214987027329
recording_A,22,d0098aae-e4c8-4b4e-ba0a-927b8fdf05b8,car,3.188181199668876,1.5,330,55.98932265598933,66.96696696696696,10.977644310977638,168.59820971397676,168.5732448018674,-57.25743852505359,72.74615588668311,-42.51256054239563,64.80008690914653,15.167242556701032,16.3887442310998,16.52149589273158,0.19805238491818933,0.4155433578215068,0.4356170095648329,0.3426674697736421,0.015038914986423785,0.03354216417971185,0.06587560483826493,0.003408593083405353,0.5512960591734194,16.522342893426213
recording_A,23,48c20fa0-1ac0-407e-8f3c-69250c9aa835,car,3.764818223702174,1.5556754528542556,298,57.15715715715716,67.06706706706707,9.909909909909913,155.64683630924088,155.62447489153774,-52.55450956466133,67.75080004116238,-30.749656896727792,67.97019756990807,15.485428942789065,16.52040999972997,16.62093218670342,0.24259839132194544,1.8183255575414021,2.9151809043482215,2.344467356767218,0.05220411732314943,0.26683609524704066,0.44453511546267066,0.0031804881750508323,0.5556415058083939,16.652575929076388
recording_A,24,55d3657e-7aec-4a2c-b5e0-24d0b38adb51,car,4.182944950467856,1.5824541578329614,331,57.29062395729063,68.30163496830164,11.011011011011014,166.69868443509304,166.67534184040326,-56.7595699796689,71.95379857353706,-42.012105918782865,63.88188981894467,15.108261160032587,16.125628253688973,16.133947802650955,0.2513563206118429,0.3600324000097258,0.364755468106334,0.25464885707619506,0.018670062180049487,0.048496647783960706,0.07040087583387411,0.003142023237225922,0.5399690996869057,16.18287391761542
recording_A,25,5f384292-7c1f-41ce-a018-bf7f2dc60b73,car,3.1312308317197366,1.5,324,58.89222555889223,69.66966966966967,10.777444110777445,168.17568285380776,168.1428490646178,-57.38284890553144,72.6032747718532,-42.14894954298411,64.50762710794027,15.396500924567928,16.330797460074614,16.342320853866934,0.21785977776277865,0.3293310780282827,0.34206469718786403,0.25093475189814934,0.01544543124336079,0.037597289236893164,0.04683844682290683,0.002842461447468336,0.546796905041007,16.38750324407782
recording_A,26,c3a6a638-5a0d-4cf6-9890-944c813b7ea6,car,4.161997927762373,1.635757762213456,309,60.19352686019353,70.47047047047047,10.276943610276945,165.615975113715,165.5693337701511,-52.31208202719932,75.12818818663722,-37.36610017659828,68.33244197472958,16.383193629312803,16.887530239943015,16.89779509542727,0.277022986606979,0.5568883366529125,0.5611835209499102,0.3213309169213403,0.021394138515052022,0.058062286218829896,0.1180479763743687,0.003938754480746631,0.5661569287092153,16.967723153413985
recording_A,27,4a52f7c6-d694-499b-a013-b1d616cc9587,car,4.202120808962528,1.5613071967283738,316,60.8274941608275,71.33800467133801,10.510510510510514,165.65822947624372,165.64349419055722,-56.36705244171496,71.38085072009923,-41.93160959428723,63.511457533983005,15.805595140044666,16.10034112710331,16.114931490365834,0.17397049600734538,0.2782247265341864,0.29135445196427534,0.2753115226040602,0.018614016213533802,0.050890831942748,0.06566411276691575,0.002805916706529832,0.5396762445991174,16.17409705063441
recording_A,28,5a01339f-208f-4fef-9a8c-89b1efdb5b0a,car,3.9048775033790033,1.7067501015127038,312,61.19452786119453,71.57157157157157,10.377043710377038,166.16877899850323,166.13199192048157,-52.894112835519614,75.02858845512148,-38.15271100340436,67.84550234933269,16.206503560032644,16.42883121587568,16.438112485416514,0.15057014208067276,0.5374717164054603,0.5669872474044735,0.4256014605703402,0.021072149302744175,0.06477735129264861,0.08324991491259581,0.0029852765588760377,0.5496124292468404,16.471884504526642
recording_A,29,549631ae-acf2-4b46-a2b9-00b93ce6b29a,car,3.757818188210514,1.5230665708560702,317,62.2288955622289,72.77277277277278,10.543877210543883,166.7511592631579,166.72935124716983,-56.80490340072281,71.87547143270024,-42.353960327046444,63.66508371708684,15.905783067068812,16.38898683546662,16.416414188218198,0.23091928642620174,0.3367898670657597,0.3522264200704341,0.5059258696570625,0.02832023295398407,0.07096117374009259,0.09920695117493139,0.002939457965623671,0.5509068225260876,16.51067747111271
recording_A,30,bec45a1a-8433-49d1-8782-3c4a7aabe442,car,3.6615544956421013,1.5278919197628427,311,63.36336336336337,73.70704037370704,10.343677010343676,165.96815461807273,165.93247916417084,-52.24706852313447,75.22646344471366,-38.2618225069658,67.96475744932381,16.250021342845066,16.555589731462565,16.56929797296386,0.1918909718487896,0.532823183769253,0.552107306635417,0.6122511220310152,0.024004186780285257,0.07613924580904366,0.13112938032900523,0.0021696455659040216,0.5545400476177906,16.61956522711109
recording_A,31,c91c22ec-d3ad-4a17-8a2b-5c8454eee0b6,car,4.372948342308201,1.5914227588280536,307,63.59693026359693,73.80714047380714,10.210210210210207,165.2667183556091,165.2457301643779,-56.21035232300634,71.42976080141685,-41.76871862440105,63.179615612702705,16.476097171177933,17.110150409343692,17.117666649469964,0.2733525100768614,0.5699757304370053,0.5813958087527188,0.44428443546092955,0.025952218755896535,0.058285446007972475,0.09547233618141782,0.002996363781828437,0.5723853496875437,17.154388930134473
recording_A,32,8f6739f8-e6fa-4a2c-8ef8-bf562b816002,truck,8.750881579092697,2.45476269249607,1016,45.84584584584585,79.71304637971305,33.8672005338672,181.298853566174,109.63630667467481,-38.24858811179157,70.6053059448882,-46.99805634893772,25.031401772007662,3.794445975020019,15.60549763877355,17.630775239264587,1.1674885396667174,2.1887630685567965,2.699830676608964,1.4070721176234788,0.05245361706850094,0.1522753216528546,0.25072135552240216,0.018928703245346058,0.5883025495262059,17.631427409302898
recording_A,33,6faa3974-1fa5-4352-a66b-4fb9285fbfef,car,3.8945932484082526,1.5,218,75.04170837504171,82.28228228228228,7.240573907240574,165.90594653588317,165.8720073670892,-51.70959259061728,75.6691350245694,-38.23141634642306,68.01444276876208,22.93883025157662,22.967880819181783,22.96919518742212,0.25805208256775924,0.42801900074079824,0.5748031312531628,0.4605506015037836,0.03040904605007835,0.11590200258711923,0.18949619125038808,0.0032086324403833187,0.7691482796305656,23.05137394053624
recording_A,34,7c48ef08-f423-4606-9315-c7666ddb0441,truck,15.289910531642885,3.0,110,81.68168168168168,85.31865198531865,3.6369703036369714,33.38098741905033,33.37921463104903,-36.61175270445061,-29.94979138103177,-39.12367315010896,-6.416025103957593,9.172426100458399,9.361439422805647,9.36911927641741,0.1429108142806146,0.3245752387761986,0.3392299459754835,0.7303135368104225,0.08351137810350104,0.23040674291796606,0.3129617986428599,0.01410450888397427,0.3205744139155814,9.607615185053387
recording_A,35,9fc039b7-8aba-4a9f-9bd5-574acbef6bf1,car,3.386400480097246,1.5777193999580972,1153,51.418084751418085,89.85652318985653,38.438438438438446,188.55074438969808,114.15031922881278,-38.85548462827602,74.84552604345966,-48.24424939564307,24.166820083740948,4.399694234605757,10.958705726257165,13.20838070477661,0.7109644052798078,2.6433204041023473,3.147144276358004,1.6778701612594302,0.05978503466412198,0.17951707884193424,0.29506715102614134,0.042954910961539555,0.44073390305794136,13.20879507464557
recording_A,36,adca8849-0a78-41a0-badd-bba4fad9228d,car,4.2832793004476795,1.6239126225536922,1130,54.354354354354356,92.02535869202536,37.67100433767101,186.78830863580657,113.536751301216,-38.63308298906416,74.45828826693565,-48.51235212013474,23.033489186991044,4.305535198855486,12.499417045470121,12.967935370698033,0.5613039315006874,2.6171883648248233,3.0144827125270455,1.7536895195151305,0.05737495152881912,0.16755877873689504,0.2704894231389048,0.044801604962386846,0.43566756931072365,13.056957052241465
recording_A,37,a017a2c9-51bf-4aef-b31b-85a0ba800fc6,car,3.8771679478334713,1.7243599600520425,1074,59.0256923590257,94.82816149482817,35.80246913580247,185.67141094026107,113.01679163882174,-38.46436210245649,74.16417261098826,-48.659047835562625,22.463323601473583,5.176222611124165,10.7544597519033,12.022066265893498,0.7013019103011204,2.8437396857245902,3.2601567168257786,1.376545085839835,0.04719624424922316,0.1349200899121431,0.17487062479682258,0.03812182364472125,0.40115240083259296,12.022537452954522
recording_A,38,a6382fbc-3bb0-4901-8d58-2d8b65646972,car,4.448658011874768,1.9563687486386914,328,84.41775108441776,95.32866199532866,10.9109109109109,165.4904030581208,165.47507603696468,-55.29932062376644,72.78594958437006,-42.02336760308039,62.74382356451703,15.18336021198924,15.354999297151696,15.37877510397832,0.12564001080047055,0.21102895822962658,0.26198882722127986,0.36275133481700045,0.024470472846294836,0.06623490761680272,0.09968782913570529,0.0030152810124172364,0.5162576925136471,15.4722430446395
recording_A,39,00f55441-b117-44e2-b376-ff45176010e9,car,3.8714092616193936,1.569090434208242,209,89.5895895895896,96.52986319652987,6.940273606940281,166.09182162091963,166.06243167313235,-51.80275757097324,76.02882141571438,-38.3647599588797,67.63438450447902,23.9482733744743,24.588900745331916,24.665311795265104,0.2951392308645593,0.5927758457720712,0.5993517589583227,0.4193332306089286,0.02828399479551238,0.07168453057918853,0.09397209836492237,0.003481193209870503,0.8230032211209118,24.665406536991984
recording_A,40,8f8c65e0-cb76-4e48-9813-f2edab732042,car,3.644277963138809,1.6608009855262011,223,91.4914914914915,98.8988988988989,7.407407407407405,166.4577945319236,166.42586516647583,-51.81317482957732,76.13032506296467,-38.955786134618265,67.47742969416846,22.494574523420756,22.596897259856625,22.600724785518015,0.20147071862682936,0.4252636121372638,0.4323417772726195,0.24509720205964206,0.014872855057480795,0.037434197724757284,0.047388112057074494,0.0021325749995626513,0.7551198735551653,22.630942610446706
recording_A,41,d5e31f0e-70ba-48e8-b80d-3f667a558fc7,truck,12.044872298062982,2.366052229054212,1249,60.4270937604271,102.06873540206874,41.64164164164164,133.33465354754145,90.91276934307267,-29.39768578452233,61.32154574092055,-33.15906280801495,13.691579890893529,1.1719156769390005,10.415064348275276,11.181277621103186,0.5164060840495082,1.486377535851627,1.6152141814381729,1.0382415017218587,0.03872300649828025,0.11932082717242098,0.24008993359430963,0.022737774966051293,0.3786260320007987,11.347422179063136
recording_A,42,0bd88fd7-517b-455c-a3f2-d66df6fa9a1d,truck,8.0,3.0,139,100.96763430096763,105.57223890557225,4.604604604604617,41.80213689870345,41.799537407560905,-38.40220237388508,-30.402745848249115,-47.90297529326785,-6.8760326484576835,9.111683645955267,9.300600970939746,9.458329403346443,0.19514269387901872,0.8575233296546451,0.9429643354798292,0.7740149872132334,0.06101323175848498,0.15942881641588383,0.2150360036290273,0.010757857031707025,0.3155950143062396,9.458382578757332
recording_A,43,8bc6a521-7838-4d84-a7f1-cc9ed196626a,car,3.8681382870915,1.6123369817874385,368,94.02736069402737,106.27293960627294,12.245578912245577,165.97579385515326,165.95566925111925,-55.58257371249483,72.56062471219485,-42.289144458652274,63.16513404192586,14.640977859827757,15.222856942777748,15.262114294996538,0.40928125039853236,1.4750142076376316,1.5241978056104508,0.9502229170369868,0.046172031863643194,0.11016128214375696,0.16196739429548224,0.003417085312489343,0.512788437190265,15.368269462591156
recording_A,44,dd46e5be-6895-4b31-b533-29861e5539fe,car,3.1743901173260323,1.5,360,96.66332999666334,108.64197530864197,11.978645311978639,167.72691385190035,167.69457073552195,-55.71599274658592,73.63319352592416,-42.826116414908576,63.89903087855015,14.605825698626841,15.734642615324296,15.755074782448647,0.38279961290065334,0.7135066273999259,0.7221250872993459,0.4240463872690087,0.02140736214998081,0.052462776546502166,0.06472392910109015,0.0029791576104939627,0.5278460904887546,15.81954733194686
recording_A,45,11cae747-727a-4449-8513-fe4df391d0ea,car,3.5358896559771402,1.620961361491693,372,97.86453119786454,110.24357691024358,12.379045712379039,167.26346971198132,167.24523543762294,-55.86343539563021,73.0093706420819,-43.04913901588466,63.54714910219269,13.503989816518086,15.449476881609383,15.484079972196227,0.3569306690723062,0.460270594028998,0.47149894428822053,0.2812603527986153,0.018137290072347857,0.03919080490583138,0.06427009583338084,0.0038534358284851855,0.5178206481576939,15.51908482528499
recording_A,46,3c167c5d-5f79-40b4-ad49-af1aa99b6d9c,car,3.9419170751839263,1.5711148055169226,345,100.8008008008008,112.27894561227895,11.478144811478145,165.99328164680745,165.978800562493,-55.36804411201831,72.7256963755085,-42.84262865687346,62.708097935026245,14.370242355158997,15.607156212299966,15.735653327631958,0.3043789464443566,0.5050988544763497,0.5380234658268621,0.47059691889835475,0.027279941157591584,0.07148610739264114,0.10849381967209482,0.0040828916170986265,0.5264187430543921,15.776769729339016
recording_A,47,687fe2f9-c444-4beb-a716-b7e80976c239,car,3.5540344823624785,1.5,340,103.53687020353688,114.84818151484819,11.311311311311314,167.74774456337246,167.72620357546575,-55.968982131725284,73.29206203669546,-43.25026317307585,63.6312685633666,14.58906284010477,15.860440177020562,15.880114750552398,0.21049585193245718,0.3994345691244793,0.40811279457373034,0.37245519969339347,0.025084025583347692,0.05753203819213225,0.1068652372622978,0.003554156877635291,0.5317525452780355,15.936623781988386
recording_A,48,280abdfb-2dbb-4aad-9625-8001370a260f,car,4.140361125767551,1.741986244812895,277,107.2072072072072,116.41641641641642,9.20920920920922,164.91346258989637,164.8641014837566,-50.785741619544204,76.11739996745044,-38.786667151074035,66.45479147335581,17.850745213675083,18.60363944241041,18.79651391827554,0.2600080291359018,0.3986937146410884,0.4431400968595708,0.2614388262966821,0.02274252514134798,0.06917977888965332,0.12235260389007863,0.0030818439624227256,0.6271850614582678,18.79673629190296
recording_A,49,d142cf6c-ad79-4d1b-85d4-d75341b0a353,car,3.71424145494613,1.5816059795274735,309,107.47414080747414,117.75108441775109,10.276943610276945,167.56785365928874,167.5420112343053,-56.17235703903672,73.1559852936556,-43.34388153492178,63.16670666134175,16.33704336159233,17.142371286805986,17.16194585804531,0.308554434860954,0.4215982411472494,0.43291822254604856,0.43845887943083983,0.019286575743530085,0.0513739116338435,0.08121639371462308,0.0030031402163192885,0.5753278181416225,17.24257470970321
recording_A,50,ef3dc20b-dcd2-45ff-9789-f7dbf75f6d91,car,3.7317480798482143,1.5913939084258422,305,108.44177510844177,118.58525191858526,10.143476810143483,166.89611366883292,166.8734866793654,-55.76045273156676,72.74296299047931,-43.02626023099401,63.43327529445973,16.536790427563467,17.033742605379288,17.043108955194278,0.27045678948656243,0.3861615659849607,0.4255520185233811,0.4626433177344547,0.025981347059454693,0.06512488061293074,0.09171237494490825,0.002949441000579877,0.5707861484013526,17.106460867594613
recording_A,51,1cd89e1f-4849-40b1-8f5b-762a2f476198,car,4.260022795910235,1.734947712696154,328,110.24357691024358,121.15448782115449,10.910910910910914,123.97627281941888,113.1565837363983,-56.14756726642921,-26.123537009838522,-48.60175774052951,63.203639693444934,11.236308711350175,13.420211484366922,13.560268279847389,0.7336151638361821,3.0857452089780453,3.1401570054067593,1.6002099787387132,0.03542503652960639,0.10808510492860392,0.15343436228679508,0.03415563055451622,0.45663151685987713,13.685246560289551
recording_A,52,2f041754-68eb-4da3-8204-b41bc6f9f4cb,car,4.217518702026473,1.5697437914881227,867,93.3933933933934,122.28895562228897,28.89556222889557,145.58168766700965,102.6251064985902,-29.37448846502547,72.13059620809098,-42.28149363232669,13.129905519198372,1.776810882970131,17.307314960419788,19.53582058274907,1.3335882998900972,2.7215071328473632,2.957288137622079,1.5714190636814782,0.045097637922784116,0.14235622821271185,0.19811272311049066,0.014225777617647227,0.6535587884265558,19.587156889142495
recording_A,53,f58447f6-2fc8-4234-bd56-935ad94c3bfb,car,3.7296610656265226,1.5695509471939417,273,115.34868201534869,124.42442442442443,9.075742409075744,164.8914903600601,164.87335938772176,-55.40247367197286,71.78696443399556,-42.05426130174339,62.85556412028697,17.90052489959301,19.309421200042923,19.48646411778471,0.36356633789862824,0.450684729972171,0.4621198184755757,0.47445042965094214,0.017117945725097734,0.05154171977743829,0.06560211095746382,0.0030041393482864494,0.6502031116317701,19.486587255602775
recording_A,54,c10af5f4-e872-4cb8-935d-c78ea0d8de19,car,3.666351232137668,1.5,306,119.48615281948615,129.662996329663,10.176843510176852,123.78260496261068,113.27917077363021,-55.72434835106787,-26.123977087994035,-48.692645779184204,63.27548063593937,12.143293900597687,13.78227195027266,14.088501829743215,1.1720550487420844,3.127189088725465,3.168908347448229,1.5408883709639682,0.035154474793545686,0.10231634309414342,0.1539905619198283,0.030625840004301266,0.47191402948852246,14.143263463770019
recording_A,55,2641491a-91b1-486c-8cd9-a8089292142d,truck,8.0,2.3777111972730602,885,106.87354020687354,136.3697030363697,29.49616282949617,168.08181189079048,101.19535811780936,-38.23345477114252,60.44710722504257,-48.079959942732145,24.37860688964197,5.637782959038715,13.345898126960696,15.011105734932224,0.9739459366568161,1.743592522404947,1.8534413541988732,0.8029067219235712,0.049701571681275106,0.12227739435140121,0.25468826481451234,0.013569902486488051,0.5008861872138762,15.01155903079881
