model,epoch,train_loss,train_ade,val_loss,val_ade,val_fde,best_val_ade,straight_ade,turn_ade,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade
transformer_snr20,1,0.035475996898905036,7.289974603513002,0.004671436673795272,2.1923827445156694,2.517760777152684,2.1923827445156694,1.7977144718170166,5.897851943969727,2.5934684639885313,2.2950114806493125,1.9880146985962277,2.167293958436875,2.517760782014756
transformer_snr20,2,0.009923411423898843,4.223935510127549,0.003926711327706774,1.8993454148527236,2.204634330444969,1.8993454148527236,1.5601317882537842,5.444824695587158,1.930458188624609,1.8352343820390247,1.7625891089439392,1.891975822335198,2.2046343167622884
transformer_snr20,3,0.007471761989370144,3.6275609624210894,0.004163847055696395,1.890168802936872,2.202552973512883,1.890168802936872,1.4853347539901733,5.605388164520264,1.918878241947719,1.8290604619752793,1.7639224165961855,1.9809779876754396,2.202552957194192
transformer_snr20,4,0.006356901405242504,3.323383771648447,0.003657043840420166,1.6355669428816153,1.9763792053176854,1.6355669428816153,1.2113094329833984,5.4292426109313965,1.5431171519415718,1.494863841363362,1.5307938235146659,1.6847944719450814,1.9763792060670398
transformer_snr20,5,0.00567472982366786,3.115576713090173,0.004174658038564736,2.014711828984963,2.3455258019917804,1.6355669428816153,1.681839942932129,5.499879837036133,1.8670513902391705,1.946644249416533,1.8954528076308115,2.0977262582097733,2.345525810832069
transformer_snr20,6,0.005122889812930294,2.9410469736942955,0.004505630269081198,2.0446829965764968,2.366519862452766,1.6355669428816153,1.703191876411438,5.50393533706665,1.8921552584284829,1.8578036228815715,1.9671497634478978,2.1020085499400185,2.3665198575882687
transformer_snr20,7,0.004696405844165469,2.810180759030068,0.003784553211465079,1.5742772712078432,1.887716455546546,1.5742772712078432,1.2057268619537354,5.157751560211182,1.4494295605591365,1.4912355411620366,1.497185640675681,1.6628274724597023,1.8877164488747007
transformer_snr20,8,0.004531968493830702,2.7421325367701628,0.0035843704527776157,1.6629728770548744,1.9743572857584306,1.5742772712078432,1.364959716796875,4.974246025085449,1.5395035221463158,1.5134107135591053,1.5610140062513806,1.7806816759563628,1.9743572848183768
transformer_snr20,9,0.004294353145305497,2.653753150684029,0.003835523218592806,1.8760238801289926,2.1469540231330377,1.5742772712078432,1.5858787298202515,5.175015926361084,1.770930680774507,1.8192314636139644,1.75499693382354,1.9535593770799182,2.146954009646461
transformer_snr20,10,0.00418147444334545,2.614703889163035,0.003777240090754016,1.715172481867263,1.9850748319186442,1.5742772712078432,1.3752317428588867,5.18103551864624,1.6203456100963411,1.6280177587554567,1.6406610284532819,1.7964611655189877,1.9850748164313181
transformer_snr20,11,0.0039980475604338905,2.555823624508936,0.004244166592668209,2.061716512013559,2.3292349321559804,1.5742772712078432,1.6490267515182495,5.6465630531311035,1.8874761022272564,1.978136770498185,1.9818708135968164,2.123349642185938,2.3292349344208128
transformer_snr20,12,0.003964495451718694,2.5286291755220427,0.004384058562295866,1.9595594882712855,2.23537785970028,1.5742772712078432,1.5922731161117554,5.391162395477295,1.81047310034434,1.8501637095496768,1.903755900405702,2.049521685781933,2.235377878802163
