model,checkpoint,best_val_ade,best_val_fde,val_loss,val_ade,val_fde,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade,straight_ade,straight_fde,straight_count,turn_ade,turn_fde,turn_count
lstm_snr20,./checkpoints/baseline_lstm-tcn-transformer_snr20_sl72_pl20_G121_STANDARD_BASELINES/lstm_snr20/checkpoint.pth,0.8489833430453603,1.2998716038819111,0.0026579133643411168,0.8489833430453603,1.2998716038819111,0.5444482850176947,0.6362612126838594,0.7792539167971838,1.0024794022242227,1.2998716047831944,0.5059399008750916,0.8244763612747192,9565,4.486673831939697,5.896121025085449,1032
tcn_snr20,./checkpoints/baseline_lstm-tcn-transformer_snr20_sl72_pl20_G121_STANDARD_BASELINES/tcn_snr20/checkpoint.pth,0.9029942958596318,1.3748046223914745,0.003167559070321399,0.9029942958596318,1.3748046223914745,0.6165713846683503,0.6983712769690014,0.8077602548258646,1.0518613846529097,1.374804613703773,0.5322160720825195,0.8451264500617981,9565,4.921109676361084,6.5695672035217285,1032
transformer_snr20,./checkpoints/baseline_lstm-tcn-transformer_snr20_sl72_pl20_G121_STANDARD_BASELINES/transformer_snr20/checkpoint.pth,1.6797490836209839,1.9277509964050425,0.003585107744826625,1.6797490836209839,1.9277509964050425,1.6893261988957724,1.5529576528640021,1.6799757378441946,1.729264960402534,1.9277510092371986,1.3466682434082031,1.4799426794052124,9565,4.902987003326416,5.987353801727295,1032
