model,epoch,train_loss,train_ade,val_loss,val_ade,val_fde,best_val_ade,train_token_acc,val_token_acc,train_token_temp,val_token_temp,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade
gpt2_soft_snr10,37,0.2945101241145744,0.999086654411172,2.1043163560685656,1.2182612674576896,1.6880181261471339,1.2182612674576896,0.8734252287906671,0.4607812591961452,0.22971234569009744,0.22953624186061677,0.7002772450447082,1.0236547208967663,1.141790048849015,1.4106508601279486,1.6880181261471339
gpt2_soft_snr10,38,0.29371289393436983,0.993705966187723,2.3763340291522796,1.2253181605111985,1.7065376094409397,1.2182612674576896,0.8734972943050057,0.41879092958711445,0.22971234569009744,0.22953624186061677,0.7104521413644155,1.0180736164251962,1.1500247007324582,1.410751564162118,1.7065376094409397
gpt2_soft_snr10,39,0.29337823809567737,0.9892511167866129,2.2765107597623553,1.3055034716924032,1.808451965876988,1.2182612674576896,0.8736397851438142,0.4433519420169649,0.22971234569009744,0.22953624186061677,0.7321706859838395,1.0767666495981671,1.2355667954399472,1.534777922289712,1.808451965876988
gpt2_soft_snr10,40,0.2934123337331308,0.9995969726354571,2.0883526393345426,1.2896657529331388,1.777650911467416,1.2182612674576896,0.8735144896827154,0.45066592806861516,0.22971234572133678,0.22953624186061677,0.7111158856323787,1.0606607056799389,1.2398470203081766,1.5102768625531877,1.777650911467416
gpt2_soft_snr10,41,0.2931021852750698,1.0058417062839373,2.209876992021288,1.2068299248105003,1.6778662011736916,1.2068299248105003,0.8736823693511371,0.44415179249786196,0.22971234581505479,0.22953624186061677,0.7056049559797559,1.0153899808724722,1.1315221031506857,1.3943036499477568,1.6778662011736916
gpt2_soft_snr10,42,0.2922924977865859,0.9898268571689693,1.947531133038657,1.2586836724054247,1.786070736249288,1.2068299248105003,0.8739247694455353,0.4819047700791132,0.22971234565885812,0.22953624186061677,0.718308641229357,1.0287975788116455,1.1771411731129602,1.466886265504928,1.786070736249288
gpt2_soft_snr10,43,0.2933120730975389,1.051266137658925,2.190494992619469,1.2748719368662154,1.8012177257310777,1.2068299248105003,0.8738821851132551,0.4434784297432218,0.22971234540894347,0.22953624186061677,0.7216132393905095,1.0577608466148376,1.1975517556780861,1.4797544292041234,1.8012177257310777
gpt2_soft_snr10,44,0.29249635351278996,1.0320793715163097,1.9831094367163522,1.2472735155196417,1.7357325003260657,1.2068299248105003,0.8738518850858357,0.4671465855269205,0.2297123461274481,0.22953624186061677,0.7142878081117358,1.0397979617118835,1.1771792235828582,1.4428333129201616,1.7357325003260657
gpt2_soft_snr10,45,0.29213277526996423,1.0079486250127636,1.918584180445898,1.2470114815802802,1.6939434210459392,1.2068299248105003,0.8739673536528582,0.4818415261450268,0.22971234615868744,0.22953624186061677,0.7072769289924985,1.0299882636183784,1.194044348171779,1.4505746557599022,1.6939434210459392
gpt2_soft_snr10,46,0.29240516309218334,0.9906007367609931,2.284682183038621,1.232303359962645,1.7100636714980715,1.2068299248105003,0.8738748155050058,0.4355803654307411,0.2297123467209954,0.22953624186061677,0.708869742495673,1.020947794971012,1.1582736321857998,1.4390464402380443,1.7100636714980715
gpt2_soft_snr10,47,0.2922487348880408,0.9799763546549799,2.1436346911248707,1.2207196411632357,1.686150520188468,1.2068299248105003,0.8737298665056689,0.4571837883620035,0.2297123455339008,0.22953624186061677,0.7174509985106332,0.9930403987566631,1.1536683162053427,1.422861519313994,1.686150520188468
gpt2_soft_snr10,48,0.2912835724011407,0.9747034017644838,1.8528906617845808,1.197673301469712,1.6614663504418872,1.197673301469712,0.8741622573424686,0.5006919738792238,0.2297123453464648,0.22953624186061677,0.6917391941660926,1.0204487616107578,1.1236179783230735,1.3762215165864853,1.6614663504418872
gpt2_soft_snr10,49,0.2909303342208922,0.9747434929481842,1.886546562399183,1.217799178759257,1.6999376308350336,1.197673301469712,0.8742760862194517,0.48670015590531485,0.22971234569009744,0.22953624186061677,0.7113008019470033,1.0040919247127715,1.1445478286061967,1.4220921868369694,1.6999376308350336
gpt2_soft_snr10,50,0.29030214603092186,0.9655838818670069,1.936957195259276,1.2416771400542486,1.689180050009773,1.197673301469712,0.8743301352614876,0.48356399550324397,0.2297123452527468,0.22953624186061677,0.7379477424280984,1.028912501675742,1.1808667744909014,1.440867325237819,1.689180050009773
gpt2_soft_snr10,51,0.2891145350423249,0.9598479607070267,2.0952801795232863,1.2140560144469852,1.682683949811118,1.197673301469712,0.8743538844010615,0.45257069142091844,0.2297123446591995,0.22953624186061677,0.7346260365985688,0.996783280088788,1.137696055571238,1.4088539515222822,1.682683949811118
gpt2_soft_snr10,52,0.28891378203777895,0.954795931245296,2.0131122129304067,1.198187624272846,1.6747419050761632,1.197673301469712,0.8744374131256679,0.4687351279315494,0.2297123455339008,0.22953624186061677,0.7007959317593347,0.9949307526860919,1.1262904473713466,1.393859452860696,1.6747419050761632
gpt2_soft_snr10,53,0.28868684285091906,0.9571054011770764,2.006436978635334,1.2359099223500207,1.6759703465870448,1.197673301469712,0.8744423264477488,0.47357143546853747,0.22971234640860208,0.22953624186061677,0.7401998182137807,1.0403156328768957,1.159829942953019,1.4231106536728995,1.6759703465870448
gpt2_soft_snr10,54,0.28820024793128046,0.9555696511418564,2.1705881703467598,1.1823776807103838,1.6291369932038444,1.1823776807103838,0.8745053844132014,0.4538764949355807,0.22971234659603806,0.22953624186061677,0.7261278657686143,0.9864873491582417,1.1120983157839095,1.3600932961418515,1.6291369932038444
gpt2_soft_snr10,55,0.2880533042069001,0.954449694486534,1.8982783607074192,1.2008994533902122,1.6309973881358193,1.1823776807103838,0.874640505393846,0.5081584921904972,0.22971234628364476,0.22953624186061677,0.7093894109839485,0.9978987086386908,1.1444813751039051,1.3922409557160877,1.6309973881358193
gpt2_soft_snr10,56,0.28739748392215064,0.9491483979005234,1.7733778334799266,1.2121014822097051,1.687881008216313,1.1823776807103838,0.8747469660371104,0.5140662281286149,0.22971234597125142,0.22953624186061677,0.7178492673805782,0.9989373981952667,1.1355958580970764,1.409887671470642,1.687881008216313
gpt2_soft_snr10,57,0.287408827548257,0.9489775656154321,2.122688098748525,1.198654301961263,1.6159600223813737,1.1823776807103838,0.8747395958040746,0.44405878846134456,0.22971234575257612,0.22953624186061677,0.7196789048966907,1.0062957749480292,1.138905375912076,1.3785427979060583,1.6159600223813737
gpt2_soft_snr10,58,0.286845776488696,0.9429451072241025,2.0172455038343156,1.1869366418747676,1.6525787586257572,1.1823776807103838,0.8748648895157708,0.4591555141267322,0.22971234709586738,0.22953624186061677,0.7176741546108609,0.9853631530489241,1.0997679568472363,1.3648967822392781,1.6525787586257572
gpt2_soft_snr10,59,0.28681870767030576,0.9412868151624747,2.1791124025980633,1.1943998649006797,1.6443473429906936,1.1823776807103838,0.8748124789142009,0.44517857893591833,0.2297123452527468,0.22953624186061677,0.6993374373231616,1.0140820928982326,1.1269385190237136,1.377380967707861,1.6443473429906936
gpt2_soft_snr10,60,0.2862942780776094,0.9385694119165529,1.902610088530041,1.1836430873189654,1.6193657273337954,1.1823776807103838,0.8749492397098422,0.48779762784639996,0.2297123455651401,0.22953624186061677,0.7286823948224386,0.9887074589729309,1.1084587931632996,1.3517335670334951,1.6193657273337954
gpt2_soft_snr10,61,0.28622796969093867,0.9396852814676376,2.095328392301287,1.1824653721991039,1.5889272723879133,1.1823776807103838,0.8749557900978584,0.45597843201387495,0.22971234615868744,0.22953624186061677,0.7235026600815001,1.0000876228014628,1.1113366751443772,1.3572440119016738,1.5889272723879133
gpt2_soft_snr10,62,0.2856662265284756,0.932631721786483,2.0000404573622204,1.187786713100615,1.6225452474185398,1.1823776807103838,0.8749041972170336,0.4738392943427676,0.22971234634612342,0.22953624186061677,0.7093100709574564,0.9920964155878339,1.1186186648550487,1.3651076725551061,1.6225452474185398
gpt2_soft_snr10,63,0.2852664020076488,0.9300390749357531,2.0419031500816347,1.1895385293733507,1.639002481528691,1.1823776807103838,0.8751891825184133,0.46289807359377544,0.22971234609620875,0.22953624186061677,0.7078742413293748,0.9811194837093353,1.1251537799835205,1.3805315352621532,1.639002481528691
gpt2_soft_snr10,64,0.285038018813923,0.929274796190002,1.818761658668518,1.2020776589711508,1.619309033098675,1.1823776807103838,0.8751801744696979,0.4972842351311729,0.22971234615868744,0.22953624186061677,0.7270109094324566,1.0109126275493985,1.1400038724853878,1.3812195028577532,1.619309033098675
gpt2_soft_snr10,65,0.2847687103775812,0.9295855979249662,1.8276104296956743,1.1870323005176726,1.6154587092853727,1.1823776807103838,0.875083541220339,0.502581855228969,0.22971234540894347,0.22953624186061677,0.7167529841264089,0.9838122563702719,1.112892864999317,1.3713014210973467,1.6154587092853727
gpt2_soft_snr10,66,0.28439747453110775,0.9244428410720026,1.8053661601884023,1.1637799075671604,1.6043510437011719,1.1637799075671604,0.8752538780496305,0.5015253055663336,0.22971234578381544,0.22953624186061677,0.7061819400106157,0.9705332392737979,1.0952035449800037,1.3408785581588745,1.6043510437011719
gpt2_soft_snr10,67,0.2846946999024545,0.9262381795817202,1.9720311726842608,1.179510337965829,1.6104911656606764,1.1637799075671604,0.8752243974923588,0.4821168269429888,0.22971234572133678,0.22953624186061677,0.7106736333597274,0.9758206253960019,1.116545992238181,1.357758785429455,1.6104911656606764
gpt2_soft_snr10,68,0.28354516028733123,0.9183474279299721,1.9801561088789077,1.1587109537351699,1.6115491923831757,1.1587109537351699,0.8753505089248002,0.44937872900849296,0.22971234581505479,0.22953624186061677,0.7063062457811264,0.9586707546597435,1.0852773530142648,1.3305942257245382,1.6115491923831757
gpt2_soft_snr10,69,0.28401551094195127,0.9166794634215237,1.7932950400170826,1.1782064392453149,1.6228352739697411,1.1587109537351699,0.8753087466867715,0.5082031329472859,0.2297123464398414,0.22953624186061677,0.6930181954588209,0.9803735835211618,1.1069997969127836,1.3596383287793115,1.6228352739697411
gpt2_soft_snr10,70,0.28439760254988883,0.9238193287539532,1.8907461643218995,1.1752266690844582,1.5834280519258408,1.1587109537351699,0.8752980990729742,0.49824033549853736,0.22971234637736274,0.22953624186061677,0.7204052065099988,0.9867182751496633,1.1052592777070545,1.3581641151791528,1.5834280519258408
gpt2_soft_snr10,71,0.28452112305464233,0.9185374490370041,1.8885609700566246,1.1995488450640723,1.6435525803338913,1.1587109537351699,0.8752694354867036,0.4822098300570533,0.22971234590877276,0.22953624186061677,0.7018334632828123,0.9985522860572451,1.1354826467377799,1.3929720322291057,1.6435525803338913
gpt2_soft_snr10,72,0.2831297330636398,0.914522685344864,1.8349191552116757,1.2082440887178694,1.638246730963389,1.1587109537351699,0.8754848126845289,0.4973623624869755,0.22971234693967071,0.22953624186061677,0.7262542883555094,1.002535550083433,1.139162124338604,1.397014003708249,1.638246730963389
gpt2_soft_snr10,73,0.28280525531159006,0.9219648243246339,1.6601385888599214,1.197967062677656,1.6435006743385678,1.1587109537351699,0.8755937293640472,0.5290550698836645,0.22971234528398612,0.22953624186061677,0.7104923469679696,0.9930030828430539,1.1248491082872663,1.3875694604147049,1.6435006743385678
gpt2_soft_snr10,74,0.28412033770569217,0.999035007548782,1.7608967576708112,1.1942715536980402,1.681922101406824,1.1587109537351699,0.8755683416590501,0.5050260509763446,0.22971234569009744,0.22953624186061677,0.7102692149934314,0.9717917944703783,1.1215201082683746,1.385795191356114,1.681922101406824
gpt2_soft_snr10,75,0.28309231821596,0.9450014562226942,1.7396217192922319,1.2062254911377317,1.6309288689068386,1.1587109537351699,0.8755839023450136,0.5126674206483932,0.22971234562761877,0.22953624186061677,0.7256190739926838,1.016860161225001,1.1398601832843962,1.388472695010049,1.6309288689068386
gpt2_soft_snr10,76,0.2834491095265502,0.9192276980642002,1.7946221045085362,1.1503356581642514,1.5675688300813948,1.1503356581642514,0.8755028290318743,0.5068787299451374,0.22971234687719205,0.22953624186061677,0.7108475966112954,0.9698612076895577,1.0755136978058588,1.3242589638346718,1.5675688300813948
gpt2_soft_snr10,77,0.2831726786787905,0.9112684291863592,1.8157121073632014,1.1683663981301444,1.5739193286214557,1.1503356581642514,0.8755675236883903,0.5058333419618153,0.22971234472167817,0.22953624186061677,0.7095684491452716,0.9844140538147518,1.1070941153026763,1.3512105771473475,1.5739193286214557
gpt2_soft_snr10,78,0.2830508027061726,0.9123295691778075,1.8382365204039075,1.151183917976561,1.5898518789382208,1.1503356581642514,0.8753775339456474,0.49813988946733023,0.22971234637736274,0.22953624186061677,0.6940217194103059,0.9520406325658163,1.0846562050637745,1.3336466823305402,1.5898518789382208
gpt2_soft_snr10,79,0.2834347110686812,0.9147672137124483,1.7714985364959352,1.1465913290069216,1.5596670349438986,1.1465913290069216,0.8754455049832662,0.5037648913406191,0.22971234562761877,0.22953624186061677,0.6962671822025662,0.9494877423558916,1.077586897781917,1.3269028748784746,1.5596670349438986
gpt2_soft_snr10,80,0.28213257353510746,0.9073283833527716,1.818287643932161,1.1532922892343431,1.5731195347649711,1.1465913290069216,0.8756608805566464,0.503426349446887,0.22971234462796017,0.22953624186061677,0.7036725961026691,0.9623699903488159,1.0881007052603222,1.3302086551984151,1.5731195347649711
gpt2_soft_snr10,81,0.2824969470063595,0.9106932209972566,1.7959962725639342,1.1816294539542425,1.5944344055084956,1.1465913290069216,0.875669069884958,0.5043229242165883,0.22971234600249077,0.22953624186061677,0.7115734009515672,0.9786785545803252,1.1099396961075918,1.36885857014429,1.5944344055084956
gpt2_soft_snr10,82,0.2821051776409149,0.9043817430172326,1.80870296671277,1.146450392405192,1.602148820105053,1.146450392405192,0.8758099240327032,0.4930245612348829,0.22971234590877276,0.22953624186061677,0.7066575430688404,0.9508723451977684,1.0630125681559244,1.3173328416688102,1.602148820105053
gpt2_soft_snr10,83,0.2819878731071324,0.902497032778318,1.7237307321457636,1.1541111247880118,1.565879766146342,1.146450392405192,0.8756862675118996,0.5149442068168095,0.22971234572133678,0.22953624186061677,0.7162008793581099,0.9562154031935193,1.0848032287188938,1.3305381956554594,1.565879766146342
gpt2_soft_snr10,84,0.2819187843887061,0.9024324769493919,2.015418584006173,1.1994224968410674,1.6268883131799243,1.146450392405192,0.8756551483892044,0.4692299177249273,0.22971234668975607,0.22953624186061677,0.7152017198857807,0.9938925271942503,1.1277924259503682,1.3948181856246222,1.6268883131799243
gpt2_soft_snr10,85,0.2817157359805497,0.9050180129784958,1.7588084555807568,1.1601080559548878,1.5574372779755365,1.146450392405192,0.8758721635276666,0.5088169725168319,0.2297123459400121,0.22953624186061677,0.7061483425753458,0.9737349058900561,1.090458455539885,1.3369052699634008,1.5574372779755365
gpt2_soft_snr10,86,0.28170856049350723,0.8983774241411461,1.8384292528742836,1.1478899740037465,1.6028128027915955,1.146450392405192,0.8757362217023438,0.49476935579663234,0.22971234631488407,0.22953624186061677,0.6858921763442811,0.9440808395544688,1.0727699836095175,1.3293432485489618,1.6028128027915955
gpt2_soft_snr10,87,0.28139737642036294,0.9039714670031326,1.794461198647817,1.1928216911497571,1.5938258029165722,1.146450392405192,0.8757935465006959,0.504869801231793,0.2297123454401828,0.22953624186061677,0.7277796319552831,0.9947468351750147,1.1246619031542824,1.3784891934621901,1.5938258029165722
gpt2_soft_snr10,88,0.2812991602428304,0.8973722511617392,1.9127171805926733,1.1558288784254165,1.6030013992672876,1.146450392405192,0.8759720691594938,0.4946428653739747,0.22971234609620875,0.22953624186061677,0.689110389209929,0.9548599490097591,1.0908153653144836,1.3406859307062058,1.6030013992672876
gpt2_soft_snr10,89,0.28065504499201505,0.8951179677585386,1.75983437924158,1.160586114156814,1.582534945011139,1.146450392405192,0.8760236620403186,0.5117448013453256,0.22971234618992675,0.22953624186061677,0.7123519996802012,0.9626288232349214,1.0834006445748465,1.346222408044906,1.582534945011139
gpt2_soft_snr10,90,0.2811203469332909,0.8950607665429825,1.8389045465560185,1.1710194320905776,1.582496504556565,1.146450392405192,0.8758287602250681,0.49809524558839346,0.2297123453464648,0.22953624186061677,0.7151335605553218,0.9704671218281701,1.094508625779833,1.3534937466893877,1.582496504556565
gpt2_soft_snr10,91,0.28129814480835535,0.8989982065164818,1.8207249374616714,1.1584834183965411,1.5807296855109079,1.146450392405192,0.8759548720323814,0.4887500087420146,0.22971234575257612,0.22953624186061677,0.7150188993839991,0.9776270196551369,1.0872099967229933,1.3261005373228163,1.5807296855109079
gpt2_soft_snr10,92,0.2805316286079539,0.8921623036296612,1.7832129643076942,1.1299342297372363,1.57758290824436,1.1299342297372363,0.8759810789576117,0.503787212002845,0.22971234631488407,0.22953624186061677,0.690605335292362,0.9366693144752866,1.0551335709435599,1.3031725435029893,1.57758290824436
gpt2_soft_snr10,93,0.27992262933364204,0.8858789273028104,1.7689275991348994,1.142379261198498,1.5523609723363603,1.1299342297372363,0.8761325784699222,0.5056808119728452,0.22971234634612342,0.22953624186061677,0.6978952561106001,0.9557354234513782,1.0785770580882117,1.3120580843516758,1.5523609723363603
gpt2_soft_snr10,94,0.2796093560052368,0.886203998289768,1.6852898773692904,1.1628981232643127,1.5592828852789742,1.1299342297372363,0.8761391292328105,0.5214732218356359,0.22971234600249077,0.22953624186061677,0.6941729085786003,0.9728888026305608,1.0922648435547238,1.332898873942239,1.5592828852789742
