model,checkpoint,best_val_ade,best_val_fde,val_loss,val_ade,val_fde,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade,straight_ade,straight_fde,straight_count,turn_ade,turn_fde,turn_count
lstm_snr15,./checkpoints/baseline_lstm-tcn-transformer_snr15_sl72_pl20_G91_STANDARD_BASELINES/lstm_snr15/checkpoint.pth,1.1475265761141644,1.647775539528846,0.003041672656434544,1.1475265761141644,1.647775539528846,0.8274905275730859,0.9115639527638754,1.0701552964392163,1.3199925530524481,1.6477755370594207,0.8082265853881836,1.1643332242965698,9565,4.851480007171631,6.399713039398193,1032
tcn_snr15,./checkpoints/baseline_lstm-tcn-transformer_snr15_sl72_pl20_G91_STANDARD_BASELINES/tcn_snr15/checkpoint.pth,1.1433639143557577,1.6761838967450742,0.003165697346446991,1.1433639143557577,1.6761838967450742,0.7498847473235357,0.8936244553043728,1.0627993089812142,1.3370198357672918,1.6761838964053564,0.8041983246803284,1.1987664699554443,9565,4.842171669006348,6.399021148681641,1032
transformer_snr15,./checkpoints/baseline_lstm-tcn-transformer_snr15_sl72_pl20_G91_STANDARD_BASELINES/transformer_snr15/checkpoint.pth,1.689309987120907,2.035001183209533,0.003636830177025071,1.689309987120907,2.035001183209533,1.4293762417066664,1.5472241589001248,1.6219437411853246,1.8307638151305063,2.0350011780148463,1.3457425832748413,1.5590201616287231,9565,5.230620384216309,6.531131744384766,1032
