snr_ref_db,received_snr_median_db,received_snr_p10_db,received_snr_p90_db,peak_to_noise_median_db,g_emp_median_db,station_recall,miss_rate,target_recall,detections_per_bs_frame,false_alarms_per_bs_frame,range_rmse_m,range_median_abs_m,range_p90_abs_m,u_rmse,u_median_abs,single_bs_xy_rmse_m,single_bs_xy_median_m,single_bs_xy_p90_m,nbs1_fraction,nbs2_fraction,nbs3_fraction,gt_match_rate,obs_precision,fusion_xy_rmse_m,fusion_xy_median_m,fusion_xy_p90_m,gate_rejections_per_frame,postfilter_rejections_per_frame
-5.0,-11.561900968081407,-22.895290563206192,4.270270340094598,21.283498787520394,32.83428418919653,0.6564885496183206,0.3435114503816794,0.8895348837209303,2.707317073170732,0.6097560975609756,0.15514703780726163,0.005663213939534728,0.05156453193515631,0.004673337573200753,0.0004668095840389963,0.6483642888925637,0.08714456456675702,0.849651744662943,0.652542372881356,0.2838983050847458,0.0635593220338983,0.8895348837209303,0.6483050847457628,0.5159420267991646,0.07327092117519378,0.4846162029067022,20.51219512195122,1.7317073170731707
0.0,-6.5619009680814075,-17.895290563206192,9.270270340094598,23.318859442539267,28.6611811743522,0.6590330788804071,0.34096692111959287,0.8895348837209303,2.707317073170732,0.6016260162601627,0.15597852905816284,0.0033804095854463867,0.05122334453957933,0.00497124629114702,0.00027570273582355753,0.6883841386507489,0.05497388492865379,0.6025855028210104,0.6567796610169492,0.2754237288135593,0.06779661016949153,0.8895348837209303,0.6483050847457628,0.4859704713165173,0.05497388492865379,0.3711397186064473,20.317073170731707,1.7073170731707317
5.0,-1.5619009680814075,-12.895290563206192,14.270270340094598,24.011057277616096,23.8674538813366,0.6590330788804071,0.34096692111959287,0.8895348837209303,2.707317073170732,0.6016260162601627,0.15680465406927052,0.0025686575596068906,0.05103246818592311,0.004957994404542511,0.00018846262760807697,0.6845745748754601,0.03508181912328897,0.4253672705645241,0.6567796610169492,0.2754237288135593,0.06779661016949153,0.8895348837209303,0.6483050847457628,0.47736007048964013,0.03579826117338877,0.2749376722455129,20.317073170731707,1.7073170731707317
10.0,3.4380990319185925,-7.895290563206192,19.270270340094598,24.367340833033545,18.99813448475431,0.6590330788804071,0.34096692111959287,0.8895348837209303,2.707317073170732,0.6016260162601627,0.15731318402745184,0.0021672646659283146,0.050925442785981545,0.0049542522812549205,0.00013030412795134172,0.6864461780140313,0.023617883446492207,0.42200362700817984,0.6510638297872341,0.28085106382978725,0.06808510638297872,0.8895348837209303,0.6510638297872341,0.4752041817426457,0.021359033873520353,0.2238617487913848,20.29268292682927,1.6829268292682926
15.0,8.438099031918593,-2.895290563206192,24.270270340094598,24.40532936280151,14.047875599857711,0.6590330788804071,0.34096692111959287,0.8895348837209303,2.707317073170732,0.6016260162601627,0.1576123919244306,0.0018953653061402065,0.050865356727868516,0.004953457899680364,0.00011407741207861144,0.6887363159067382,0.018612245130889278,0.4273043115256728,0.6510638297872341,0.28085106382978725,0.06808510638297872,0.8895348837209303,0.6510638297872341,0.4747038665608563,0.016463841004040396,0.162475754454851,20.29268292682927,1.6829268292682926
20.0,13.438099031918593,2.104709436793808,29.270270340094598,24.45222134540282,9.068012209939667,0.6590330788804071,0.34096692111959287,0.8895348837209303,2.747967479674797,0.6422764227642277,0.15778470736901004,0.0018507177435509448,0.05083159908103596,0.004986307232487292,0.00011243036463026712,0.6859620391845277,0.018926885732677586,0.42569173519437215,0.6541666666666667,0.2833333333333333,0.0625,0.8895348837209303,0.6375,0.4747126051261409,0.016030416096478046,0.15292465858253207,21.024390243902438,1.7560975609756098
