condition,miss_probability,false_alarm_rate,snr_db,method,association_f1,track_decision_accuracy,identity_f1,id_switches,id_switches_per_1000_detections,position_rmse_m
miss_0.10__far_3.00,0.1,3.0,10,gated_hungarian_ekf,0.9699166364624864,0.9474683544303798,0.9690098261526833,5,7.385524372230428,0.5669643294525715
miss_0.10__far_3.00,0.1,3.0,10,edge_mlp,0.9964589235127479,0.9936708860759493,0.9963154016212232,4,5.908419497784343,0.5154597570907579
miss_0.10__far_3.00,0.1,3.0,10,association_gnn,0.9982313406437919,0.9968354430379747,0.9963154016212232,4,5.908419497784343,0.5154597570907579
miss_0.10__far_3.00,0.1,3.0,15,gated_hungarian_ekf_legacy,0.9380349195480999,0.9132911392405063,0.8520877565463553,123,178.77906976744185,2.3308405402231007
miss_0.10__far_3.00,0.1,3.0,15,gated_hungarian_ekf,0.970620239390642,0.9487341772151898,0.9747774480712166,3,4.3604651162790695,0.5249614889327118
miss_0.10__far_3.00,0.1,3.0,15,edge_mlp,0.9968141592920353,0.9943037974683544,0.9992727272727273,0,0.0,0.48081078258660936
miss_0.10__far_3.00,0.1,3.0,15,association_gnn,0.9985855728429985,0.9974683544303797,0.9992727272727273,0,0.0,0.48081078258660936
miss_0.10__far_3.00,0.1,3.0,20,gated_hungarian_ekf_legacy,0.9414584046559398,0.9164556962025316,0.6946022727272726,241,355.4572271386431,4.002443699143064
miss_0.10__far_3.00,0.1,3.0,20,gated_hungarian_ekf,0.9690571532580997,0.9462025316455697,0.9572519083969465,5,7.374631268436578,0.9287538446021437
miss_0.10__far_3.00,0.1,3.0,20,edge_mlp,0.9996462681287585,0.9993670886075949,1.0,0,0.0,0.40035252495889734
miss_0.10__far_3.00,0.1,3.0,20,association_gnn,1.0,1.0,1.0,0,0.0,0.40035252495889734
miss_0.10__far_5.00,0.1,5.0,5,gated_hungarian_ekf_legacy,0.9185888738127543,0.8854430379746835,0.8098591549295775,162,237.18887262079062,1.985149021851006
miss_0.10__far_5.00,0.1,5.0,5,gated_hungarian_ekf,0.961038961038961,0.9373417721518987,0.9550224887556222,14,20.497803806734993,0.6551946375251235
miss_0.10__far_5.00,0.1,5.0,5,edge_mlp,0.9918468628146048,0.9867088607594937,0.9970674486803519,1,1.4641288433382138,0.6022043963797548
miss_0.10__far_5.00,0.1,5.0,5,association_gnn,0.994338287331918,0.9911392405063291,0.9985358711566618,1,1.4641288433382138,0.6011259314158267
miss_0.10__far_5.00,0.1,5.0,10,gated_hungarian_ekf_legacy,0.9328358208955223,0.899367088607595,0.8458831808585503,143,211.22599704579025,2.341392948159851
miss_0.10__far_5.00,0.1,5.0,10,gated_hungarian_ekf,0.9717800289435601,0.9512658227848101,0.9643128321943811,5,7.385524372230428,0.5774063878740107
miss_0.10__far_5.00,0.1,5.0,10,edge_mlp,0.9964614295824485,0.9936708860759493,0.9970457902511078,2,2.9542097488921715,0.5193115066685988
miss_0.10__far_5.00,0.1,5.0,10,association_gnn,0.9982313406437919,0.9968354430379747,0.9970457902511078,2,2.9542097488921715,0.5132292023027364
miss_0.10__far_5.00,0.1,5.0,15,gated_hungarian_ekf_legacy,0.9328358208955223,0.899367088607595,0.7830985915492958,176,255.8139534883721,2.794583293638911
miss_0.10__far_5.00,0.1,5.0,15,gated_hungarian_ekf,0.9717595944967414,0.9512658227848101,0.9726128793486306,6,8.720930232558139,0.5343403552325243
miss_0.10__far_5.00,0.1,5.0,15,edge_mlp,0.997523876901309,0.9955696202531645,0.998546511627907,1,1.4534883720930232,0.479679550363165
miss_0.10__far_5.00,0.1,5.0,15,association_gnn,0.9985855728429985,0.9974683544303797,0.9978181818181817,1,1.4534883720930232,0.493788852588856
miss_0.10__far_5.00,0.1,5.0,20,gated_hungarian_ekf_legacy,0.935910478128179,0.9018987341772152,0.7577903682719547,199,293.51032448377583,4.496195064252368
miss_0.10__far_5.00,0.1,5.0,20,gated_hungarian_ekf,0.970556161395856,0.9487341772151898,0.9697885196374623,4,5.899705014749262,0.46704347770227694
miss_0.10__far_5.00,0.1,5.0,20,edge_mlp,0.9996462681287585,0.9993670886075949,0.9992630803242447,1,1.4749262536873156,0.4020934888242408
miss_0.10__far_5.00,0.1,5.0,20,association_gnn,1.0,1.0,0.9992630803242447,1,1.4749262536873156,0.4020934888242408
