================================================================================
📡 SNR ROBUSTNESS | Target SNR: 0dB | Grid: 61 | Smooth: 7 | Temp: 0.3
[Cache] loaded localized trajectories from ./logs/localized_cache_dataset_lankershim_v3_localize_snr0_g61_s7_t0p3_e0_sl72_pl20.npz
[SoftToken] Global Uncertainty Calibration (train-only): low=1.5424, high=1.9961

[gpt2_soft_snr0] Params: 84,833,003 | Trainable: 2,920,427
[gpt2_soft_snr0] Ep   1/120 [313s] Loss=0.7313/2.6696 | Train_ADE=2.298m | Val_ADE=2.042m FDE=3.331m (best=2.042) | S1=0.875m S5=1.399m S10=1.931m S15=2.582m S20=3.331m | L_cls=0.683 L_reg=0.0048 | Acc=78.60%/36.86%
[gpt2_soft_snr0] Ep  12/120 [311s] Loss=0.3238/2.1428 | Train_ADE=1.344m | Val_ADE=1.510m FDE=2.179m (best=1.510) | S1=0.856m S5=1.214m S10=1.467m S15=1.764m S20=2.179m | L_cls=0.302 L_reg=0.0022 | Acc=87.01%/46.61%
[gpt2_soft_snr0] Ep  13/120 [311s] Loss=0.3225/2.3063 | Train_ADE=1.338m | Val_ADE=1.494m FDE=2.188m (best=1.494) | S1=0.848m S5=1.201m S10=1.439m S15=1.744m S20=2.188m | L_cls=0.300 L_reg=0.0022 | Acc=87.01%/42.81%
[gpt2_soft_snr0] Ep  14/120 [305s] Loss=0.3207/1.9862 | Train_ADE=1.322m | Val_ADE=1.521m FDE=2.191m (best=1.494) | S1=0.850m S5=1.214m S10=1.480m S15=1.788m S20=2.191m | L_cls=0.299 L_reg=0.0022 | Acc=87.04%/46.40%
[gpt2_soft_snr0] Ep  15/120 [305s] Loss=0.3197/2.0085 | Train_ADE=1.320m | Val_ADE=1.505m FDE=2.216m (best=1.494) | S1=0.871m S5=1.192m S10=1.435m S15=1.764m S20=2.216m | L_cls=0.298 L_reg=0.0022 | Acc=87.05%/47.23%
[gpt2_soft_snr0] Ep  16/120 [311s] Loss=0.3186/1.9202 | Train_ADE=1.319m | Val_ADE=1.487m FDE=2.178m (best=1.487) | S1=0.845m S5=1.191m S10=1.426m S15=1.743m S20=2.178m | L_cls=0.297 L_reg=0.0022 | Acc=87.06%/48.75%
[gpt2_soft_snr0] Ep  17/120 [305s] Loss=0.3177/2.1699 | Train_ADE=1.303m | Val_ADE=1.496m FDE=2.240m (best=1.487) | S1=0.839m S5=1.178m S10=1.425m S15=1.761m S20=2.240m | L_cls=0.296 L_reg=0.0021 | Acc=87.07%/45.47%
[gpt2_soft_snr0] Ep  18/120 [312s] Loss=0.3164/2.2347 | Train_ADE=1.296m | Val_ADE=1.478m FDE=2.169m (best=1.478) | S1=0.834m S5=1.181m S10=1.419m S15=1.736m S20=2.169m | L_cls=0.295 L_reg=0.0021 | Acc=87.08%/44.82%
[gpt2_soft_snr0] Ep  19/120 [306s] Loss=0.3166/2.1167 | Train_ADE=1.293m | Val_ADE=1.491m FDE=2.152m (best=1.478) | S1=0.842m S5=1.199m S10=1.444m S15=1.752m S20=2.152m | L_cls=0.296 L_reg=0.0021 | Acc=87.07%/45.96%
[gpt2_soft_snr0] Ep  20/120 [305s] Loss=0.3149/2.0432 | Train_ADE=1.287m | Val_ADE=1.483m FDE=2.194m (best=1.478) | S1=0.845m S5=1.182m S10=1.413m S15=1.744m S20=2.194m | L_cls=0.294 L_reg=0.0021 | Acc=87.09%/47.18%
[gpt2_soft_snr0] Ep  21/120 [307s] Loss=0.3146/2.1152 | Train_ADE=1.286m | Val_ADE=1.479m FDE=2.131m (best=1.478) | S1=0.842m S5=1.185m S10=1.437m S15=1.733m S20=2.131m | L_cls=0.294 L_reg=0.0021 | Acc=87.10%/44.98%
[gpt2_soft_snr0] Ep  22/120 [305s] Loss=0.3130/1.8758 | Train_ADE=1.274m | Val_ADE=1.538m FDE=2.335m (best=1.478) | S1=0.839m S5=1.196m S10=1.457m S15=1.823m S20=2.335m | L_cls=0.292 L_reg=0.0021 | Acc=87.13%/48.96%
[gpt2_soft_snr0] Ep  23/120 [311s] Loss=0.3125/1.8422 | Train_ADE=1.275m | Val_ADE=1.470m FDE=2.125m (best=1.470) | S1=0.840m S5=1.188m S10=1.422m S15=1.714m S20=2.125m | L_cls=0.292 L_reg=0.0021 | Acc=87.14%/50.27%
[gpt2_soft_snr0] Ep  24/120 [311s] Loss=0.3120/1.8992 | Train_ADE=1.270m | Val_ADE=1.467m FDE=2.150m (best=1.467) | S1=0.843m S5=1.170m S10=1.403m S15=1.717m S20=2.150m | L_cls=0.292 L_reg=0.0020 | Acc=87.14%/49.12%
[gpt2_soft_snr0] Ep  25/120 [305s] Loss=0.3116/1.8515 | Train_ADE=1.265m | Val_ADE=1.470m FDE=2.129m (best=1.467) | S1=0.842m S5=1.192m S10=1.413m S15=1.712m S20=2.129m | L_cls=0.291 L_reg=0.0020 | Acc=87.15%/50.04%
[gpt2_soft_snr0] Ep  26/120 [311s] Loss=0.3109/2.0799 | Train_ADE=1.257m | Val_ADE=1.445m FDE=2.105m (best=1.445) | S1=0.842m S5=1.156m S10=1.384m S15=1.693m S20=2.105m | L_cls=0.291 L_reg=0.0020 | Acc=87.16%/46.50%
[gpt2_soft_snr0] Ep  27/120 [306s] Loss=0.3098/1.9053 | Train_ADE=1.250m | Val_ADE=1.469m FDE=2.111m (best=1.445) | S1=0.841m S5=1.196m S10=1.420m S15=1.715m S20=2.111m | L_cls=0.290 L_reg=0.0020 | Acc=87.18%/49.49%
[gpt2_soft_snr0] Ep  28/120 [306s] Loss=0.3092/1.9281 | Train_ADE=1.247m | Val_ADE=1.469m FDE=2.049m (best=1.445) | S1=0.844m S5=1.204m S10=1.442m S15=1.711m S20=2.049m | L_cls=0.289 L_reg=0.0020 | Acc=87.18%/49.48%
[gpt2_soft_snr0] Ep  29/120 [306s] Loss=0.3088/1.9271 | Train_ADE=1.244m | Val_ADE=1.455m FDE=2.066m (best=1.445) | S1=0.838m S5=1.163m S10=1.419m S15=1.709m S20=2.066m | L_cls=0.289 L_reg=0.0020 | Acc=87.20%/48.98%
[gpt2_soft_snr0] Ep  30/120 [306s] Loss=0.3082/1.9715 | Train_ADE=1.241m | Val_ADE=1.448m FDE=2.080m (best=1.445) | S1=0.842m S5=1.176m S10=1.396m S15=1.687m S20=2.080m | L_cls=0.289 L_reg=0.0020 | Acc=87.19%/47.51%
[gpt2_soft_snr0] Ep  31/120 [313s] Loss=0.3079/1.8304 | Train_ADE=1.238m | Val_ADE=1.439m FDE=2.090m (best=1.439) | S1=0.845m S5=1.155m S10=1.381m S15=1.683m S20=2.090m | L_cls=0.288 L_reg=0.0020 | Acc=87.21%/49.80%
[gpt2_soft_snr0] Ep  32/120 [305s] Loss=0.3071/1.7667 | Train_ADE=1.234m | Val_ADE=1.448m FDE=2.071m (best=1.439) | S1=0.844m S5=1.174m S10=1.397m S15=1.692m S20=2.071m | L_cls=0.288 L_reg=0.0019 | Acc=87.21%/51.18%
[gpt2_soft_snr0] Ep  33/120 [311s] Loss=0.3067/1.8571 | Train_ADE=1.229m | Val_ADE=1.429m FDE=2.068m (best=1.429) | S1=0.845m S5=1.158m S10=1.368m S15=1.660m S20=2.068m | L_cls=0.287 L_reg=0.0019 | Acc=87.23%/49.38%
[gpt2_soft_snr0] Ep  34/120 [306s] Loss=0.3060/1.7777 | Train_ADE=1.223m | Val_ADE=1.432m FDE=2.078m (best=1.429) | S1=0.845m S5=1.150m S10=1.374m S15=1.678m S20=2.078m | L_cls=0.287 L_reg=0.0019 | Acc=87.23%/51.00%
[gpt2_soft_snr0] Ep  35/120 [305s] Loss=0.3058/2.1037 | Train_ADE=1.223m | Val_ADE=1.496m FDE=2.134m (best=1.429) | S1=0.857m S5=1.211m S10=1.452m S15=1.754m S20=2.134m | L_cls=0.287 L_reg=0.0019 | Acc=87.23%/46.47%
[gpt2_soft_snr0] Ep  36/120 [312s] Loss=0.3054/1.8690 | Train_ADE=1.221m | Val_ADE=1.417m FDE=2.032m (best=1.417) | S1=0.851m S5=1.157m S10=1.358m S15=1.640m S20=2.032m | L_cls=0.286 L_reg=0.0019 | Acc=87.23%/50.19%
[gpt2_soft_snr0] Ep  37/120 [305s] Loss=0.3045/1.7379 | Train_ADE=1.214m | Val_ADE=1.459m FDE=2.165m (best=1.417) | S1=0.855m S5=1.169m S10=1.375m S15=1.707m S20=2.165m | L_cls=0.286 L_reg=0.0019 | Acc=87.26%/50.85%
[gpt2_soft_snr0] Ep  38/120 [311s] Loss=0.3043/1.8637 | Train_ADE=1.212m | Val_ADE=1.416m FDE=2.071m (best=1.416) | S1=0.848m S5=1.152m S10=1.345m S15=1.639m S20=2.071m | L_cls=0.285 L_reg=0.0019 | Acc=87.24%/50.53%
[gpt2_soft_snr0] Ep  39/120 [306s] Loss=0.3038/1.8179 | Train_ADE=1.206m | Val_ADE=1.433m FDE=2.016m (best=1.416) | S1=0.843m S5=1.172m S10=1.392m S15=1.667m S20=2.016m | L_cls=0.285 L_reg=0.0019 | Acc=87.23%/50.36%
[gpt2_soft_snr0] Ep  40/120 [312s] Loss=0.3037/1.7911 | Train_ADE=1.206m | Val_ADE=1.411m FDE=2.025m (best=1.411) | S1=0.849m S5=1.141m S10=1.349m S15=1.643m S20=2.025m | L_cls=0.285 L_reg=0.0019 | Acc=87.25%/51.74%
[gpt2_soft_snr0] Ep  41/120 [305s] Loss=0.3032/1.8578 | Train_ADE=1.202m | Val_ADE=1.433m FDE=2.088m (best=1.411) | S1=0.847m S5=1.154m S10=1.360m S15=1.673m S20=2.088m | L_cls=0.285 L_reg=0.0019 | Acc=87.26%/50.34%
[gpt2_soft_snr0] Ep  42/120 [312s] Loss=0.3031/1.8223 | Train_ADE=1.202m | Val_ADE=1.394m FDE=2.023m (best=1.394) | S1=0.850m S5=1.132m S10=1.328m S15=1.611m S20=2.023m | L_cls=0.285 L_reg=0.0019 | Acc=87.27%/49.75%
[gpt2_soft_snr0] Ep  43/120 [305s] Loss=0.3025/1.8236 | Train_ADE=1.193m | Val_ADE=1.427m FDE=2.136m (best=1.394) | S1=0.850m S5=1.133m S10=1.342m S15=1.663m S20=2.136m | L_cls=0.284 L_reg=0.0018 | Acc=87.26%/51.07%
[gpt2_soft_snr0] Ep  44/120 [305s] Loss=0.3018/1.8620 | Train_ADE=1.186m | Val_ADE=1.431m FDE=2.016m (best=1.394) | S1=0.843m S5=1.162m S10=1.382m S15=1.675m S20=2.016m | L_cls=0.284 L_reg=0.0018 | Acc=87.27%/49.51%
[gpt2_soft_snr0] Ep  45/120 [306s] Loss=0.3016/1.9047 | Train_ADE=1.189m | Val_ADE=1.409m FDE=2.054m (best=1.394) | S1=0.842m S5=1.119m S10=1.342m S15=1.655m S20=2.054m | L_cls=0.283 L_reg=0.0018 | Acc=87.27%/49.17%
[gpt2_soft_snr0] Ep  46/120 [305s] Loss=0.3011/1.8054 | Train_ADE=1.184m | Val_ADE=1.402m FDE=1.991m (best=1.394) | S1=0.859m S5=1.140m S10=1.339m S15=1.624m S20=1.991m | L_cls=0.283 L_reg=0.0018 | Acc=87.28%/51.82%
[gpt2_soft_snr0] Ep  47/120 [305s] Loss=0.3007/1.8291 | Train_ADE=1.181m | Val_ADE=1.408m FDE=1.998m (best=1.394) | S1=0.846m S5=1.137m S10=1.354m S15=1.648m S20=1.998m | L_cls=0.283 L_reg=0.0018 | Acc=87.30%/51.50%
[gpt2_soft_snr0] Ep  48/120 [307s] Loss=0.3004/1.8835 | Train_ADE=1.182m | Val_ADE=1.394m FDE=1.993m (best=1.394) | S1=0.850m S5=1.140m S10=1.336m S15=1.611m S20=1.993m | L_cls=0.282 L_reg=0.0018 | Acc=87.30%/48.96%
[gpt2_soft_snr0] Ep  49/120 [306s] Loss=0.2999/1.9279 | Train_ADE=1.173m | Val_ADE=1.420m FDE=1.993m (best=1.394) | S1=0.852m S5=1.150m S10=1.377m S15=1.666m S20=1.993m | L_cls=0.282 L_reg=0.0018 | Acc=87.31%/49.03%
[gpt2_soft_snr0] Ep  50/120 [311s] Loss=0.2998/1.8237 | Train_ADE=1.173m | Val_ADE=1.381m FDE=1.973m (best=1.381) | S1=0.847m S5=1.136m S10=1.322m S15=1.598m S20=1.973m | L_cls=0.282 L_reg=0.0018 | Acc=87.32%/51.16%
[gpt2_soft_snr0] Ep  51/120 [305s] Loss=0.2994/1.8249 | Train_ADE=1.172m | Val_ADE=1.396m FDE=1.985m (best=1.381) | S1=0.850m S5=1.134m S10=1.343m S15=1.621m S20=1.985m | L_cls=0.282 L_reg=0.0018 | Acc=87.32%/50.85%
[gpt2_soft_snr0] Ep  52/120 [305s] Loss=0.2988/1.8862 | Train_ADE=1.164m | Val_ADE=1.400m FDE=1.960m (best=1.381) | S1=0.853m S5=1.145m S10=1.360m S15=1.630m S20=1.960m | L_cls=0.281 L_reg=0.0018 | Acc=87.32%/49.84%
[gpt2_soft_snr0] Ep  53/120 [304s] Loss=0.2987/1.8370 | Train_ADE=1.166m | Val_ADE=1.421m FDE=2.092m (best=1.381) | S1=0.850m S5=1.119m S10=1.347m S15=1.674m S20=2.092m | L_cls=0.281 L_reg=0.0018 | Acc=87.33%/50.49%
[gpt2_soft_snr0] Ep  54/120 [305s] Loss=0.2990/1.8542 | Train_ADE=1.162m | Val_ADE=1.470m FDE=2.049m (best=1.381) | S1=0.850m S5=1.183m S10=1.436m S15=1.740m S20=2.049m | L_cls=0.281 L_reg=0.0017 | Acc=87.31%/50.13%
[gpt2_soft_snr0] Ep  55/120 [306s] Loss=0.2981/1.8756 | Train_ADE=1.159m | Val_ADE=1.410m FDE=2.002m (best=1.381) | S1=0.847m S5=1.140m S10=1.361m S15=1.650m S20=2.002m | L_cls=0.281 L_reg=0.0017 | Acc=87.33%/49.56%
[gpt2_soft_snr0] Ep  56/120 [305s] Loss=0.2978/1.7915 | Train_ADE=1.159m | Val_ADE=1.408m FDE=1.985m (best=1.381) | S1=0.854m S5=1.141m S10=1.361m S15=1.644m S20=1.985m | L_cls=0.280 L_reg=0.0017 | Acc=87.34%/51.11%
[gpt2_soft_snr0] Ep  57/120 [311s] Loss=0.2975/1.8295 | Train_ADE=1.155m | Val_ADE=1.370m FDE=1.978m (best=1.370) | S1=0.856m S5=1.098m S10=1.301m S15=1.594m S20=1.978m | L_cls=0.280 L_reg=0.0017 | Acc=87.35%/51.05%
[gpt2_soft_snr0] Ep  58/120 [306s] Loss=0.2971/1.7887 | Train_ADE=1.148m | Val_ADE=1.379m FDE=2.024m (best=1.370) | S1=0.861m S5=1.106m S10=1.303m S15=1.600m S20=2.024m | L_cls=0.280 L_reg=0.0017 | Acc=87.33%/51.13%
[gpt2_soft_snr0] Ep  59/120 [306s] Loss=0.2970/1.8774 | Train_ADE=1.148m | Val_ADE=1.422m FDE=2.034m (best=1.370) | S1=0.859m S5=1.156m S10=1.351m S15=1.682m S20=2.034m | L_cls=0.280 L_reg=0.0017 | Acc=87.33%/49.15%
[gpt2_soft_snr0] Ep  60/120 [303s] Loss=0.2969/1.7739 | Train_ADE=1.150m | Val_ADE=1.371m FDE=1.988m (best=1.370) | S1=0.854m S5=1.107m S10=1.300m S15=1.592m S20=1.988m | L_cls=0.280 L_reg=0.0017 | Acc=87.34%/51.79%
[gpt2_soft_snr0] Ep  61/120 [306s] Loss=0.2960/1.7787 | Train_ADE=1.144m | Val_ADE=1.387m FDE=1.995m (best=1.370) | S1=0.858m S5=1.130m S10=1.320m S15=1.602m S20=1.995m | L_cls=0.279 L_reg=0.0017 | Acc=87.36%/51.26%
[gpt2_soft_snr0] Ep  62/120 [306s] Loss=0.2956/1.7846 | Train_ADE=1.140m | Val_ADE=1.374m FDE=1.947m (best=1.370) | S1=0.850m S5=1.107m S10=1.310m S15=1.612m S20=1.947m | L_cls=0.279 L_reg=0.0017 | Acc=87.37%/51.29%
[gpt2_soft_snr0] Ep  63/120 [311s] Loss=0.2956/1.8933 | Train_ADE=1.138m | Val_ADE=1.370m FDE=1.979m (best=1.370) | S1=0.857m S5=1.099m S10=1.303m S15=1.591m S20=1.979m | L_cls=0.279 L_reg=0.0017 | Acc=87.37%/49.93%
[gpt2_soft_snr0] Ep  64/120 [305s] Loss=0.2958/1.9797 | Train_ADE=1.139m | Val_ADE=1.372m FDE=1.945m (best=1.370) | S1=0.851m S5=1.113m S10=1.318m S15=1.600m S20=1.945m | L_cls=0.279 L_reg=0.0017 | Acc=87.35%/48.15%
[gpt2_soft_snr0] Ep  65/120 [306s] Loss=0.2960/1.8985 | Train_ADE=1.138m | Val_ADE=1.386m FDE=1.992m (best=1.370) | S1=0.850m S5=1.137m S10=1.316m S15=1.604m S20=1.992m | L_cls=0.279 L_reg=0.0017 | Acc=87.34%/49.85%
[gpt2_soft_snr0] Ep  66/120 [311s] Loss=0.2948/1.8285 | Train_ADE=1.138m | Val_ADE=1.358m FDE=1.940m (best=1.358) | S1=0.857m S5=1.108m S10=1.293m S15=1.566m S20=1.940m | L_cls=0.278 L_reg=0.0017 | Acc=87.38%/51.59%
[gpt2_soft_snr0] Ep  67/120 [304s] Loss=0.2943/1.8262 | Train_ADE=1.132m | Val_ADE=1.383m FDE=2.015m (best=1.358) | S1=0.847m S5=1.106m S10=1.311m S15=1.611m S20=2.015m | L_cls=0.278 L_reg=0.0017 | Acc=87.37%/51.69%
[gpt2_soft_snr0] Ep  68/120 [306s] Loss=0.2939/1.8072 | Train_ADE=1.125m | Val_ADE=1.385m FDE=2.012m (best=1.358) | S1=0.856m S5=1.102m S10=1.316m S15=1.618m S20=2.012m | L_cls=0.278 L_reg=0.0016 | Acc=87.39%/51.18%
[gpt2_soft_snr0] Ep  69/120 [307s] Loss=0.2943/1.8343 | Train_ADE=1.130m | Val_ADE=1.362m FDE=1.970m (best=1.358) | S1=0.842m S5=1.091m S10=1.301m S15=1.581m S20=1.970m | L_cls=0.278 L_reg=0.0016 | Acc=87.37%/50.98%
[gpt2_soft_snr0] Ep  70/120 [315s] Loss=0.2940/1.8593 | Train_ADE=1.127m | Val_ADE=1.356m FDE=1.946m (best=1.356) | S1=0.851m S5=1.087m S10=1.296m S15=1.581m S20=1.946m | L_cls=0.278 L_reg=0.0016 | Acc=87.39%/49.08%
[gpt2_soft_snr0] Ep  71/120 [305s] Loss=0.2938/1.8507 | Train_ADE=1.125m | Val_ADE=1.364m FDE=1.957m (best=1.356) | S1=0.849m S5=1.098m S10=1.302m S15=1.587m S20=1.957m | L_cls=0.277 L_reg=0.0016 | Acc=87.36%/50.97%
[gpt2_soft_snr0] Ep  72/120 [305s] Loss=0.2931/1.8669 | Train_ADE=1.120m | Val_ADE=1.363m FDE=1.946m (best=1.356) | S1=0.857m S5=1.102m S10=1.305m S15=1.574m S20=1.946m | L_cls=0.277 L_reg=0.0016 | Acc=87.40%/50.07%
[gpt2_soft_snr0] Ep  73/120 [304s] Loss=0.2927/1.9198 | Train_ADE=1.118m | Val_ADE=1.391m FDE=1.966m (best=1.356) | S1=0.857m S5=1.128m S10=1.338m S15=1.613m S20=1.966m | L_cls=0.276 L_reg=0.0016 | Acc=87.40%/49.59%
[gpt2_soft_snr0] Ep  74/120 [304s] Loss=0.2928/1.8438 | Train_ADE=1.123m | Val_ADE=1.360m FDE=1.996m (best=1.356) | S1=0.847m S5=1.092m S10=1.287m S15=1.575m S20=1.996m | L_cls=0.277 L_reg=0.0016 | Acc=87.41%/50.25%
[gpt2_soft_snr0] Ep  75/120 [305s] Loss=0.2926/2.0161 | Train_ADE=1.117m | Val_ADE=1.400m FDE=1.997m (best=1.356) | S1=0.857m S5=1.126m S10=1.344m S15=1.633m S20=1.997m | L_cls=0.276 L_reg=0.0016 | Acc=87.40%/48.32%
[gpt2_soft_snr0] Ep  76/120 [306s] Loss=0.2921/1.8174 | Train_ADE=1.122m | Val_ADE=1.373m FDE=1.994m (best=1.356) | S1=0.858m S5=1.084m S10=1.304m S15=1.614m S20=1.994m | L_cls=0.276 L_reg=0.0016 | Acc=87.40%/50.92%
[gpt2_soft_snr0] Ep  77/120 [307s] Loss=0.2921/1.9355 | Train_ADE=1.116m | Val_ADE=1.370m FDE=1.930m (best=1.356) | S1=0.860m S5=1.111m S10=1.312m S15=1.596m S20=1.930m | L_cls=0.276 L_reg=0.0016 | Acc=87.41%/49.05%
[gpt2_soft_snr0] Ep  78/120 [306s] Loss=0.2918/1.9188 | Train_ADE=1.117m | Val_ADE=1.382m FDE=1.971m (best=1.356) | S1=0.854m S5=1.116m S10=1.321m S15=1.606m S20=1.971m | L_cls=0.276 L_reg=0.0016 | Acc=87.41%/48.86%
[gpt2_soft_snr0] Ep  79/120 [305s] Loss=0.2915/1.8842 | Train_ADE=1.111m | Val_ADE=1.357m FDE=1.923m (best=1.356) | S1=0.848m S5=1.109m S10=1.297m S15=1.568m S20=1.923m | L_cls=0.275 L_reg=0.0016 | Acc=87.42%/49.97%
[gpt2_soft_snr0] Ep  80/120 [305s] Loss=0.2915/1.8856 | Train_ADE=1.109m | Val_ADE=1.357m FDE=1.955m (best=1.356) | S1=0.853m S5=1.092m S10=1.291m S15=1.577m S20=1.955m | L_cls=0.276 L_reg=0.0016 | Acc=87.41%/50.03%
[gpt2_soft_snr0] Ep  81/120 [311s] Loss=0.2906/1.9238 | Train_ADE=1.104m | Val_ADE=1.351m FDE=1.923m (best=1.351) | S1=0.850m S5=1.082m S10=1.294m S15=1.575m S20=1.923m | L_cls=0.275 L_reg=0.0016 | Acc=87.42%/50.23%
[gpt2_soft_snr0] Ep  82/120 [306s] Loss=0.2913/1.8865 | Train_ADE=1.111m | Val_ADE=1.360m FDE=1.989m (best=1.351) | S1=0.852m S5=1.092m S10=1.293m S15=1.575m S20=1.989m | L_cls=0.275 L_reg=0.0016 | Acc=87.42%/50.28%
[gpt2_soft_snr0] Ep  83/120 [306s] Loss=0.2915/2.1059 | Train_ADE=1.113m | Val_ADE=1.402m FDE=1.962m (best=1.351) | S1=0.850m S5=1.110m S10=1.354m S15=1.669m S20=1.962m | L_cls=0.275 L_reg=0.0016 | Acc=87.41%/47.03%
[gpt2_soft_snr0] Ep  84/120 [305s] Loss=0.2915/2.2129 | Train_ADE=1.105m | Val_ADE=1.386m FDE=2.031m (best=1.351) | S1=0.853m S5=1.118m S10=1.304m S15=1.605m S20=2.031m | L_cls=0.276 L_reg=0.0016 | Acc=87.42%/45.30%
[gpt2_soft_snr0] Ep  85/120 [312s] Loss=0.2902/1.9479 | Train_ADE=1.099m | Val_ADE=1.350m FDE=1.918m (best=1.350) | S1=0.845m S5=1.090m S10=1.285m S15=1.580m S20=1.918m | L_cls=0.275 L_reg=0.0016 | Acc=87.43%/48.81%
[gpt2_soft_snr0] Ep  86/120 [305s] Loss=0.2896/2.0312 | Train_ADE=1.100m | Val_ADE=1.366m FDE=1.957m (best=1.350) | S1=0.857m S5=1.110m S10=1.302m S15=1.581m S20=1.957m | L_cls=0.274 L_reg=0.0016 | Acc=87.45%/47.90%
[gpt2_soft_snr0] Ep  87/120 [316s] Loss=0.2895/1.8960 | Train_ADE=1.097m | Val_ADE=1.347m FDE=1.908m (best=1.347) | S1=0.854m S5=1.089m S10=1.293m S15=1.564m S20=1.908m | L_cls=0.274 L_reg=0.0016 | Acc=87.43%/48.32%
[gpt2_soft_snr0] Ep  88/120 [308s] Loss=0.2895/1.9911 | Train_ADE=1.097m | Val_ADE=1.371m FDE=1.932m (best=1.347) | S1=0.848m S5=1.096m S10=1.321m S15=1.604m S20=1.932m | L_cls=0.274 L_reg=0.0016 | Acc=87.44%/48.06%
[gpt2_soft_snr0] Ep  89/120 [308s] Loss=0.2891/2.0050 | Train_ADE=1.095m | Val_ADE=1.376m FDE=1.931m (best=1.347) | S1=0.858m S5=1.109m S10=1.322m S15=1.609m S20=1.931m | L_cls=0.274 L_reg=0.0016 | Acc=87.45%/48.33%
[gpt2_soft_snr0] Ep  90/120 [308s] Loss=0.2887/1.9454 | Train_ADE=1.094m | Val_ADE=1.374m FDE=1.959m (best=1.347) | S1=0.859m S5=1.112m S10=1.317m S15=1.587m S20=1.959m | L_cls=0.273 L_reg=0.0015 | Acc=87.45%/48.51%
