model,epoch,train_loss,train_ade,val_loss,val_ade,val_fde,best_val_ade,straight_ade,turn_ade,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade
lstm_snr20,1,0.03579308929612989,6.887870653120476,0.004703298128498274,1.6834142097870686,2.1323532586868774,1.6834142097870686,1.1813726425170898,6.575052261352539,2.437805679866246,1.6825735915274846,1.359381131331126,1.6020785045056116,2.1323532558622813
lstm_snr20,2,0.0069878458404675345,3.3663942199083245,0.003953756500656406,1.4426883823338097,1.8335082768177104,1.4426883823338097,1.031467318534851,5.7955145835876465,1.7779114882151286,1.2311365678196862,1.3300608129728408,1.519051847003755,1.8335082860220047
lstm_snr20,3,0.005226538391135617,2.8716062799689657,0.003589244139619127,1.1748400853525491,1.6067272259023975,1.1748400853525491,0.7447764873504639,5.494332790374756,1.2048680424690246,0.9344418695994786,0.9813274658861615,1.2977906261171614,1.606727219195593
lstm_snr20,4,0.004419563947327482,2.6163114141868093,0.0036161560631063324,1.268727359305402,1.6207613850550149,1.1748400853525491,0.8686807751655579,5.477936267852783,1.3031869121960231,1.1064704818384987,1.1203590727987744,1.3372215205714817,1.6207613825798035
lstm_snr20,5,0.00398416370953935,2.4609159163708956,0.003559288166468919,1.1278179408156401,1.591823342348722,1.1278179408156401,0.7066596746444702,5.417984962463379,1.0323510689394815,0.9586744061538152,0.9713201352528164,1.267156024490084,1.59182334116527
lstm_snr20,6,0.003664250430442096,2.3499067911811844,0.0037017473903861605,1.463768350029187,1.915511926011684,1.1278179408156401,1.0901994705200195,5.589615821838379,1.4085493229684376,1.2654109739121937,1.4377011815706888,1.5915408668063935,1.9155119254475548
lstm_snr20,7,0.003430640368392414,2.2666028540589274,0.003707530639838383,1.438532397026817,1.8657100247465894,1.1278179408156401,1.080512523651123,5.417099952697754,1.2754206254368736,1.2625165019716535,1.3565436556225732,1.5547213168371292,1.8657100183623179
lstm_snr20,8,0.0032407041151951256,2.1895958745004744,0.003804741182553005,1.6145227603708572,1.9438312507329794,1.1278179408156401,1.265584945678711,5.4540228843688965,1.4345405641056241,1.4104401582763308,1.5613431203932988,1.7246786077817282,1.9438312337512063
lstm_snr20,9,0.003187781622031981,2.171237441478785,0.0034763893439611862,1.2682313819953595,1.7287929136012237,1.1278179408156401,0.845425546169281,5.421159267425537,1.0445348925533748,0.9981953754311517,1.2071674696036747,1.415657084896451,1.728792917728424
lstm_snr20,10,0.003013405352157289,2.097001085741215,0.003275718091130589,1.0432346836569542,1.4445020043102843,1.0432346836569542,0.6624828577041626,5.1230788230896,0.8760572277364277,0.9143556390489851,0.9648743022055853,1.1629712791669937,1.4445020113672529
lstm_snr20,11,0.0029309153338636525,2.0524929894341364,0.003374013447527042,1.1509226493210354,1.5637441025770387,1.0432346836569542,0.7761713862419128,5.169189453125,0.948928317569551,0.9570314659958794,1.0515552725110735,1.2472285355840411,1.5637440993672325
lstm_snr20,12,0.0028683893312748906,2.0319471371748663,0.0037104197186722775,1.315023725020555,1.6585934984582265,1.0432346836569542,0.8909505009651184,5.514682292938232,1.150704675912857,1.158223631268456,1.2518087273552305,1.390417084239778,1.658593505904788
lstm_snr20,13,0.002810512180781808,2.0152450275121243,0.0034423899712107543,1.237266495024475,1.6178427010900729,1.0432346836569542,0.8699319958686829,5.207669258117676,1.069481464794704,1.1072769233158657,1.1466701274826414,1.335591771489098,1.6178426975295657
lstm_snr20,14,0.0027812564786058895,1.9946952920789738,0.003423451777711134,1.1206280355388853,1.5570719876420516,1.0432346836569542,0.7224140763282776,5.219263553619385,0.9008005698521931,0.9217638600440252,1.0206421406496138,1.246131069887252,1.5570719963028317
lstm_snr20,15,0.0027318826126836756,1.9753370944808863,0.003298135369550437,1.0666710352120434,1.5029432412755948,1.0432346836569542,0.6886586546897888,5.1721720695495605,0.843663557938167,0.8756311269033523,0.9851460803122748,1.1889432461488814,1.502943251814161
lstm_snr20,16,0.0027306187457153165,1.9750659125905867,0.0034870941367920578,1.3041157697008678,1.7225720664898074,1.0432346836569542,0.9679534435272217,5.085553169250488,1.0833451046830131,1.1327931446688515,1.2413195303508213,1.421990212372371,1.7225720632643926
lstm_snr20,17,0.0027145719418274843,1.9753209065091435,0.0032347585761315365,1.09518164045571,1.5448148305616562,1.0432346836569542,0.6947291493415833,5.087688446044922,0.8672147370520092,0.8931654393672943,1.0192999385652088,1.2155128955841064,1.5448148330052693
lstm_snr20,18,0.0026761891571238667,1.946609486573897,0.003140813116485896,1.0927622395631347,1.531268034273013,1.0432346836569542,0.7252652645111084,4.966346263885498,0.852483918553307,0.8884011552447364,1.0108207543691,1.2274556523277647,1.5312680386361621
lstm_snr20,19,0.0026717650227197904,1.9461060292565848,0.0030982996483327864,1.0000782810719795,1.4415609021497533,1.0000782810719795,0.6243653893470764,4.939258098602295,0.7535235989661444,0.7938538880575271,0.9305662978263128,1.1182857959043413,1.4415609087262835
lstm_snr20,20,0.002664615922174036,1.946421973610324,0.0030901873069870776,1.0220592716470405,1.4511449783111554,1.0000782810719795,0.6637417078018188,4.905906677246094,0.8042732426098415,0.8308033701919374,0.9347714739186423,1.1429441105751765,1.4511449768429712
lstm_snr20,21,0.002623447195326117,1.9304718643864245,0.0029488963556581265,0.933689827392421,1.4083103274484097,0.933689827392421,0.5716647505760193,4.792771816253662,0.6615189011607852,0.7174082574390229,0.8545609332266308,1.0802382142770859,1.4083103333200728
lstm_snr20,22,0.002655246228163191,1.949703713882894,0.0030348589357648355,1.0985323049202893,1.4995407812476818,0.933689827392421,0.733196496963501,4.883859157562256,0.9109084694158464,0.9161568462848664,1.0187056564149402,1.212302717708406,1.4995408018430074
lstm_snr20,23,0.0026035295404978017,1.926465954170787,0.0032457369570952975,1.2364877899731732,1.6336185105621033,0.933689827392421,0.8938396573066711,4.9119720458984375,0.9757928127334231,1.0660378717240833,1.1598051031430563,1.3459228521301634,1.6336185154460725
lstm_snr20,24,0.0026079818788931493,1.9270489750668187,0.003144434310074541,1.3140124149967007,1.6274020739151942,0.933689827392421,0.97354656457901,4.944828987121582,1.148106859411512,1.1818511290209635,1.2624934894698008,1.3660895813079108,1.627402074564071
