================================================================================
📡 SNR ROBUSTNESS | Target SNR: 5dB | Grid: 61 | Smooth: 5 | Temp: 0.25
[Localize] Building cache for SNR 5dB with Grid 61...
[train] Anchor MAE: 0.5205m | Grid: 61 | Smooth: 5 | Temp: 0.25
[val] Anchor MAE: 0.5322m | Grid: 61 | Smooth: 5 | Temp: 0.25
[Cache] saved to ./logs/localized_cache_dataset_lankershim_v3_localize_snr5_g61_s5_t0p25_e0_sl72_pl20.npz
[SoftToken] Global Uncertainty Calibration (train-only): low=1.3073, high=1.5741

[gpt2_soft_snr5] Params: 84,833,003 | Trainable: 2,920,427
[gpt2_soft_snr5] Ep   1/100 [307s] Loss=0.7458/2.4675 | Train_ADE=2.152m | Val_ADE=2.044m FDE=3.391m (best=2.044) | S1=0.768m S5=1.357m S10=1.913m S15=2.629m S20=3.391m | L_cls=0.703 L_reg=0.0043 | Acc=78.20%/38.15%
[gpt2_soft_snr5] Ep  32/100 [305s] Loss=0.3016/1.9026 | Train_ADE=1.120m | Val_ADE=1.290m FDE=1.841m (best=1.280) | S1=0.751m S5=1.100m S10=1.219m S15=1.479m S20=1.841m | L_cls=0.286 L_reg=0.0015 | Acc=87.23%/51.14%
[gpt2_soft_snr5] Ep  33/100 [310s] Loss=0.2996/1.7787 | Train_ADE=1.075m | Val_ADE=1.298m FDE=1.843m (best=1.280) | S1=0.755m S5=1.096m S10=1.229m S15=1.495m S20=1.843m | L_cls=0.285 L_reg=0.0014 | Acc=87.23%/52.37%
[gpt2_soft_snr5] Ep  34/100 [309s] Loss=0.2995/2.1672 | Train_ADE=1.066m | Val_ADE=1.281m FDE=1.803m (best=1.280) | S1=0.756m S5=1.092m S10=1.214m S15=1.472m S20=1.803m | L_cls=0.285 L_reg=0.0014 | Acc=87.23%/46.77%
[gpt2_soft_snr5] Ep  35/100 [305s] Loss=0.2991/1.9257 | Train_ADE=1.069m | Val_ADE=1.301m FDE=1.885m (best=1.280) | S1=0.750m S5=1.096m S10=1.217m S15=1.507m S20=1.885m | L_cls=0.285 L_reg=0.0014 | Acc=87.24%/49.57%
[gpt2_soft_snr5] Ep  36/100 [310s] Loss=0.2985/2.3348 | Train_ADE=1.062m | Val_ADE=1.279m FDE=1.783m (best=1.279) | S1=0.760m S5=1.084m S10=1.216m S15=1.477m S20=1.783m | L_cls=0.284 L_reg=0.0014 | Acc=87.25%/44.75%
[gpt2_soft_snr5] Ep  37/100 [309s] Loss=0.2982/1.8460 | Train_ADE=1.052m | Val_ADE=1.296m FDE=1.872m (best=1.279) | S1=0.754m S5=1.085m S10=1.215m S15=1.503m S20=1.872m | L_cls=0.284 L_reg=0.0014 | Acc=87.27%/51.85%
[gpt2_soft_snr5] Ep  38/100 [304s] Loss=0.2982/1.8291 | Train_ADE=1.050m | Val_ADE=1.283m FDE=1.809m (best=1.279) | S1=0.748m S5=1.090m S10=1.216m S15=1.477m S20=1.809m | L_cls=0.284 L_reg=0.0014 | Acc=87.26%/51.51%
[gpt2_soft_snr5] Ep  39/100 [307s] Loss=0.2976/1.8378 | Train_ADE=1.050m | Val_ADE=1.261m FDE=1.756m (best=1.261) | S1=0.760m S5=1.072m S10=1.197m S15=1.449m S20=1.756m | L_cls=0.283 L_reg=0.0014 | Acc=87.27%/51.23%
[gpt2_soft_snr5] Ep  40/100 [309s] Loss=0.2975/1.8956 | Train_ADE=1.049m | Val_ADE=1.257m FDE=1.750m (best=1.257) | S1=0.754m S5=1.078m S10=1.197m S15=1.439m S20=1.750m | L_cls=0.283 L_reg=0.0014 | Acc=87.27%/50.44%
[gpt2_soft_snr5] Ep  41/100 [309s] Loss=0.2965/1.8269 | Train_ADE=1.041m | Val_ADE=1.252m FDE=1.741m (best=1.252) | S1=0.747m S5=1.076m S10=1.193m S15=1.432m S20=1.741m | L_cls=0.283 L_reg=0.0014 | Acc=87.28%/51.56%
[gpt2_soft_snr5] Ep  42/100 [304s] Loss=0.2963/1.8753 | Train_ADE=1.033m | Val_ADE=1.256m FDE=1.783m (best=1.252) | S1=0.759m S5=1.057m S10=1.182m S15=1.450m S20=1.783m | L_cls=0.282 L_reg=0.0014 | Acc=87.28%/50.61%
[gpt2_soft_snr5] Ep  43/100 [308s] Loss=0.2955/1.7414 | Train_ADE=1.031m | Val_ADE=1.248m FDE=1.743m (best=1.248) | S1=0.758m S5=1.069m S10=1.183m S15=1.426m S20=1.743m | L_cls=0.282 L_reg=0.0014 | Acc=87.29%/53.36%
[gpt2_soft_snr5] Ep  44/100 [304s] Loss=0.2951/1.7952 | Train_ADE=1.026m | Val_ADE=1.258m FDE=1.734m (best=1.248) | S1=0.751m S5=1.067m S10=1.198m S15=1.457m S20=1.734m | L_cls=0.281 L_reg=0.0014 | Acc=87.31%/51.67%
[gpt2_soft_snr5] Ep  45/100 [306s] Loss=0.2950/1.8386 | Train_ADE=1.031m | Val_ADE=1.272m FDE=1.789m (best=1.248) | S1=0.746m S5=1.074m S10=1.202m S15=1.476m S20=1.789m | L_cls=0.281 L_reg=0.0014 | Acc=87.31%/51.83%
[gpt2_soft_snr5] Ep  46/100 [311s] Loss=0.2951/1.9655 | Train_ADE=1.031m | Val_ADE=1.239m FDE=1.741m (best=1.239) | S1=0.757m S5=1.062m S10=1.166m S15=1.414m S20=1.741m | L_cls=0.281 L_reg=0.0014 | Acc=87.32%/49.44%
[gpt2_soft_snr5] Ep  47/100 [304s] Loss=0.2943/1.8042 | Train_ADE=1.022m | Val_ADE=1.281m FDE=1.729m (best=1.239) | S1=0.774m S5=1.083m S10=1.235m S15=1.482m S20=1.729m | L_cls=0.281 L_reg=0.0014 | Acc=87.31%/52.57%
[gpt2_soft_snr5] Ep  48/100 [303s] Loss=0.2938/1.8692 | Train_ADE=1.018m | Val_ADE=1.261m FDE=1.733m (best=1.239) | S1=0.756m S5=1.074m S10=1.213m S15=1.452m S20=1.733m | L_cls=0.280 L_reg=0.0013 | Acc=87.34%/50.53%
[gpt2_soft_snr5] Ep  49/100 [303s] Loss=0.2935/1.7759 | Train_ADE=1.019m | Val_ADE=1.243m FDE=1.712m (best=1.239) | S1=0.759m S5=1.056m S10=1.183m S15=1.436m S20=1.712m | L_cls=0.280 L_reg=0.0013 | Acc=87.34%/51.97%
[gpt2_soft_snr5] Ep  50/100 [307s] Loss=0.2930/1.7077 | Train_ADE=1.013m | Val_ADE=1.233m FDE=1.734m (best=1.233) | S1=0.766m S5=1.045m S10=1.160m S15=1.414m S20=1.734m | L_cls=0.280 L_reg=0.0013 | Acc=87.34%/53.32%
[gpt2_soft_snr5] Ep  51/100 [304s] Loss=0.2930/1.9379 | Train_ADE=1.016m | Val_ADE=1.236m FDE=1.730m (best=1.233) | S1=0.751m S5=1.043m S10=1.173m S15=1.428m S20=1.730m | L_cls=0.280 L_reg=0.0013 | Acc=87.33%/49.37%
[gpt2_soft_snr5] Ep  52/100 [308s] Loss=0.2930/1.8687 | Train_ADE=1.017m | Val_ADE=1.232m FDE=1.704m (best=1.232) | S1=0.767m S5=1.038m S10=1.172m S15=1.421m S20=1.704m | L_cls=0.280 L_reg=0.0013 | Acc=87.33%/50.51%
[gpt2_soft_snr5] Ep  53/100 [304s] Loss=0.2935/1.6941 | Train_ADE=1.012m | Val_ADE=1.246m FDE=1.732m (best=1.232) | S1=0.792m S5=1.046m S10=1.166m S15=1.443m S20=1.732m | L_cls=0.280 L_reg=0.0013 | Acc=87.33%/53.38%
[gpt2_soft_snr5] Ep  54/100 [309s] Loss=0.2925/1.8988 | Train_ADE=1.005m | Val_ADE=1.227m FDE=1.698m (best=1.227) | S1=0.768m S5=1.064m S10=1.160m S15=1.397m S20=1.698m | L_cls=0.279 L_reg=0.0013 | Acc=87.33%/50.08%
[gpt2_soft_snr5] Ep  55/100 [303s] Loss=0.2922/1.6853 | Train_ADE=1.003m | Val_ADE=1.233m FDE=1.698m (best=1.227) | S1=0.754m S5=1.059m S10=1.174m S15=1.413m S20=1.698m | L_cls=0.279 L_reg=0.0013 | Acc=87.36%/54.30%
[gpt2_soft_snr5] Ep  56/100 [303s] Loss=0.2916/1.6443 | Train_ADE=1.001m | Val_ADE=1.235m FDE=1.720m (best=1.227) | S1=0.772m S5=1.053m S10=1.164m S15=1.409m S20=1.720m | L_cls=0.278 L_reg=0.0013 | Acc=87.35%/55.18%
[gpt2_soft_snr5] Ep  57/100 [303s] Loss=0.2909/1.7998 | Train_ADE=0.996m | Val_ADE=1.252m FDE=1.721m (best=1.227) | S1=0.755m S5=1.061m S10=1.203m S15=1.446m S20=1.721m | L_cls=0.278 L_reg=0.0013 | Acc=87.36%/52.76%
[gpt2_soft_snr5] Ep  58/100 [313s] Loss=0.2913/1.7165 | Train_ADE=1.002m | Val_ADE=1.222m FDE=1.710m (best=1.222) | S1=0.762m S5=1.029m S10=1.147m S15=1.408m S20=1.710m | L_cls=0.278 L_reg=0.0013 | Acc=87.37%/53.67%
[gpt2_soft_snr5] Ep  59/100 [304s] Loss=0.2904/1.7443 | Train_ADE=0.994m | Val_ADE=1.229m FDE=1.694m (best=1.222) | S1=0.750m S5=1.057m S10=1.167m S15=1.412m S20=1.694m | L_cls=0.277 L_reg=0.0013 | Acc=87.37%/52.02%
[gpt2_soft_snr5] Ep  60/100 [304s] Loss=0.2904/1.7435 | Train_ADE=1.000m | Val_ADE=1.253m FDE=1.748m (best=1.222) | S1=0.760m S5=1.060m S10=1.192m S15=1.441m S20=1.748m | L_cls=0.277 L_reg=0.0013 | Acc=87.39%/52.68%
[gpt2_soft_snr5] Ep  61/100 [309s] Loss=0.2903/1.6977 | Train_ADE=1.008m | Val_ADE=1.208m FDE=1.689m (best=1.208) | S1=0.754m S5=1.028m S10=1.141m S15=1.382m S20=1.689m | L_cls=0.277 L_reg=0.0013 | Acc=87.39%/53.87%
[gpt2_soft_snr5] Ep  62/100 [305s] Loss=0.2895/1.7521 | Train_ADE=0.993m | Val_ADE=1.232m FDE=1.692m (best=1.208) | S1=0.766m S5=1.050m S10=1.168m S15=1.417m S20=1.692m | L_cls=0.277 L_reg=0.0013 | Acc=87.40%/52.39%
[gpt2_soft_snr5] Ep  63/100 [308s] Loss=0.2894/1.7744 | Train_ADE=0.985m | Val_ADE=1.194m FDE=1.683m (best=1.194) | S1=0.745m S5=1.025m S10=1.117m S15=1.361m S20=1.683m | L_cls=0.277 L_reg=0.0013 | Acc=87.41%/51.46%
[gpt2_soft_snr5] Ep  64/100 [304s] Loss=0.2897/1.6981 | Train_ADE=0.986m | Val_ADE=1.228m FDE=1.748m (best=1.194) | S1=0.755m S5=1.026m S10=1.149m S15=1.416m S20=1.748m | L_cls=0.277 L_reg=0.0013 | Acc=87.39%/54.46%
[gpt2_soft_snr5] Ep  65/100 [304s] Loss=0.2894/1.7291 | Train_ADE=0.982m | Val_ADE=1.214m FDE=1.677m (best=1.194) | S1=0.749m S5=1.033m S10=1.148m S15=1.395m S20=1.677m | L_cls=0.277 L_reg=0.0013 | Acc=87.40%/53.03%
[gpt2_soft_snr5] Ep  66/100 [305s] Loss=0.2885/1.7172 | Train_ADE=0.979m | Val_ADE=1.197m FDE=1.658m (best=1.194) | S1=0.750m S5=1.025m S10=1.130m S15=1.370m S20=1.658m | L_cls=0.276 L_reg=0.0013 | Acc=87.42%/53.52%
[gpt2_soft_snr5] Ep  67/100 [305s] Loss=0.2883/1.7242 | Train_ADE=0.975m | Val_ADE=1.200m FDE=1.680m (best=1.194) | S1=0.756m S5=1.016m S10=1.126m S15=1.374m S20=1.680m | L_cls=0.276 L_reg=0.0013 | Acc=87.42%/53.25%
[gpt2_soft_snr5] Ep  68/100 [305s] Loss=0.2880/1.6734 | Train_ADE=0.977m | Val_ADE=1.206m FDE=1.677m (best=1.194) | S1=0.749m S5=1.020m S10=1.143m S15=1.388m S20=1.677m | L_cls=0.275 L_reg=0.0013 | Acc=87.43%/53.72%
[gpt2_soft_snr5] Ep  69/100 [303s] Loss=0.2881/1.6755 | Train_ADE=0.976m | Val_ADE=1.198m FDE=1.697m (best=1.194) | S1=0.741m S5=1.019m S10=1.119m S15=1.373m S20=1.697m | L_cls=0.275 L_reg=0.0013 | Acc=87.43%/52.77%
[gpt2_soft_snr5] Ep  70/100 [303s] Loss=0.2881/1.6481 | Train_ADE=0.976m | Val_ADE=1.196m FDE=1.651m (best=1.194) | S1=0.742m S5=1.022m S10=1.125m S15=1.372m S20=1.651m | L_cls=0.275 L_reg=0.0013 | Acc=87.42%/54.13%
[gpt2_soft_snr5] Ep  71/100 [305s] Loss=0.2878/1.6689 | Train_ADE=0.971m | Val_ADE=1.212m FDE=1.680m (best=1.194) | S1=0.752m S5=1.023m S10=1.154m S15=1.391m S20=1.680m | L_cls=0.275 L_reg=0.0013 | Acc=87.43%/53.57%
[gpt2_soft_snr5] Ep  72/100 [303s] Loss=0.2875/1.6502 | Train_ADE=0.971m | Val_ADE=1.210m FDE=1.684m (best=1.194) | S1=0.741m S5=1.025m S10=1.146m S15=1.396m S20=1.684m | L_cls=0.275 L_reg=0.0013 | Acc=87.43%/53.55%
[gpt2_soft_snr5] Ep  73/100 [304s] Loss=0.2872/1.7128 | Train_ADE=0.968m | Val_ADE=1.195m FDE=1.672m (best=1.194) | S1=0.739m S5=1.008m S10=1.125m S15=1.377m S20=1.672m | L_cls=0.275 L_reg=0.0012 | Acc=87.45%/52.66%
[gpt2_soft_snr5] Ep  74/100 [304s] Loss=0.2868/1.7082 | Train_ADE=0.965m | Val_ADE=1.206m FDE=1.664m (best=1.194) | S1=0.751m S5=1.015m S10=1.139m S15=1.394m S20=1.664m | L_cls=0.274 L_reg=0.0013 | Acc=87.45%/52.66%
[gpt2_soft_snr5] Ep  75/100 [304s] Loss=0.2876/1.6823 | Train_ADE=0.971m | Val_ADE=1.194m FDE=1.679m (best=1.194) | S1=0.750m S5=1.012m S10=1.112m S15=1.373m S20=1.679m | L_cls=0.275 L_reg=0.0013 | Acc=87.44%/54.24%
[gpt2_soft_snr5] Ep  76/100 [303s] Loss=0.2874/1.7128 | Train_ADE=0.973m | Val_ADE=1.201m FDE=1.683m (best=1.194) | S1=0.755m S5=1.020m S10=1.119m S15=1.386m S20=1.683m | L_cls=0.275 L_reg=0.0013 | Acc=87.43%/54.25%
[gpt2_soft_snr5] Ep  77/100 [304s] Loss=0.2868/1.6867 | Train_ADE=0.968m | Val_ADE=1.213m FDE=1.688m (best=1.194) | S1=0.740m S5=1.019m S10=1.149m S15=1.399m S20=1.688m | L_cls=0.274 L_reg=0.0013 | Acc=87.45%/53.68%
[gpt2_soft_snr5] Ep  78/100 [304s] Loss=0.2863/1.6543 | Train_ADE=0.964m | Val_ADE=1.202m FDE=1.679m (best=1.194) | S1=0.747m S5=1.022m S10=1.126m S15=1.378m S20=1.679m | L_cls=0.274 L_reg=0.0012 | Acc=87.44%/54.45%
[gpt2_soft_snr5] Ep  79/100 [302s] Loss=0.2860/1.6186 | Train_ADE=0.962m | Val_ADE=1.201m FDE=1.694m (best=1.194) | S1=0.741m S5=1.004m S10=1.127m S15=1.383m S20=1.694m | L_cls=0.274 L_reg=0.0012 | Acc=87.47%/54.15%
[gpt2_soft_snr5] Ep  80/100 [309s] Loss=0.2854/1.6791 | Train_ADE=0.954m | Val_ADE=1.181m FDE=1.647m (best=1.181) | S1=0.740m S5=0.994m S10=1.114m S15=1.360m S20=1.647m | L_cls=0.273 L_reg=0.0012 | Acc=87.46%/54.49%
[gpt2_soft_snr5] Ep  81/100 [305s] Loss=0.2856/1.6449 | Train_ADE=0.956m | Val_ADE=1.205m FDE=1.657m (best=1.181) | S1=0.752m S5=1.022m S10=1.151m S15=1.385m S20=1.657m | L_cls=0.273 L_reg=0.0012 | Acc=87.47%/54.63%
[gpt2_soft_snr5] Ep  82/100 [303s] Loss=0.2855/1.6422 | Train_ADE=0.958m | Val_ADE=1.190m FDE=1.666m (best=1.181) | S1=0.741m S5=1.019m S10=1.107m S15=1.365m S20=1.666m | L_cls=0.273 L_reg=0.0012 | Acc=87.48%/54.26%
[gpt2_soft_snr5] Ep  83/100 [303s] Loss=0.2848/1.6293 | Train_ADE=0.948m | Val_ADE=1.187m FDE=1.652m (best=1.181) | S1=0.744m S5=1.008m S10=1.117m S15=1.361m S20=1.652m | L_cls=0.273 L_reg=0.0012 | Acc=87.47%/54.50%
[gpt2_soft_snr5] Ep  84/100 [310s] Loss=0.2845/1.6412 | Train_ADE=0.955m | Val_ADE=1.180m FDE=1.642m (best=1.180) | S1=0.733m S5=1.002m S10=1.112m S15=1.359m S20=1.642m | L_cls=0.272 L_reg=0.0012 | Acc=87.48%/53.76%
[gpt2_soft_snr5] Ep  85/100 [307s] Loss=0.2851/1.6293 | Train_ADE=0.952m | Val_ADE=1.174m FDE=1.644m (best=1.174) | S1=0.724m S5=1.000m S10=1.102m S15=1.346m S20=1.644m | L_cls=0.273 L_reg=0.0012 | Acc=87.48%/53.55%
[gpt2_soft_snr5] Ep  86/100 [303s] Loss=0.2862/1.6425 | Train_ADE=0.953m | Val_ADE=1.176m FDE=1.632m (best=1.174) | S1=0.747m S5=0.998m S10=1.104m S15=1.348m S20=1.632m | L_cls=0.274 L_reg=0.0012 | Acc=87.45%/54.42%
[gpt2_soft_snr5] Ep  87/100 [302s] Loss=0.2840/1.6438 | Train_ADE=0.947m | Val_ADE=1.203m FDE=1.664m (best=1.174) | S1=0.757m S5=1.016m S10=1.134m S15=1.389m S20=1.664m | L_cls=0.272 L_reg=0.0012 | Acc=87.50%/54.53%
[gpt2_soft_snr5] Ep  88/100 [304s] Loss=0.2839/1.7466 | Train_ADE=0.948m | Val_ADE=1.184m FDE=1.629m (best=1.174) | S1=0.745m S5=1.002m S10=1.122m S15=1.359m S20=1.629m | L_cls=0.272 L_reg=0.0012 | Acc=87.49%/52.75%
