================================================================================
📡 SNR ROBUSTNESS | Target SNR: 20dB | Grid: 121 | Smooth: 3 | Temp: 0.06
[Cache] loaded localized trajectories from ./logs/localized_cache_dataset_lankershim_v3_localize_snr20_g121_s3_t0p06_e1_sl72_pl20.npz
[SoftToken] Global Uncertainty Calibration (train-only): low=0.6424, high=0.7810

[gpt2_soft_snr20] Params: 84,833,003 | Trainable: 2,920,427
[gpt2_soft_snr20] Ep  90/100 [312s] Loss=0.2046/1.1759 | Train_ADE=0.529m | Val_ADE=0.754m FDE=1.162m (best=0.754) | S1=0.265m S5=0.584m S10=0.708m S15=0.924m S20=1.162m | L_cls=0.196 L_reg=0.0009 | Acc=90.91%/66.48%
[gpt2_soft_snr20] Ep  91/100 [307s] Loss=0.2041/1.1342 | Train_ADE=0.526m | Val_ADE=0.760m FDE=1.175m (best=0.754) | S1=0.272m S5=0.586m S10=0.721m S15=0.926m S20=1.175m | L_cls=0.196 L_reg=0.0009 | Acc=90.92%/66.88%
[gpt2_soft_snr20] Ep  92/100 [307s] Loss=0.2044/1.1253 | Train_ADE=0.527m | Val_ADE=0.781m FDE=1.185m (best=0.754) | S1=0.298m S5=0.602m S10=0.728m S15=0.960m S20=1.185m | L_cls=0.196 L_reg=0.0009 | Acc=90.90%/66.50%
[gpt2_soft_snr20] Ep  93/100 [309s] Loss=0.2048/1.1267 | Train_ADE=0.528m | Val_ADE=0.758m FDE=1.181m (best=0.754) | S1=0.265m S5=0.581m S10=0.706m S15=0.930m S20=1.181m | L_cls=0.196 L_reg=0.0009 | Acc=90.91%/67.32%
[gpt2_soft_snr20] Ep  94/100 [309s] Loss=0.2050/1.1097 | Train_ADE=0.528m | Val_ADE=0.760m FDE=1.158m (best=0.754) | S1=0.278m S5=0.600m S10=0.709m S15=0.924m S20=1.158m | L_cls=0.196 L_reg=0.0009 | Acc=90.89%/67.36%
[gpt2_soft_snr20] Ep  95/100 [308s] Loss=0.2040/1.1253 | Train_ADE=0.524m | Val_ADE=0.761m FDE=1.164m (best=0.754) | S1=0.270m S5=0.592m S10=0.716m S15=0.932m S20=1.164m | L_cls=0.195 L_reg=0.0009 | Acc=90.94%/66.95%
[gpt2_soft_snr20] Ep  96/100 [308s] Loss=0.2035/1.1408 | Train_ADE=0.523m | Val_ADE=0.768m FDE=1.181m (best=0.754) | S1=0.274m S5=0.597m S10=0.726m S15=0.939m S20=1.181m | L_cls=0.195 L_reg=0.0009 | Acc=90.93%/67.04%
[gpt2_soft_snr20] Ep  97/100 [306s] Loss=0.2033/1.1174 | Train_ADE=0.520m | Val_ADE=0.775m FDE=1.155m (best=0.754) | S1=0.296m S5=0.625m S10=0.731m S15=0.936m S20=1.155m | L_cls=0.195 L_reg=0.0008 | Acc=90.94%/67.38%
[gpt2_soft_snr20] Ep  98/100 [305s] Loss=0.2035/1.1365 | Train_ADE=0.522m | Val_ADE=0.785m FDE=1.188m (best=0.754) | S1=0.280m S5=0.612m S10=0.746m S15=0.957m S20=1.188m | L_cls=0.195 L_reg=0.0009 | Acc=90.93%/67.54%
[gpt2_soft_snr20] Ep  99/100 [306s] Loss=0.2037/1.1287 | Train_ADE=0.522m | Val_ADE=0.778m FDE=1.221m (best=0.754) | S1=0.270m S5=0.588m S10=0.722m S15=0.970m S20=1.221m | L_cls=0.195 L_reg=0.0009 | Acc=90.93%/67.32%
[gpt2_soft_snr20] Ep 100/100 [306s] Loss=0.2032/1.1511 | Train_ADE=0.520m | Val_ADE=0.756m FDE=1.167m (best=0.754) | S1=0.272m S5=0.584m S10=0.718m S15=0.924m S20=1.167m | L_cls=0.195 L_reg=0.0008 | Acc=90.95%/66.91%
[gpt2_soft_snr20] Best-checkpoint eval | ADE=0.754 | Turn=4.546
