model,epoch,train_loss,train_ade,val_loss,val_ade,val_fde,best_val_ade,straight_ade,turn_ade,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade
lstm_snr15,1,0.036143724051981664,6.963256895417188,0.004904746520332992,1.9090122168905856,2.516397732468613,1.9090122168905856,1.4363462924957275,6.597248554229736,2.462729458581834,1.76759402127493,1.5797603743416921,1.9634210978235518,2.5163977009909493
lstm_snr15,2,0.0073055695084390275,3.4622935309100202,0.004086682095380855,1.6255111185301627,2.1139327691870546,1.6255111185301627,1.2278345823287964,5.790919303894043,1.8077367504437765,1.3522099086216517,1.5001685727210272,1.7551552795228504,2.11393274693262
lstm_snr15,3,0.005462966500088354,2.954662597404336,0.003674952118446873,1.3785026222411987,1.903359888665173,1.3785026222411987,0.994693398475647,5.406827926635742,1.2831873774528504,1.1308394335565113,1.1998007711910066,1.5614259975297111,1.903359868412926
lstm_snr15,4,0.0046519566248258894,2.7066648011437504,0.0037656831435881376,1.5095039605140863,1.9441733786631155,1.3785026222411987,1.1259410381317139,5.528121471405029,1.4419245413371495,1.3246002412977673,1.3791399501618884,1.6106207183429173,1.944173394498371
lstm_snr15,5,0.004212874079619064,2.5549288150899314,0.0035918044525065592,1.3077798826109972,1.8401445719958809,1.3077798826109972,0.9276643395423889,5.329530715942383,1.114175409930093,1.0921885430812837,1.1596067241259984,1.4965912711052667,1.8401445627212525
lstm_snr15,6,0.003897802211125567,2.4450433719083198,0.0038327880638895466,1.665291898800171,2.1973608518350547,1.3077798826109972,1.3118640184402466,5.583248138427734,1.5066011809167408,1.444068838301159,1.6186239515032088,1.8291168031238374,2.1973608493804933
lstm_snr15,7,0.0036447420428298116,2.3560262026276977,0.0037905385216054997,1.556693259495244,2.0298387320641527,1.3077798826109972,1.2147748470306396,5.379976272583008,1.3231045336950393,1.3551157355308532,1.4542811717305864,1.698249382064456,2.0298387215251013
lstm_snr15,8,0.00346482253903855,2.2854173280907877,0.003991877461417711,1.7156213743229662,2.128293318390968,1.3077798826109972,1.3742858171463013,5.437281608581543,1.4758258058911278,1.4664198881103878,1.6379643570809137,1.857973267350878,2.128293330328805
lstm_snr15,9,0.003419475686058902,2.271571846878004,0.0035289739916888286,1.3894423211204066,1.9337426876916046,1.3077798826109972,0.9984563589096069,5.3339924812316895,1.0737440302258445,1.0728153413250332,1.316023868606204,1.5782739497366405,1.9337426787330991
lstm_snr15,10,0.0032440911174558525,2.192400537946689,0.0034474375821273062,1.2995224381763755,1.7815113908564117,1.2995224381763755,0.944886326789856,5.180427074432373,1.0159865881715502,1.1010557106563024,1.217011066277822,1.4786937072163537,1.7815113828295752
lstm_snr15,11,0.00317287124596747,2.1559136086289987,0.0035593869081432267,1.401181083440315,1.8805857853485837,1.2995224381763755,1.0446902513504028,5.246493339538574,1.115936745916094,1.1738189782415118,1.3258482388087682,1.5281761674653915,1.8805857885451545
lstm_snr15,12,0.0031157916221880907,2.140953131691715,0.0037936688422979346,1.4413775442367687,1.8920537474633463,1.2995224381763755,1.0568877458572388,5.440275192260742,1.1571968214852468,1.2212841817310878,1.371743949254354,1.575333559513092,1.8920537284442356
lstm_snr15,13,0.0030479784642465303,2.1189729822506695,0.003563712634301434,1.4093449230023127,1.8707159759404715,1.2995224381763755,1.0594514608383179,5.22237491607666,1.1360838538124447,1.2094312054770333,1.3158253641355606,1.5556234933081128,1.870715982573373
lstm_snr15,14,0.0030280098275611454,2.1033249871036044,0.003643273913240548,1.3846842902332788,1.8685911152581476,1.2995224381763755,1.0098450183868408,5.315756797790527,1.0784373629660833,1.1589732692355201,1.297360027971722,1.542463933853876,1.8685911048026311
lstm_snr15,15,0.0029675219895267386,2.0826512920031757,0.0034830847554119483,1.3051828535096277,1.8248238558656469,1.2995224381763755,0.9483586549758911,5.264087677001953,0.9721750250884464,1.0537679368541355,1.2238352696100872,1.4802635471026102,1.824823860895066
lstm_snr15,16,0.0029688290812356294,2.0820225164825312,0.003688213907437222,1.5100386803553971,1.99768331499517,1.2995224381763755,1.1865557432174683,5.166450023651123,1.1971978908493406,1.2890517314275105,1.4438788039343697,1.674265548161098,1.9976833195913406
lstm_snr15,17,0.0029530821807889473,2.081691207126002,0.0033701485471933014,1.3149473332472899,1.8093589542364845,1.2995224381763755,0.9488481283187866,5.148080825805664,1.0348479926586152,1.069232286158062,1.2345777863547915,1.480115386417934,1.8093589601062594
lstm_snr15,18,0.0029042969597894036,2.0509338863740676,0.0033659099915807713,1.344903529034872,1.8560291871870591,1.2995224381763755,0.9907692670822144,5.108138084411621,1.0061446067832764,1.093097241719564,1.2630042019344512,1.5334200206257047,1.8560291857946487
lstm_snr15,19,0.002914621051014313,2.0579985820022517,0.0032424078246722707,1.1889955006362427,1.7179753069047279,1.1889955006362427,0.8336398005485535,4.99867057800293,0.8481955519744329,0.9221526960531871,1.1154815548942203,1.3628562285786583,1.717975313890548
lstm_snr15,20,0.002901812453033789,2.055848296583324,0.003285652489700754,1.2698389886961585,1.754877335965977,1.1889955006362427,0.9318940043449402,5.006366729736328,0.9954230118365515,1.0360996419475192,1.185250000726609,1.4209123066493443,1.7548773345493136
lstm_snr15,21,0.0028750422816778256,2.0432050193130844,0.003152681486487078,1.1641514809026072,1.708178797795041,1.1641514809026072,0.8131964802742004,4.926739692687988,0.7988111498809997,0.8895095382417951,1.0877411848022824,1.3584754887081327,1.708178801195962
lstm_snr15,22,0.0029010093881723237,2.0598006021051787,0.0032641640074351536,1.331643651185524,1.811673706730653,1.1641514809026072,0.9890502691268921,4.9877753257751465,1.050246943178631,1.096074620315007,1.253729061853318,1.49352308682033,1.811673711027418
lstm_snr15,23,0.002849234902618191,2.045230613064716,0.0033570911679860383,1.3536295832633707,1.8409209848597778,1.1641514809026072,1.0159614086151123,4.973551273345947,1.0234358554794676,1.1231854665847052,1.2695371826489767,1.5158291884831019,1.8409209756624132
lstm_snr15,24,0.002842066070041473,2.0376055110675484,0.0034457915892181475,1.4984732217781822,1.9125100308830345,1.1641514809026072,1.1743197441101074,5.040263652801514,1.238220370951153,1.2943757204782396,1.436243532385145,1.6135281903403147,1.9125100113096691
lstm_snr15,25,0.002823964478613992,2.019925725285112,0.0033076212426836026,1.3685853383587008,1.8459702369742446,1.1641514809026072,1.03466796875,5.004086971282959,1.031158931482406,1.1229078412055968,1.3095164213861739,1.5350603154727391,1.8459702315784636
lstm_snr15,26,0.002837363619794698,2.0312635386265048,0.0032864289764325976,1.274067878300446,1.7917192490300902,1.1641514809026072,0.9169512391090393,5.12570858001709,0.952620948496319,1.019499313263666,1.2037614561262584,1.44162213688805,1.7917192595345632
lstm_snr15,27,0.002791422479532159,2.0074606126709305,0.003170734598478746,1.2868566798279062,1.7660702326382827,1.1641514809026072,0.9450421333312988,4.933835983276367,0.9996551576114836,1.061977184670312,1.2101918771153404,1.4380069783755711,1.7660702279635838
lstm_snr15,28,0.002837924987167526,2.0261438962548532,0.0030880788978677066,1.1812053392486026,1.7081663791537895,1.1641514809026072,0.8369101881980896,4.815279960632324,0.8160660587605976,0.9195921054908207,1.1093776226043701,1.3690818707148233,1.7081663824263074
lstm_snr15,29,0.0028003337553876065,2.020402871837656,0.0032261609715143486,1.3247150225808755,1.7758252950803062,1.1641514809026072,0.979388952255249,4.934453010559082,1.0753492034616925,1.1188793131283352,1.2548939648128692,1.4496269396373205,1.775825277964274
lstm_snr15,30,0.002824051994137247,2.029869328254924,0.003170007243586172,1.224271961421861,1.7415902617104058,1.1641514809026072,0.8778530955314636,4.902742862701416,0.8732088804244995,0.9657077269894736,1.1523303503081912,1.4036169653847104,1.741590264297667
lstm_snr15,31,0.0027930541557066564,2.0090133194153665,0.0031151032610242033,1.2284193384311428,1.7447366060359941,1.1641514809026072,0.8988773226737976,4.822754859924316,0.8797572987420218,0.9672022969949813,1.1577049192928133,1.4069622085207985,1.7447366220610483
lstm_snr15,32,0.0027969869361815494,2.0206488723275045,0.0031923291791740452,1.2381882058093434,1.7166667312692707,1.1641514809026072,0.8902307152748108,5.025346279144287,0.9398056277206965,1.001194095895404,1.1599785418737503,1.3952065558660598,1.716666735353924
