model,epoch,train_loss,train_ade,val_loss,val_ade,val_fde,best_val_ade,straight_ade,turn_ade,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade
lstm_snr10,1,0.036226965728131916,6.977847202768865,0.004931112268518302,1.9522433467541955,2.577233458798617,1.9522433467541955,1.485918641090393,6.577878952026367,2.488819209734599,1.7846228673344566,1.6345164134388879,1.9779742848305475,2.577233459835961
lstm_snr10,2,0.007331357472254045,3.477382458980728,0.004071677568745578,1.6331400145100252,2.147084898457078,1.6331400145100252,1.2430673837661743,5.722167015075684,1.802698520819346,1.3434950828552246,1.5127928881418138,1.765015671366737,2.1470849003110613
lstm_snr10,3,0.00549604316765298,2.9695902595480033,0.003763668710598722,1.468469426405084,1.9936616026831049,1.468469426405084,1.0761154890060425,5.482316017150879,1.320285587651389,1.255120713370187,1.276429315975734,1.6261125087738038,1.9936616114207677
lstm_snr10,4,0.004693949465743369,2.726604161772338,0.0038570636869519064,1.5981751920710805,2.021921027121148,1.468469426405084,1.2230180501937866,5.535326957702637,1.5013450804210844,1.404815399646759,1.465152360711779,1.6912164727846781,2.021921029545012
lstm_snr10,5,0.004244173460579487,2.5667462423912384,0.0035964045695783126,1.3364499524496274,1.8644490368520132,1.3364499524496274,0.956450343132019,5.305127143859863,1.127806446098146,1.1180025089354741,1.2012488126754761,1.526797164054144,1.8644490656398591
lstm_snr10,6,0.003924164488087692,2.4569987016154036,0.003728495239712564,1.5229877193142394,2.0497826766607994,1.3364499524496274,1.1574243307113647,5.415390491485596,1.3258129392351423,1.3050735814230783,1.457508066722325,1.6897852886290776,2.049782663299924
lstm_snr10,7,0.003671540207555615,2.3702593172121347,0.003762831659765825,1.5117739793667127,2.0207196710462174,1.3364499524496274,1.1651744842529297,5.317694187164307,1.259702666032882,1.28491161494028,1.4293520127023969,1.6657574823924473,2.020719678061349
lstm_snr10,8,0.003490423828322417,2.2997364388072015,0.003976880232360037,1.6829899429897999,2.102011414442088,1.3364499524496274,1.342981219291687,5.329279899597168,1.4273916176387242,1.4439090070270357,1.6283256757827032,1.82888461237862,2.102011413801284
lstm_snr10,9,0.003449732412103821,2.2865292413679557,0.0035572468476381064,1.4506304847675242,1.9890291845635926,1.3364499524496274,1.0635594129562378,5.336431503295898,1.1317016465323313,1.1266441765285673,1.3961080062957036,1.6372467642738706,1.9890291968981424
lstm_snr10,10,0.0032713836802372737,2.2098779793305465,0.003419257057664384,1.30120500063058,1.787367997601645,1.30120500063058,0.9543517827987671,5.105307102203369,1.0017512364046914,1.101753036181132,1.2184053472110203,1.4939973643847875,1.7873679950123742
lstm_snr10,11,0.0032085438368283604,2.1747633161284887,0.003706547824410899,1.4936339638711484,1.9588892682950938,1.30120500063058,1.1545805931091309,5.247658729553223,1.2092113557316009,1.2604704959051949,1.4012809327670506,1.6334316089039758,1.958889273234776
lstm_snr10,12,0.0031312652795226067,2.1497601720522033,0.0037547469216709334,1.41918000361738,1.874521413919588,1.30120500063058,1.0314513444900513,5.3915534019470215,1.1342204150699433,1.1881866761616298,1.3454000115394593,1.559763507048289,1.8745214059239341
lstm_snr10,13,0.00307415200000047,2.129539420519735,0.00354415175444003,1.3738908341110108,1.8639363106377589,1.30120500063058,1.0244828462600708,5.152317047119141,1.0810244304793222,1.153279779638563,1.2913901465279716,1.5411708014351981,1.8639363084520613
lstm_snr10,14,0.003041390363279285,2.1163088952970206,0.003517984245887159,1.3083318125309666,1.8187013474441345,1.30120500063058,0.9362168312072754,5.218811988830566,0.9873411059379578,1.0598541614555177,1.2163070939836047,1.4813938646089464,1.818701358068557
lstm_snr10,15,0.0029960554691062817,2.0977430868448703,0.0035530366983342293,1.387745223983213,1.8814283238432836,1.30120500063058,1.0299062728881836,5.317137718200684,1.0914230443182447,1.1559272113300505,1.3140439459255764,1.5456208785374959,1.8814283376648313
lstm_snr10,16,0.0029951174710769854,2.093443708099909,0.0037279069249052553,1.5507758715611306,2.032819810486676,1.30120500063058,1.227428674697876,5.144827365875244,1.2378036768663496,1.3256500806127276,1.485487075079055,1.7101648659933182,2.032819817179725
lstm_snr10,17,0.0029787469684074102,2.096413656600616,0.0034199404760286035,1.377597600762688,1.872859524587901,1.30120500063058,1.0010302066802979,5.17753267288208,1.0784055794988359,1.1340846969967797,1.3033974817820957,1.541486812773205,1.8728595421427772
lstm_snr10,18,0.0029454540353428486,2.0682334212637046,0.0033552727115983587,1.3439358400746382,1.872707960469554,1.30120500063058,0.9866612553596497,5.077859878540039,0.988912664708637,1.0858949292273747,1.263188904240018,1.5356297544070652,1.872707984561012
lstm_snr10,19,0.00295586445597264,2.076109986885039,0.0032695073343347756,1.2282683198365183,1.7490349346844596,1.2282683198365183,0.8805967569351196,4.978174209594727,0.8981568889958518,0.9696700345902216,1.1559066772460938,1.3924765439260574,1.749034924166543
lstm_snr10,20,0.002930039569220078,2.069208041676935,0.003255026933038607,1.213645681719728,1.734719120879336,1.213645681719728,0.8628404140472412,4.997863292694092,0.9014668200697218,0.9555940267585573,1.1290478354408628,1.3831492588633583,1.7347191191854932
lstm_snr10,21,0.002896551351039524,2.055394114938172,0.003160528019153779,1.1832973376359968,1.745045329009216,1.1832973376359968,0.8331636190414429,4.912359714508057,0.8046927650769552,0.8990942693891979,1.1069382764044262,1.3850959965160914,1.7450453440348308
