model,epoch,train_loss,train_ade,val_loss,val_ade,val_fde,best_val_ade,train_token_acc,val_token_acc,train_token_temp,val_token_temp,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade
gpt2_soft_snr20,11,0.23421700083234775,0.6434800672331196,1.230105433577583,0.861246965612684,1.386241466658456,0.8542602116153354,0.9029047228005447,0.6382068540368762,0.2307401107354734,0.22915854085059392,0.28356879431576953,0.6356119277931395,0.7713459579717545,1.0969700239953541,1.386241466658456
gpt2_soft_snr20,12,0.2329792799877171,0.6362855276971493,1.208129178342365,0.8398721320288521,1.3423826308477493,0.8398721320288521,0.9032355660662461,0.6554687610694341,0.2307401109541487,0.22915854085059392,0.28292477918522696,0.6263199840273176,0.7542316002505166,1.0640161815143767,1.3423826308477493
gpt2_soft_snr20,13,0.23214550834906675,0.633648300008454,1.2332757115364075,0.8470201219831194,1.363881400085631,0.8398721320288521,0.9034050818009447,0.6494419742198217,0.23074011001696876,0.22915854085059392,0.2759506853563445,0.6259287060726256,0.755981490441731,1.0790285209814707,1.363881400085631
gpt2_soft_snr20,14,0.23048237394111962,0.6300638803521043,1.223129421756381,0.8350534396512168,1.3228427648544312,0.8350534396512168,0.9035549446221918,0.6533742652052925,0.2307401109541487,0.22915854085059392,0.2848632608141218,0.6199019368205752,0.7576633135477702,1.0605839610099792,1.3228427648544312
gpt2_soft_snr20,15,0.2296738860429708,0.6281365843439002,1.195047104358673,0.8434543944540478,1.3379799280847822,0.8350534396512168,0.9039103559977854,0.6588802207083929,0.23074011011068676,0.22915854085059392,0.29011517259336655,0.6201011436326164,0.7613950939405532,1.0732720636186146,1.3379799280847822
gpt2_soft_snr20,16,0.22881766835098746,0.6283073603981946,1.241197068918319,0.8356280678794498,1.3273317700340634,0.8350534396512168,0.9040593988490555,0.6478162297180721,0.23074011145397802,0.22915854085059392,0.29177528875214714,0.622111640941529,0.755743363073894,1.0585593654995873,1.3273317700340634
gpt2_soft_snr20,17,0.2282823276719707,0.6262882241912858,1.203407639548892,0.8471645863283248,1.3530534080096654,0.8350534396512168,0.9039463893172626,0.6540922735418592,0.23074011107910605,0.22915854085059392,0.2961997587056387,0.6227533394382113,0.7640693704287211,1.076489268881934,1.3530534080096654
gpt2_soft_snr20,18,0.2276468356950228,0.6196583515693057,1.1987498127278828,0.8385284758749463,1.3250361516362146,0.8350534396512168,0.9042452944899505,0.655558047691981,0.23074010982953277,0.22915854085059392,0.30270591122763496,0.6386315791379837,0.7543058057626089,1.0451675934450968,1.3250361516362146
gpt2_soft_snr20,19,0.22702472127458584,0.6175378841549095,1.2407950829891932,0.8477853789215997,1.3561019815149762,0.8350534396512168,0.9044426548406013,0.6571651901517596,0.2307401105480374,0.22915854085059392,0.3040341291399229,0.6370968638431458,0.7628862684681302,1.069420584042867,1.3561019815149762
gpt2_soft_snr20,20,0.2267307802816107,0.619371974805616,1.196969275247483,0.8270154978547778,1.2817881709053403,0.8270154978547778,0.9041617658903014,0.6544456947417486,0.23074011057927674,0.22915854085059392,0.3010415177969705,0.6331774664776666,0.7532526478880928,1.0330240493729002,1.2817881709053403
gpt2_soft_snr20,21,0.22568141077049622,0.6135807524687089,1.1998954165549505,0.8305229235263097,1.2971664048376537,0.8270154978547778,0.9047546630385537,0.6527046209289914,0.23074011117282403,0.22915854085059392,0.29838568632091794,0.6388145585854849,0.7501269996166229,1.0358856255099886,1.2971664048376537
gpt2_soft_snr20,22,0.2247479438656781,0.6083573217287004,1.1987043272881281,0.8216493842147645,1.2765373417309351,0.8216493842147645,0.9047210876296901,0.6566443571022579,0.2307401105480374,0.22915854085059392,0.29829470146270026,0.6315891603628795,0.7458540573006585,1.027320072764442,1.2765373417309351
gpt2_soft_snr20,23,0.2248570360165222,0.6104276169021174,1.1808295258453914,0.8308485817341578,1.3018470406532288,0.8216493842147645,0.9047702233496452,0.6578757538681939,0.23074011148521736,0.22915854085059392,0.30134985893964766,0.6304593697899864,0.7535631960346585,1.041035847436814,1.3018470406532288
gpt2_soft_snr20,24,0.2242285604247007,0.6084590338061191,1.2052257671242668,0.8185246541386559,1.2662402970450266,0.8185246541386559,0.9048750440529557,0.6549107228006635,0.2307401096733361,0.22915854085059392,0.29436471079077037,0.6153136571248372,0.7480686670257932,1.0298670782929376,1.2662402970450266
gpt2_soft_snr20,25,0.22348959478442273,0.6033077612363068,1.1814198979309627,0.8255293170611063,1.3000567118326822,0.8185246541386559,0.9050077103718772,0.6601190609591348,0.23074011070423406,0.22915854085059392,0.31063599792264757,0.6217597390924181,0.7503264228502909,1.0218110036282313,1.3000567118326822
gpt2_soft_snr20,26,0.22379238837919896,0.6062703384418408,1.2041416520164125,0.8435581459885552,1.3513257895197188,0.8185246541386559,0.9050167176708486,0.6652753103347052,0.23074011061051605,0.22915854085059392,0.30550049309219635,0.6217918072428023,0.7597708202543713,1.0660723697571528,1.3513257895197188
gpt2_soft_snr20,27,0.2225717528248733,0.6030442892130566,1.2637060029166085,0.8788612817014967,1.4207239003408523,0.8185246541386559,0.9052320949936313,0.6315885552338192,0.23074011070423406,0.22915854085059392,0.3208740564329284,0.6341786584683827,0.7977266087418511,1.1115911109106882,1.4207239003408523
gpt2_soft_snr20,28,0.22257549654637743,0.6032607735952741,1.2175012199651627,0.8400279987426031,1.3077812291326978,0.8185246541386559,0.9051330042085308,0.6557477766559238,0.23074011051679807,0.22915854085059392,0.3082229304881323,0.63324524192583,0.7672192238626026,1.0551090986955733,1.3077812291326978
gpt2_soft_snr20,29,0.22199079078823267,0.5993518008376068,1.1638071131138574,0.8234803824197678,1.2651930766446249,0.8185246541386559,0.9054048844853287,0.6624553652036758,0.23074011014192608,0.22915854085059392,0.305791635740371,0.6264516448690778,0.7579422871271769,1.0277591200101943,1.2651930766446249
gpt2_soft_snr20,30,0.2216648164847612,0.5957051063858488,1.1509041042554946,0.8246785916033246,1.2904013750099002,0.8185246541386559,0.9053164424386414,0.6621875127156576,0.2307401109541487,0.22915854085059392,0.304315885972409,0.6052306487446739,0.761391076871327,1.03908830398605,1.2904013750099002
gpt2_soft_snr20,31,0.22120709542333455,0.59727187476568,1.1975753443581718,0.8058573328313373,1.2449638380890802,0.8058573328313373,0.9054630285039138,0.6541629584062667,0.2307401103293621,0.22915854085059392,0.30351414034763974,0.6175114841688247,0.7388563772042592,0.9997383937949226,1.2449638380890802
gpt2_soft_snr20,32,0.22127281654180972,0.595605769059943,1.1850260618187132,0.8242542346318563,1.249521569978623,0.8058573328313373,0.9055129854434192,0.6584151946362995,0.23074010939218212,0.22915854085059392,0.31735239454678127,0.6481060205470948,0.7545936669622149,1.0194105471883501,1.249521569978623
gpt2_soft_snr20,33,0.22087573858302095,0.594186513241482,1.1782591413883936,0.8089606824375334,1.254524034545535,0.8058573328313373,0.9054466507219918,0.663117569117319,0.2307401103606014,0.22915854085059392,0.32614618135350093,0.6113258888324101,0.7351330663476672,1.009792854956218,1.254524034545535
gpt2_soft_snr20,34,0.22012564177533117,0.5915529464900618,1.1796002742790042,0.809593464363189,1.2730747696899232,0.8058573328313373,0.9056481056743197,0.6622842368625459,0.23074011014192608,0.22915854085059392,0.30202461296603794,0.5989462980202266,0.7434158305327098,1.0213829855124155,1.2730747696899232
gpt2_soft_snr20,35,0.2210576070054772,0.5977106277422835,1.175818760905947,0.829093436116264,1.2776416554337455,0.8058573328313373,0.9053139862774303,0.657953880798249,0.23074011042308007,0.22915854085059392,0.31575697788170404,0.6184388462986264,0.7588413630213057,1.039591675429117,1.2776416554337455
gpt2_soft_snr20,36,0.2204886246902138,0.5946121020262096,1.1570535441239675,0.8176142232758659,1.2494760893640064,0.8058573328313373,0.9055735837488554,0.664207600128083,0.23074011029812275,0.22915854085059392,0.3052558561875707,0.6280450336989902,0.7491674678666251,1.0193725137483507,1.2494760893640064
gpt2_soft_snr20,37,0.22006417295467928,0.5910905078522064,1.1807268554256076,0.8041672695250738,1.238974629413514,0.8041672695250738,0.9057496511211435,0.6566331959906079,0.23074011042308007,0.22915854085059392,0.3096572609884398,0.6069143278258188,0.736211017199925,1.0089894916330064,1.238974629413514
gpt2_soft_snr20,38,0.21907650855852123,0.5887652014536428,1.1682836260114398,0.8081130836691175,1.2330566099711826,0.8041672695250738,0.9059298135949381,0.6651376607872191,0.23074011029812275,0.22915854085059392,0.30771340160142807,0.6167350351810456,0.7472442311900003,1.0077413547606695,1.2330566099711826
gpt2_soft_snr20,39,0.21871040414714213,0.5881637539128838,1.1778517461958387,0.8104648453848703,1.2413063242321922,0.8041672695250738,0.9059609329675479,0.6627120625405084,0.2307401092672248,0.22915854085059392,0.3062639551503318,0.6275014939762297,0.7417497416337331,1.0078903646696182,1.2413063242321922
gpt2_soft_snr20,40,0.2185523914840986,0.5852393194314569,1.2068581904683795,0.8098832720801944,1.2516730529921396,0.8041672695250738,0.90589378264965,0.6618080488273076,0.23074011157893534,0.22915854085059392,0.2936263683296385,0.6086836319594157,0.7464202057747614,1.0135234565961928,1.2516730529921396
gpt2_soft_snr20,41,0.21798223847488188,0.5839059362871342,1.174334804784684,0.7986730694770813,1.2440818928536914,0.7986730694770813,0.9061157091108758,0.6621093883400871,0.23074011061051605,0.22915854085059392,0.28537000382230393,0.6106879225799016,0.7317679405212403,0.9957427092960902,1.2440818928536914
gpt2_soft_snr20,42,0.21767728814788834,0.5821377836808219,1.2234490076700846,0.8081757179328374,1.2491014531680515,0.7986730694770813,0.9060985122336781,0.6575000138509841,0.23074011067299474,0.22915854085059392,0.2952956065535545,0.6050525435379573,0.7650641134807041,1.003492906547728,1.2491014531680515
gpt2_soft_snr20,43,0.21709782475570463,0.5817513103505101,1.1906279058683487,0.7901336065360478,1.2103727249872116,0.7901336065360478,0.9061910491319572,0.656443463904517,0.2307401100482081,0.22915854085059392,0.2942402879397074,0.6029249899444126,0.7297570225738343,0.9913754622141521,1.2103727249872116
gpt2_soft_snr20,44,0.21665516589422645,0.5776787322147338,1.200094552550997,0.8114697734514872,1.2290203940300715,0.7901336065360478,0.9062901381676552,0.655126499845868,0.23074011170389266,0.22915854085059392,0.30954107833760125,0.631919013602393,0.7524428733757564,1.0053136876651219,1.2290203940300715
gpt2_soft_snr20,45,0.21674501577263358,0.579584999466842,1.2573277039187296,0.82807119119735,1.3000386255128042,0.7901336065360478,0.9062254445107978,0.6416331961041405,0.23074011020440474,0.22915854085059392,0.3043744207847686,0.6180150300264359,0.76528964809009,1.0398555962812333,1.3000386255128042
gpt2_soft_snr20,46,0.21605713437438262,0.5768064966491683,1.2103644183703832,0.7961906200363522,1.2247487613133021,0.7901336065360478,0.9064645682240932,0.6609747148695446,0.23074011067299474,0.22915854085059392,0.3027762667054222,0.6015803708916618,0.7385951882316952,0.9939886885029929,1.2247487613133021
gpt2_soft_snr20,47,0.21546969170715324,0.5745806793371836,1.1556093587761833,0.79441712697347,1.224755947362809,0.7901336065360478,0.9065620185694104,0.6682217370896112,0.23074011026688343,0.22915854085059392,0.3054744208142871,0.6010789377348763,0.7301579095068432,0.9892545467331296,1.224755947362809
gpt2_soft_snr20,48,0.21540742309713265,0.575531216100077,1.1763921615623292,0.802449038199016,1.2324564334892092,0.7901336065360478,0.9065079725263504,0.6646651881081718,0.23074011182885001,0.22915854085059392,0.2889184088224456,0.6022949455749421,0.7595566335178557,0.9950213046300979,1.2324564334892092
gpt2_soft_snr20,49,0.21518999488098817,0.57558645342381,1.1647399297782353,0.7915230208919162,1.228233904497964,0.7901336065360478,0.9067536468775768,0.6636272436096555,0.23074011026688343,0.22915854085059392,0.29778041420947937,0.6041468078181857,0.7332354749952044,0.9809092385428292,1.228233904497964
gpt2_soft_snr20,50,0.21498608104962721,0.5757072629793635,1.1694342329388574,0.8083796503997984,1.2451742280097235,0.7901336065360478,0.9066324486422589,0.6605952481428782,0.23074011070423406,0.22915854085059392,0.2856422116359075,0.6138253213394256,0.7568500581241789,1.0122756078129722,1.2451742280097235
gpt2_soft_snr20,51,0.21474956772612325,0.573209760199053,1.1511287720430465,0.7903686770371028,1.2259737613655273,0.7901336065360478,0.9067716640996233,0.6666927187215714,0.2307401104543194,0.22915854085059392,0.2940857325990995,0.6106558795486178,0.724424090555736,0.9844768342517671,1.2259737613655273
gpt2_soft_snr20,52,0.21471955647508553,0.573254480489395,1.1602961699167886,0.7959534327189127,1.2275027252378918,0.7901336065360478,0.9067413638222892,0.6670796249594008,0.23074011139149936,0.22915854085059392,0.3049344703555107,0.6070210282291685,0.7328071352981386,0.9924881796042124,1.2275027252378918
gpt2_soft_snr20,53,0.21491587283851216,0.5721315344174703,1.1663757605212075,0.8510116409687769,1.251147599447341,0.7901336065360478,0.906560382628091,0.6636607226871308,0.2307401104543194,0.22915854085059392,0.34023356189330417,0.6690593789021174,0.796055623463222,1.0440448877357302,1.251147599447341
gpt2_soft_snr20,54,0.21439643922716817,0.5717247478991935,1.1749752771286737,0.7892647025131044,1.2131468213739849,0.7892647025131044,0.9069731183022073,0.6558445042087918,0.23074011114158471,0.22915854085059392,0.2811409849496115,0.5997061192989349,0.7334511416299002,0.9882301398686,1.2131468213739849
gpt2_soft_snr20,55,0.21343320120805465,0.5684638270167185,1.148811978385562,0.801892705474581,1.246216439065479,0.7892647025131044,0.9070656571998036,0.6678459945179167,0.23074011001696876,0.22915854085059392,0.29468202676091876,0.6005582396473204,0.7384698629379273,1.002491626569203,1.246216439065479
gpt2_soft_snr20,56,0.2130906291665271,0.5666556436435731,1.1352630879197803,0.820473409266699,1.260382473184949,0.7892647025131044,0.9071270772246195,0.6677381069887252,0.2307401105480374,0.22915854085059392,0.2913125275146394,0.6213083924282164,0.756301171155203,1.0296239526498885,1.260382473184949
gpt2_soft_snr20,57,0.21296583843930963,0.5653706962082621,1.1832709496929532,0.7994229367801121,1.2327388851415544,0.7892647025131044,0.9070877666493382,0.6646577488808405,0.2307401103293621,0.22915854085059392,0.3039594108150119,0.6046453833580017,0.7442207946663811,0.9852683283033825,1.2327388851415544
gpt2_soft_snr20,58,0.21255395959758158,0.5658560469590393,1.1623604524703253,0.7923298251061213,1.2322282433509826,0.7892647025131044,0.9073113333004326,0.670074416909899,0.23074011076671272,0.22915854085059392,0.28818236688772836,0.6037020952928633,0.7332400412786575,0.9792319868292128,1.2322282433509826
gpt2_soft_snr20,59,0.21291613753736643,0.568571949467469,1.140765250864483,0.7853575873942602,1.214257208790098,0.7853575873942602,0.9071270762249609,0.6681436147008624,0.23074011057927674,0.22915854085059392,0.2978317522576877,0.6031264657065982,0.7272831184523446,0.9673420789695921,1.214257208790098
gpt2_soft_snr20,60,0.21226912049627403,0.5641094897902986,1.1209627213932218,0.7891411085923513,1.2218187224297297,0.7853575873942602,0.9074161546285298,0.6736793288162777,0.23074011020440474,0.22915854085059392,0.30851805621669404,0.598507771605537,0.7372015612465995,0.9710971065929958,1.2218187224297297
gpt2_soft_snr20,61,0.21191663505896083,0.5634771903480874,1.1472804166021802,0.7898900108678001,1.225082443725495,0.7853575873942602,0.907312970366368,0.6674962915125348,0.23074011007944742,0.22915854085059392,0.30840762434970764,0.5957899668387004,0.7352519415673755,0.9786836700780052,1.225082443725495
gpt2_soft_snr20,62,0.2115093486176597,0.5605145239230221,1.1654793185847145,0.7943383523396084,1.2202395138286408,0.7853575873942602,0.9075488195729206,0.6657514992214385,0.2307401103293621,0.22915854085059392,0.3126733217210997,0.6077792938266482,0.7434305772894905,0.9693158016318366,1.2202395138286408
gpt2_soft_snr20,63,0.21137729024737137,0.5598856533098521,1.1726559057122186,0.8004348632835206,1.2281761765480042,0.7853575873942602,0.9073105134554129,0.6657217343648275,0.23074011057927674,0.22915854085059392,0.3030634032828467,0.6118310621806553,0.740914401553926,0.9887815154734112,1.2281761765480042
gpt2_soft_snr20,64,0.21095117442387953,0.5593827332465654,1.15538445909818,0.7845890402793885,1.2170389022145953,0.7845890402793885,0.9076012305493625,0.6721465874285925,0.23074010957961813,0.22915854085059392,0.2874503601874624,0.6018456715913046,0.7344704818157922,0.9627820664928073,1.2170389022145953
gpt2_soft_snr20,65,0.21053443830343163,0.5587309000377135,1.1380980156716847,0.8044980923334758,1.2600508749485015,0.7845890402793885,0.9076167892360087,0.673333344005403,0.23074011079795206,0.22915854085059392,0.2754918023943901,0.5985044168574469,0.757935323885509,0.9977927154018765,1.2600508749485015
gpt2_soft_snr20,66,0.21038794989230997,0.5574993354344518,1.1428846665791104,0.7750934189274198,1.2021540908586412,0.7750934189274198,0.9076544596214214,0.6735379565329779,0.23074011023564409,0.22915854085059392,0.2809725486806461,0.5865377082711174,0.7301733516511463,0.9558975719270252,1.2021540908586412
gpt2_soft_snr20,67,0.2099638185473608,0.5569683420833051,1.169553563424519,0.799634694769269,1.2332178760142554,0.7750934189274198,0.9077691087182963,0.6652678694043841,0.2307401113290207,0.22915854085059392,0.2978102401608512,0.6150237008219673,0.7509115463211423,0.9787359583945502,1.2332178760142554
gpt2_soft_snr20,68,0.21019422579986244,0.5566419792250268,1.1662355493931544,0.7938235802309853,1.2270069474265688,0.7750934189274198,0.9078608278958302,0.6682217390764327,0.23074011042308007,0.22915854085059392,0.29746536690564385,0.6112759473777952,0.7419920961062113,0.9799593039921352,1.2270069474265688
gpt2_soft_snr20,69,0.2108962660815481,0.5589454577029126,1.1713586753322964,0.788993433543614,1.2083653711137317,0.7750934189274198,0.9074333520055567,0.6615029902685257,0.23074011157893534,0.22915854085059392,0.2842369997075626,0.6097066219363894,0.7414387575217656,0.9709899275075822,1.2083653711137317
gpt2_soft_snr20,70,0.20949156304325448,0.5537586873807248,1.1387262455054692,0.7798902829488118,1.2109529109228225,0.7750934189274198,0.9079746572726428,0.669821439186732,0.23074010982953277,0.22915854085059392,0.29115813700925736,0.5853154105799538,0.7400330486751738,0.9602241680735634,1.2109529109228225
gpt2_soft_snr20,71,0.20948040813395064,0.5521299978971981,1.1395583027885074,0.8185599755673182,1.2151094081855955,0.7750934189274198,0.9078583711098325,0.6710193554560343,0.2307401112353027,0.22915854085059392,0.32104509423176447,0.6327432716176623,0.7668493205592746,1.0043127579348428,1.2151094081855955
gpt2_soft_snr20,72,0.2091116408194636,0.5511958073020231,1.1419676976544517,0.7692097956225985,1.1966626005513328,0.7692097956225985,0.9080025008889364,0.6685677190621694,0.23074011136026001,0.22915854085059392,0.2704090015519233,0.584997126743907,0.7224201120081402,0.949948676711037,1.1966626005513328
gpt2_soft_snr20,73,0.2092867626396615,0.5520371738469826,1.15396644671758,0.7818062594958715,1.2118350361074721,0.7692097956225985,0.908006595615571,0.6693154871463776,0.23074011170389266,0.22915854085059392,0.27999802522716066,0.5979390253623327,0.7306015091282981,0.9621475889569238,1.2118350361074721
gpt2_soft_snr20,74,0.20891774831577917,0.551419174208831,1.1165412806329273,0.7854338995047978,1.1878189680122193,0.7692097956225985,0.9079959503759628,0.6752269489424569,0.23074011182885001,0.22915854085059392,0.30620301216840745,0.6061577396733421,0.7391103747345152,0.9605157406557174,1.1878189680122193
gpt2_soft_snr20,75,0.20864227920208336,0.5495280544088071,1.1241072895981017,0.7819685175305321,1.2053427452132814,0.7692097956225985,0.908010690966992,0.674397330340885,0.23074010986077212,0.22915854085059392,0.2897556795960381,0.5903619922342754,0.742019263051805,0.9608547696045466,1.2053427452132814
gpt2_soft_snr20,76,0.20835209136489052,0.5467093654398648,1.1428530900251297,0.7825433214505514,1.1959065596262615,0.7692097956225985,0.9081548211209679,0.6739918285892124,0.23074010970457545,0.22915854085059392,0.29433961297784533,0.6128500541051228,0.7294118654160272,0.9567533152444022,1.1959065596262615
gpt2_soft_snr20,77,0.2079094275988373,0.5431700983637284,1.1372100534893217,0.7893821375710623,1.1900997547876266,0.7692097956225985,0.9083726536053032,0.6700892967837198,0.23074011098538805,0.22915854085059392,0.3122860325234277,0.6163775719347454,0.7375362166336604,0.9636307855447134,1.1900997547876266
gpt2_soft_snr20,78,0.20798931906558182,0.5445128714888351,1.1482258904547917,0.7850016906147912,1.1984175789923894,0.7692097956225985,0.9082768397011347,0.6720870656626565,0.23074010979829343,0.22915854085059392,0.2941306209989956,0.6142391741275788,0.7440099074727013,0.9549456599212828,1.1984175789923894
gpt2_soft_snr20,79,0.20786149259383324,0.5460874353314845,1.1673668696766808,0.7715070943037668,1.1841879305385408,0.7692097956225985,0.9083382592261212,0.662700902564185,0.23074011039184075,0.22915854085059392,0.2826863755072866,0.5904447951487133,0.7187702437241872,0.9480424807185218,1.1841879305385408
gpt2_soft_snr20,80,0.2074823753139008,0.5422838278411569,1.1337662035510654,0.7955396476246062,1.2118824323018391,0.7692097956225985,0.9084152375627114,0.6684263513201759,0.23074011023564409,0.22915854085059392,0.3014537450813112,0.6122967898845673,0.7408798024767921,0.9713121439729419,1.2118824323018391
gpt2_soft_snr20,81,0.2073103479994168,0.5402036234892639,1.171337068932397,0.7902040200574058,1.2029051692712875,0.7692097956225985,0.9084758384922516,0.6644456957067763,0.23074011023564409,0.22915854085059392,0.28638870205198014,0.6095620413621267,0.7483280397596813,0.9651260483832587,1.2029051692712875
gpt2_soft_snr20,82,0.20669063810157576,0.5409263015668098,1.1632571058613914,0.7666779628821782,1.1818744994345165,0.7666779628821782,0.9085495405726962,0.662704625016167,0.2307401116101747,0.22915854085059392,0.2798073679918335,0.5830962296043124,0.7261532905555906,0.9395503861563547,1.1818744994345165
gpt2_soft_snr20,83,0.2065568843102805,0.5373560503218908,1.1480724740596044,0.7682172624837784,1.18159578868321,0.7666779628821782,0.908542169464959,0.6705803675310952,0.23074011076671272,0.22915854085059392,0.27802062524216514,0.5939008218901498,0.7147499635106042,0.9453055061045147,1.18159578868321
gpt2_soft_snr20,84,0.20658927243710565,0.5356936903369751,1.1428423149245126,0.7677094485078539,1.1684742291768393,0.7666779628821782,0.9086559999663875,0.6657626617522466,0.23074010989201144,0.22915854085059392,0.2880182777132307,0.5914453524918784,0.7245866713069734,0.9412875096003215,1.1684742291768393
gpt2_soft_snr20,85,0.2058244363816779,0.5349736064984864,1.134089821577072,0.7569382922989981,1.1706214907623473,0.7569382922989981,0.9088279721122118,0.671640635388238,0.23074011061051605,0.22915854085059392,0.28137313837096806,0.584686469464075,0.7097030071985154,0.9226663646243868,1.1706214907623473
gpt2_soft_snr20,86,0.20566921120419693,0.5339953828157868,1.1548840548310961,0.7731101887566703,1.1961502977779934,0.7569382922989981,0.9089327941900529,0.6624925704229445,0.23074011007944742,0.22915854085059392,0.2797078113470759,0.5914671108836219,0.7332002551782699,0.9436535080273946,1.1961502977779934
gpt2_soft_snr20,87,0.205264108048545,0.531975675116545,1.1289294682797932,0.7752093882787795,1.1764251104422978,0.7569382922989981,0.9090220578311624,0.6661867672488803,0.23074010979829343,0.22915854085059392,0.274679877999283,0.6075135680891218,0.730238265650613,0.944477619443621,1.1764251104422978
gpt2_soft_snr20,88,0.20524732602967155,0.5321175942755845,1.1440094698043097,0.7695899688062213,1.2037930630502247,0.7569382922989981,0.908770648188561,0.6660342381114052,0.23074011176637133,0.22915854085059392,0.2831308681340445,0.5843088704915274,0.7259067847615197,0.9397109545412518,1.2037930630502247
gpt2_soft_snr20,89,0.20507469873258402,0.528421331126735,1.1355864343189057,0.7623022706735701,1.1861630141735078,0.7569382922989981,0.9090875709581675,0.668035725468681,0.2307401096420968,0.22915854085059392,0.26850990163428445,0.5792980416899636,0.7180990846384139,0.9406165341536205,1.1861630141735078
gpt2_soft_snr20,90,0.20457033125734428,0.5290940277731394,1.175906451827004,0.753592302118029,1.1623101035753887,0.753592302118029,0.9091219665869227,0.6647767966701871,0.23074011051679807,0.22915854085059392,0.26469182343710035,0.5841190370775404,0.7083201703571138,0.9238828097070967,1.1623101035753887
gpt2_soft_snr20,91,0.20412193423047256,0.5262010799139051,1.1341713280904862,0.7603759646415711,1.1746496799446287,0.753592302118029,0.9091702835864741,0.6687946532453809,0.23074010979829343,0.22915854085059392,0.2721118496997016,0.5860280405907404,0.7212137778600057,0.9261740292821612,1.1746496799446287
gpt2_soft_snr20,92,0.2044095715324334,0.5274238649529231,1.1253032485644023,0.7806182393005916,1.1845968990098863,0.753592302118029,0.908963094467387,0.664981411468415,0.23074010961085745,0.22915854085059392,0.2978521451354027,0.6022844365664891,0.7282023222673507,0.960001109895252,1.1845968990098863
gpt2_soft_snr20,93,0.20476699159705164,0.5283923310303839,1.1267186653046382,0.7577039145288014,1.1807350411301567,0.753592302118029,0.9090842957016807,0.6731733736537752,0.23074011061051605,0.22915854085059392,0.2645416591848646,0.5806145658095677,0.7061781735647292,0.9296648950803847,1.1807350411301567
