model,epoch,train_loss,train_ade,val_loss,val_ade,val_fde,best_val_ade,straight_ade,turn_ade,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade
transformer_snr15,1,0.03599238613975748,7.366747808156523,0.0049159726233310285,2.280601617050845,2.6451235013842096,2.280601617050845,1.9017680883407593,5.958821773529053,2.6482071547281176,2.3420338301431567,2.000803715842111,2.34012017931257,2.6451235067276726
transformer_snr15,2,0.010242667643693072,4.292626571855205,0.004171084425789082,1.9955650339479603,2.367897330690037,1.9955650339479603,1.666623830795288,5.509744167327881,1.9995521221842085,1.8503686552955991,1.848579103606088,2.024665062768119,2.367897364071437
transformer_snr15,3,0.007774365532838699,3.7009975165441102,0.004529248810528467,2.074981491053699,2.4615097177831644,1.9955650339479603,1.7020765542984009,5.687620639801025,2.060406703040713,2.004769118059249,1.9299539514950343,2.1807957626524423,2.461509719349089
transformer_snr15,4,0.00666535679793739,3.4065277431496033,0.0038455399027692953,1.6974288051005542,2.0997384106041865,1.6974288051005542,1.3088167905807495,5.366637706756592,1.5492124057951429,1.5511052477927434,1.6097583475567045,1.7880809125446138,2.099738413946969
transformer_snr15,5,0.005949318966881003,3.1952072429457052,0.004080331642069809,1.9602183352723452,2.379900550940753,1.6974288051005542,1.609061360359192,5.537071228027344,1.740324490410941,1.8511165959494456,1.8066082784107753,2.0862969279289247,2.3799005576542447
transformer_snr15,6,0.005415804735902283,3.0264375044864678,0.004639738346339159,2.1500493183205394,2.5373578313344165,1.6974288051005542,1.8059285879135132,5.585519313812256,1.942259741397131,1.946905111131214,2.052941203685034,2.244953782217843,2.537357849166507
transformer_snr15,7,0.00502575696563149,2.9126631123964644,0.003924640860696811,1.7050714245620406,2.092349560049479,1.6974288051005542,1.3600945472717285,5.130735397338867,1.517951544693538,1.5835577045168197,1.5955911931537448,1.8320576804024833,2.092349547999246
transformer_snr15,8,0.0048442124896751135,2.8420907781309053,0.0037619738468146393,1.6935688904481052,2.089512086169409,1.6935688904481052,1.362933874130249,5.017016887664795,1.513516066187904,1.5213358657700675,1.5826001649811154,1.8345726172129313,2.0895120768319995
transformer_snr15,9,0.004590481968764489,2.7502526062339605,0.003941165644764191,1.9109329865142215,2.268246311081817,1.6935688904481052,1.6091573238372803,5.220174789428711,1.7195084668341136,1.8080006536983309,1.787829642068772,2.0299062229338145,2.268246311233157
transformer_snr15,10,0.004457872967183028,2.707164075639513,0.004121460262519707,1.9095864890620025,2.2315832572972534,1.6935688904481052,1.586065411567688,5.2342963218688965,1.7609362778209505,1.7948269083386377,1.8403714378674825,2.01401477484476,2.2315832399186633
transformer_snr15,11,0.004283502123433807,2.65503351193554,0.004428133323589074,2.189317950963353,2.5343025702544506,1.6935688904481052,1.796142578125,5.674498081207275,1.952353955450512,2.064315438270569,2.1081131055241538,2.2972112508047196,2.534302572976975
transformer_snr15,12,0.0042614439000576675,2.6332131851644136,0.004435664826416455,1.9600198765335206,2.2806014840610995,1.6935688904481052,1.6111185550689697,5.318963050842285,1.7747404490198408,1.8293493690944853,1.890284604117984,2.072932863803137,2.280601490111578
transformer_snr15,13,0.00411724240423436,2.58668749537358,0.0036593214977377404,1.5872171800955022,1.9885136016049294,1.5872171800955022,1.2887506484985352,4.801525115966797,1.3323763455663409,1.3947320188794816,1.5169434291975838,1.7415647642953056,1.9885136013939266
transformer_snr15,14,0.004075539475053049,2.564423573092095,0.0036555962443041304,1.64607265439838,1.9998348228974334,1.5872171800955022,1.3343452215194702,4.947993278503418,1.4378114064534506,1.4955425466809953,1.5951174435161408,1.7625167977242242,1.999834824743725
transformer_snr15,15,0.004033901610077833,2.5531092989619673,0.0038427442184738106,1.8462840007867531,2.2924242697825234,1.5872171800955022,1.4934271574020386,5.133675575256348,1.519946883405958,1.6562353264717828,1.7923153264181955,2.0151258417538234,2.29242426213764
transformer_snr15,16,0.0039981975609659215,2.5361160082387224,0.003966198410351006,1.8499378453973414,2.150075349066451,1.5872171800955022,1.5168505907058716,5.1989264488220215,1.7278231757027762,1.738159970442454,1.7751553274336316,1.9378168673742384,2.1500753550302414
transformer_snr15,17,0.0038362050309886596,2.480623470662275,0.004021561642765023,1.911605968560824,2.3332329780060155,1.5872171800955022,1.5703890323638916,5.257744789123535,1.6051210851896376,1.70185041030248,1.8584587369646346,2.0772196043105353,2.333232984088716
transformer_snr15,18,0.003843602997229378,2.478443015296504,0.0036638233835609366,1.7262198601616547,2.1078342598087882,1.5872171800955022,1.3287831544876099,5.303744316101074,1.4704879982130867,1.5800554213069735,1.6738124251365663,1.8394995541799637,2.107834257398333
transformer_snr15,19,0.0038572790338394216,2.482255035976194,0.00410105708648362,1.928264343432827,2.2842181965784265,1.5872171800955022,1.6223353147506714,5.253098964691162,1.6759877630642481,1.7724645773569743,1.8678833229201182,2.047889568692162,2.2842181875592185
transformer_snr15,20,0.003814168739575791,2.4689196005807235,0.0033977001808428516,1.5223665909547845,1.855656375128733,1.5223665909547845,1.1967730522155762,4.934487819671631,1.3479707235381717,1.3838843379701886,1.4496495542072114,1.6202137640544347,1.8556563661212013
transformer_snr15,21,0.0037845918841355438,2.45551701836616,0.0038760182669474964,1.740126815134482,2.067217601382193,1.5223665909547845,1.339163899421692,5.394628047943115,1.5530881172134763,1.609242500577654,1.669908536615826,1.8343087905929203,2.067217578774407
transformer_snr15,22,0.00373295809003667,2.431752147914479,0.004124413404635908,1.8227500342921952,2.1986731696309842,1.5223665909547845,1.396120548248291,5.488306045532227,1.5721852830478122,1.6360831357183911,1.7658140721775237,1.9642828981081644,2.198673172791799
transformer_snr15,23,0.0036942467695801075,2.4242320310644634,0.004150669531719315,1.984619666785667,2.301040792684459,1.5223665909547845,1.609978437423706,5.47971248626709,1.815223545119876,1.874941188948495,1.9313515941301982,2.055540206886473,2.3010407890592304
transformer_snr15,24,0.003705383355551608,2.415845070994875,0.003734067052469722,1.6650505515935254,2.0039789914930313,1.5223665909547845,1.2997767925262451,5.146042823791504,1.4575794123467944,1.5323461174964905,1.6037005963779631,1.764549201443082,2.0039789824258714
