model,checkpoint,best_val_ade,best_val_fde,val_loss,val_ade,val_fde,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade,straight_ade,straight_fde,straight_count,turn_ade,turn_fde,turn_count
lstm_snr10,./checkpoints/baseline_lstm-tcn-transformer_snr10_sl72_pl20_G81_STANDARD_BASELINES/lstm_snr10/checkpoint.pth,1.1832973376359968,1.745045329009216,0.003160528019153779,1.1832973376359968,1.745045329009216,0.8046927650769552,0.8990942693891979,1.1069382764044262,1.3850959965160914,1.7450453440348308,0.8331636190414429,1.2494930028915405,9565,4.912359714508057,6.461373329162598,1032
tcn_snr10,./checkpoints/baseline_lstm-tcn-transformer_snr10_sl72_pl20_G81_STANDARD_BASELINES/tcn_snr10/checkpoint.pth,1.1599367984542845,1.710131729902683,0.0031364690207521476,1.1599367984542845,1.710131729902683,0.76457983539218,0.8966408536547706,1.077091826143719,1.3576695186751229,1.71013172183718,0.8293554782867432,1.2499263286590576,9565,4.709959983825684,6.207808971405029,1032
transformer_snr10,./checkpoints/baseline_lstm-tcn-transformer_snr10_sl72_pl20_G81_STANDARD_BASELINES/transformer_snr10/checkpoint.pth,1.5906221197341524,1.959644987104929,0.0035225348239431957,1.5906221197341524,1.959644987104929,1.4716837105296907,1.4581208092825753,1.4972650136266437,1.7229404199691045,1.9596449874696278,1.244179606437683,1.5301556587219238,9565,4.924918174743652,6.0777268409729,1032
