model,checkpoint,best_val_ade,best_val_fde,val_loss,val_ade,val_fde,step1_ade,step5_ade,step10_ade,step15_ade,step20_ade,straight_ade,straight_fde,straight_count,turn_ade,turn_fde,turn_count
transformer_snr20,./checkpoints/baseline_transformer_snr20_sl72_pl20_G121_STANDARD_BASELINES/transformer_snr20/checkpoint.pth,1.2878836336182542,1.6192504205197717,0.003235331251649075,1.2878836336182542,1.6192504205197717,1.1351328741936457,1.1477593995275952,1.2176993069194613,1.3977731670652116,1.6192504048347474,0.965645432472229,1.1945710182189941,9565,4.649047374725342,5.818750381469727,1032
