split,episode_index,frame_index,slot,seed,snr_db,truth_x,truth_y,truth_vx,truth_vy,est_x,est_y,est_vx,est_vy,pos_err_m,vel_err_mps,pos_err_x,pos_err_y,vel_err_x,vel_err_y,search_failure,optimizer_success,pos_coarse_edge,pos_fine_edge,vel_coarse_edge,vel_fine_edge,signal_rms,noise_rms,empirical_snr_db,coarse_range_s0,coarse_radial_v_s0,coarse_range_s1,coarse_radial_v_s1,coarse_range_s2,coarse_radial_v_s2,rd_peak_floor_db_s0,rd_peak_range_s0,rd_peak_velocity_s0,true_range_s0,true_radial_v_s0,rd_range_err_s0,coarse_range_err_s0,rd_peak_floor_db_s1,rd_peak_range_s1,rd_peak_velocity_s1,true_range_s1,true_radial_v_s1,rd_range_err_s1,coarse_range_err_s1,rd_peak_floor_db_s2,rd_peak_range_s2,rd_peak_velocity_s2,true_range_s2,true_radial_v_s2,rd_range_err_s2,coarse_range_err_s2
train,0,30,0,8963832366968030235,5,9.138079260000001,-219.00178704,-0.7223760000000023,7.24479119999998,9.146256905093699,-219.00173601603444,-0.7226402053654502,7.244894356436652,0.008177804272757834,0.0002836295569192842,0.00817764509369745,5.1023965568219865e-05,-0.0002642053654478005,0.00010315643667180296,False,True,False,False,False,False,1.7782794100389228,1.00055424627602,4.995187211626031,134.0371757706767,6.407338281907618,242.91722395676692,6.160902194141941,334.08665432330827,7.146646545204651,52.57666111848668,133.6346617293233,5.914466106376263,133.97279916734044,6.457332460309274,0.33813743801712803,0.06437660333625672,53.992518229006166,243.11848097744362,5.914466106376263,242.91331297182407,6.219106019286166,0.20516800561955506,0.003910984942848472,48.7961274784493,333.2816262406015,7.885954808501684,334.06559239913815,7.2265496687816615,0.7839661585366571,0.021061924170112434
train,0,30,1,7398013203650557483,5,5.934021659999999,-203.96082144,0.8406383999999889,12.163653599999957,5.940754093145723,-203.95146750185472,0.8363114564733253,12.152974111452709,0.01152483470107618,0.011522756437317809,0.006732433145724137,0.009353938145267193,-0.004326943526663629,-0.010679488547248539,False,True,False,False,False,False,1.7782794100389228,0.9996741704851276,5.002830580375367,119.74792730263158,9.364571335095752,230.84180271616543,11.089623949455493,318.589863731203,11.58249612498685,51.06928511120348,119.1441562406015,9.857443510627107,119.76225813562714,9.364769643149737,0.6181018950256316,0.014330832995554488,49.284263977927615,230.23803165413534,11.828932212752527,230.93038468111376,11.137337658750193,0.6923530269784237,0.08858196494833237,54.47316763852052,318.7911207518797,11.828932212752527,318.6882212962958,11.68006831169795,0.1028994555838949,0.09835756509278326
train,0,30,0,8963832366968030235,10,9.138079260000001,-219.00178704,-0.7223760000000023,7.24479119999998,9.146256905093699,-219.00173601603444,-0.7226402053654502,7.244894356436652,0.008177804272757834,0.0002836295569192842,0.00817764509369745,5.1023965568219865e-05,-0.0002642053654478005,0.00010315643667180296,False,True,False,False,False,False,3.1622776601683795,1.00055424627602,9.99518721162603,134.0371757706767,6.407338281907618,242.91722395676692,6.160902194141941,334.08665432330827,7.146646545204651,57.373145606232995,133.6346617293233,5.914466106376263,133.97279916734044,6.457332460309274,0.33813743801712803,0.06437660333625672,58.85093864067319,243.11848097744362,5.914466106376263,242.91331297182407,6.219106019286166,0.20516800561955506,0.003910984942848472,53.49073157014402,333.2816262406015,7.885954808501684,334.06559239913815,7.2265496687816615,0.7839661585366571,0.021061924170112434
train,0,30,1,7398013203650557483,10,5.934021659999999,-203.96082144,0.8406383999999889,12.163653599999957,5.940754093145723,-203.95146750185472,0.8363114564733253,12.152974111452709,0.01152483470107618,0.011522756437317809,0.006732433145724137,0.009353938145267193,-0.004326943526663629,-0.010679488547248539,False,True,False,False,False,False,3.16227766016838,0.9996741704851276,10.002830580375369,119.74792730263158,9.364571335095752,230.84180271616543,11.089623949455493,318.589863731203,11.58249612498685,55.791810767176784,119.1441562406015,9.857443510627107,119.76225813562714,9.364769643149737,0.6181018950256316,0.014330832995554488,53.73299214944439,230.23803165413534,11.828932212752527,230.93038468111376,11.137337658750193,0.6923530269784237,0.08858196494833237,59.42701287900678,318.7911207518797,11.828932212752527,318.6882212962958,11.68006831169795,0.1028994555838949,0.09835756509278326
train,0,30,0,8963832366968030235,15,9.138079260000001,-219.00178704,-0.7223760000000023,7.24479119999998,9.146256905093699,-219.00173601603444,-0.7226402053654502,7.244894356436652,0.008177804272757834,0.0002836295569192842,0.00817764509369745,5.1023965568219865e-05,-0.0002642053654478005,0.00010315643667180296,False,True,False,False,False,False,5.623413251903491,1.00055424627602,14.995187211626032,134.0371757706767,6.407338281907618,242.91722395676692,6.160902194141941,334.08665432330827,7.146646545204651,62.05791655770243,133.6346617293233,5.914466106376263,133.97279916734044,6.457332460309274,0.33813743801712803,0.06437660333625672,63.63078105653673,243.11848097744362,5.914466106376263,242.91331297182407,6.219106019286166,0.20516800561955506,0.003910984942848472,57.96955049089313,333.2816262406015,7.885954808501684,334.06559239913815,7.2265496687816615,0.7839661585366571,0.021061924170112434
train,0,30,1,7398013203650557483,15,5.934021659999999,-203.96082144,0.8406383999999889,12.163653599999957,5.940754093145723,-203.95146750185472,0.8363114564733253,12.152974111452709,0.01152483470107618,0.011522756437317809,0.006732433145724137,0.009353938145267193,-0.004326943526663629,-0.010679488547248539,False,True,False,False,False,False,5.623413251903492,0.9996741704851276,15.00283058037537,119.74792730263158,9.364571335095752,230.84180271616543,11.089623949455493,318.589863731203,11.58249612498685,60.33959981312024,119.1441562406015,9.857443510627107,119.76225813562714,9.364769643149737,0.6181018950256316,0.014330832995554488,57.91542069986613,230.23803165413534,11.828932212752527,230.93038468111376,11.137337658750193,0.6923530269784237,0.08858196494833237,64.37711661973017,318.7911207518797,11.828932212752527,318.6882212962958,11.68006831169795,0.1028994555838949,0.09835756509278326
train,0,30,0,8963832366968030235,20,9.138079260000001,-219.00178704,-0.7223760000000023,7.24479119999998,9.146256905093699,-219.00173601603444,-0.7226402053654502,7.244894356436652,0.008177804272757834,0.0002836295569192842,0.00817764509369745,5.1023965568219865e-05,-0.0002642053654478005,0.00010315643667180296,False,True,False,False,False,False,10.0,1.00055424627602,19.995187211626032,134.0371757706767,6.407338281907618,242.91722395676692,6.160902194141941,334.08665432330827,7.146646545204651,66.52081014120225,133.6346617293233,5.914466106376263,133.97279916734044,6.457332460309274,0.33813743801712803,0.06437660333625672,68.32432271548556,243.11848097744362,5.914466106376263,242.91331297182407,6.219106019286166,0.20516800561955506,0.003910984942848472,62.13396947128189,333.2816262406015,7.885954808501684,334.06559239913815,7.2265496687816615,0.7839661585366571,0.021061924170112434
train,0,30,1,7398013203650557483,20,5.934021659999999,-203.96082144,0.8406383999999889,12.163653599999957,5.940754093145723,-203.95146750185472,0.8363114564733253,12.152974111452709,0.01152483470107618,0.011522756437317809,0.006732433145724137,0.009353938145267193,-0.004326943526663629,-0.010679488547248539,False,True,False,False,False,False,10.000000000000002,0.9996741704851276,20.00283058037537,119.74792730263158,9.364571335095752,230.84180271616543,11.089623949455493,318.589863731203,11.58249612498685,64.6488390507862,119.1441562406015,9.857443510627107,119.76225813562714,9.364769643149737,0.6181018950256316,0.014330832995554488,61.759909846376466,230.23803165413534,11.828932212752527,230.93038468111376,11.137337658750193,0.6923530269784237,0.08858196494833237,69.28547164351343,318.7911207518797,11.828932212752527,318.6882212962958,11.68006831169795,0.1028994555838949,0.09835756509278326
train,0,90,0,2079456855969507803,-20,10.786132859999999,-146.51059343999998,-0.040233600000014746,14.880335999999943,10.775709809088966,-146.4820560309467,-0.09332045630755453,14.914395876734046,0.030381305201859374,0.06307368322652228,-0.010423050911033016,0.0285374090532855,-0.05308685630753979,0.034059876734103156,False,True,False,False,False,False,0.1,0.9988243819515115,-19.98978270437829,84.72920570488722,6.900210457438973,179.32000542293235,12.075368300518203,264.2504681484962,14.293293090409303,25.31450285260254,85.3329767669173,7.885954808501684,84.83183778071806,6.982476031581818,0.501138986199237,0.10263207583084011,26.83023942218297,178.71623436090226,11.828932212752527,179.3509365636421,12.132441740022772,0.6347022027398452,0.03093114070975389,28.2946188667013,264.04921112781955,13.800420914877947,264.2883796113727,14.27968223719579,0.23916848355315778,0.03791146287647962
train,0,90,1,5247192065849829417,-20,5.95688166,-130.16325504,-1.291437600000005,11.62324319999989,5.971873666744078,-130.14721212628214,-1.2762248222167443,11.65935486275499,0.02195758062203124,0.03918521143009005,0.014992006744078523,0.016042913717853935,0.01521277778326069,0.036111662755098806,False,True,False,False,False,False,0.1,1.0013148189119339,-20.011412870677077,74.06258360902255,4.928721755313553,169.25715438909776,8.132390896267362,247.14362139097744,11.58249612498685,26.047697261260318,74.06258360902255,3.942977404250842,73.94311791974438,4.881622389288778,0.11946568927817225,0.11946568927817225,28.755531017497912,169.05589736842106,7.885954808501684,169.31139332368753,8.109828609451853,0.2554959552664684,0.05423893458976181,26.140669665169703,247.9486494736842,11.828932212752527,247.24264584266072,11.511644875484869,0.7060036310234921,0.09902445168327745
train,0,90,0,2079456855969507803,-15,10.786132859999999,-146.51059343999998,-0.040233600000014746,14.880335999999943,10.775709809088966,-146.5070560309467,-0.06628014107644392,14.888374493312119,0.011006963845866498,0.027258754131031196,-0.010423050911033016,0.0035374090532798164,-0.026046541076429175,0.008038493312175987,False,True,False,False,False,False,0.17782794100389232,0.9988243819515115,-14.989782704378289,84.72920570488722,6.900210457438973,179.32000542293235,12.075368300518203,264.2504681484962,14.293293090409303,30.230903276742296,85.3329767669173,7.885954808501684,84.83183778071806,6.982476031581818,0.501138986199237,0.10263207583084011,31.894790315843558,178.71623436090226,11.828932212752527,179.3509365636421,12.132441740022772,0.6347022027398452,0.03093114070975389,33.37804861111044,264.04921112781955,13.800420914877947,264.2883796113727,14.27968223719579,0.23916848355315778,0.03791146287647962
train,0,90,1,5247192065849829417,-15,5.95688166,-130.16325504,-1.291437600000005,11.62324319999989,5.961376925940377,-130.16458327436305,-1.2743544350878027,11.63374143087912,0.004687389721148318,0.020051119046354787,0.004495265940377635,-0.0013282343630578453,0.017083164912202298,0.010498230879228743,False,True,False,False,False,False,0.17782794100389232,1.0013148189119339,-15.011412870677079,73.86132658834586,4.928721755313553,169.25715438909776,8.132390896267362,247.14362139097744,11.58249612498685,31.043406370128658,74.06258360902255,3.942977404250842,73.94311791974438,4.881622389288778,0.11946568927817225,0.08179133139852013,33.939878731097025,169.05589736842106,7.885954808501684,169.31139332368753,8.109828609451853,0.2554959552664684,0.05423893458976181,31.244943534976134,247.9486494736842,11.828932212752527,247.24264584266072,11.511644875484869,0.7060036310234921,0.09902445168327745
train,0,90,0,2079456855969507803,-10,10.786132859999999,-146.51059343999998,-0.040233600000014746,14.880335999999943,10.775709809088966,-146.5070560309467,-0.06628014107644481,14.893374493312113,0.011006963845866498,0.029127729226591823,-0.010423050911033016,0.0035374090532798164,-0.026046541076430063,0.013038493312169663,False,True,False,False,False,False,0.31622776601683794,0.9988243819515115,-9.98978270437829,84.72920570488722,6.900210457438973,179.32000542293235,12.075368300518203,264.2504681484962,14.293293090409302,35.1364479441524,85.3329767669173,7.885954808501684,84.83183778071806,6.982476031581818,0.501138986199237,0.10263207583084011,36.91000672480699,178.71623436090226,11.828932212752527,179.3509365636421,12.132441740022772,0.6347022027398452,0.03093114070975389,38.41714874008718,264.04921112781955,13.800420914877947,264.2883796113727,14.27968223719579,0.23916848355315778,0.03791146287647962
train,0,90,1,5247192065849829417,-10,5.95688166,-130.16325504,-1.291437600000005,11.62324319999989,5.961376925940377,-130.16458327436305,-1.2743544350878027,11.63374143087912,0.004687389721148318,0.020051119046354787,0.004495265940377635,-0.0013282343630578453,0.017083164912202298,0.010498230879228743,False,True,False,False,False,False,0.31622776601683794,1.0013148189119339,-10.01141287067708,73.86132658834586,4.928721755313553,169.25715438909776,8.132390896267362,247.14362139097744,11.58249612498685,36.02714377164475,74.06258360902255,3.942977404250842,73.94311791974438,4.881622389288778,0.11946568927817225,0.08179133139852013,39.04216611711733,169.05589736842106,7.885954808501684,169.31139332368753,8.109828609451853,0.2554959552664684,0.05423893458976181,36.28405520162816,247.9486494736842,11.828932212752527,247.24264584266072,11.511644875484869,0.7060036310234921,0.09902445168327745
train,0,90,0,2079456855969507803,-5,10.786132859999999,-146.51059343999998,-0.040233600000014746,14.880335999999943,10.775709809088966,-146.5070560309467,-0.041280141076444815,14.893374493312113,0.011006963845866498,0.013080426448558488,-0.010423050911033016,0.0035374090532798164,-0.0010465410764300687,0.013038493312169663,False,True,False,False,False,False,0.5623413251903491,0.9988243819515115,-4.989782704378291,84.72920570488722,6.900210457438973,179.32000542293235,12.075368300518203,264.2504681484962,14.293293090409302,40.01510669915951,85.3329767669173,7.885954808501684,84.83183778071806,6.982476031581818,0.501138986199237,0.10263207583084011,41.86720037361433,178.71623436090226,11.828932212752527,179.3509365636421,12.132441740022772,0.6347022027398452,0.03093114070975389,43.40589247077525,264.04921112781955,13.800420914877947,264.2883796113727,14.27968223719579,0.23916848355315778,0.03791146287647962
train,0,90,1,5247192065849829417,-5,5.95688166,-130.16325504,-1.291437600000005,11.62324319999989,5.961376925940377,-130.16458327436305,-1.2743544350878027,11.63374143087912,0.004687389721148318,0.020051119046354787,0.004495265940377635,-0.0013282343630578453,0.017083164912202298,0.010498230879228743,False,True,False,False,False,False,0.5623413251903491,1.0013148189119339,-5.011412870677082,73.86132658834586,4.928721755313553,169.25715438909776,8.132390896267362,247.14362139097744,11.58249612498685,41.00456308041369,74.06258360902255,3.942977404250842,73.94311791974438,4.881622389288778,0.11946568927817225,0.08179133139852013,44.0693263826051,169.05589736842106,7.885954808501684,169.31139332368753,8.109828609451853,0.2554959552664684,0.05423893458976181,41.258177936011116,247.9486494736842,11.828932212752527,247.24264584266072,11.511644875484869,0.7060036310234921,0.09902445168327745
train,0,90,0,2079456855969507803,0,10.786132859999999,-146.51059343999998,-0.040233600000014746,14.880335999999943,10.775709809088966,-146.5070560309467,-0.041280141076444815,14.893374493312113,0.011006963845866498,0.013080426448558488,-0.010423050911033016,0.0035374090532798164,-0.0010465410764300687,0.013038493312169663,False,True,False,False,False,False,1.0,0.9988243819515115,0.01021729562170897,84.72920570488722,6.900210457438973,179.32000542293235,12.075368300518203,264.2504681484962,14.293293090409302,44.865334857707985,85.3329767669173,7.885954808501684,84.83183778071806,6.982476031581818,0.501138986199237,0.10263207583084011,46.75259713501526,178.71623436090226,11.828932212752527,179.3509365636421,12.132441740022772,0.6347022027398452,0.03093114070975389,48.36947039874025,264.04921112781955,13.800420914877947,264.2883796113727,14.27968223719579,0.23916848355315778,0.03791146287647962
train,0,90,1,5247192065849829417,0,5.95688166,-130.16325504,-1.291437600000005,11.62324319999989,5.961376925940377,-130.16458327436305,-1.2993544350878028,11.63374143087912,0.004687389721148318,0.013148731094709439,0.004495265940377635,-0.0013282343630578453,-0.007916835087797836,0.010498230879228743,False,True,False,False,False,False,1.0,1.0013148189119339,-0.011412870677081058,73.86132658834586,4.928721755313553,169.25715438909776,8.132390896267362,247.14362139097744,11.58249612498685,45.93611987701045,74.06258360902255,3.942977404250842,73.94311791974438,4.881622389288778,0.11946568927817225,0.08179133139852013,49.06325474178087,169.05589736842106,7.885954808501684,169.31139332368753,8.109828609451853,0.2554959552664684,0.05423893458976181,46.1744798432214,247.9486494736842,11.828932212752527,247.24264584266072,11.511644875484869,0.7060036310234921,0.09902445168327745
train,0,90,0,2079456855969507803,5,10.786132859999999,-146.51059343999998,-0.040233600000014746,14.880335999999943,10.775709809088966,-146.5070560309467,-0.041280141076444815,14.893374493312113,0.011006963845866498,0.013080426448558488,-0.010423050911033016,0.0035374090532798164,-0.0010465410764300687,0.013038493312169663,False,True,False,False,False,False,1.7782794100389228,0.9988243819515115,5.010217295621709,84.72920570488722,6.900210457438973,179.32000542293235,12.075368300518203,264.2504681484962,14.293293090409302,49.661583991511165,85.3329767669173,7.885954808501684,84.83183778071806,6.982476031581818,0.501138986199237,0.10263207583084011,51.62358131311993,178.71623436090226,11.828932212752527,179.3509365636421,12.132441740022772,0.6347022027398452,0.03093114070975389,53.261757873723205,264.04921112781955,13.800420914877947,264.2883796113727,14.27968223719579,0.23916848355315778,0.03791146287647962
train,0,90,1,5247192065849829417,5,5.95688166,-130.16325504,-1.291437600000005,11.62324319999989,5.961376925940377,-130.16458327436305,-1.2993544350878028,11.63374143087912,0.004687389721148318,0.013148731094709439,0.004495265940377635,-0.0013282343630578453,-0.007916835087797836,0.010498230879228743,False,True,False,False,False,False,1.7782794100389228,1.0013148189119339,4.9885871293229185,73.86132658834586,4.928721755313553,169.25715438909776,8.132390896267362,247.14362139097744,11.58249612498685,50.908438441511805,74.06258360902255,3.942977404250842,73.94311791974438,4.881622389288778,0.11946568927817225,0.08179133139852013,53.98060508590233,169.05589736842106,7.885954808501684,169.31139332368753,8.109828609451853,0.2554959552664684,0.05423893458976181,51.039646851060006,247.9486494736842,11.828932212752527,247.24264584266072,11.511644875484869,0.7060036310234921,0.09902445168327745
train,0,90,0,2079456855969507803,10,10.786132859999999,-146.51059343999998,-0.040233600000014746,14.880335999999943,10.793304620930643,-146.51720371941636,-0.04178582080737367,14.892962419219334,0.009753458299952396,0.01272147207435519,0.007171760930644311,-0.006610279416378262,-0.0015522208073589228,0.012626419219390783,False,True,False,False,False,False,3.1622776601683795,0.9988243819515115,10.010217295621707,84.93046272556391,6.900210457438973,179.32000542293235,12.075368300518203,264.2504681484962,14.293293090409302,54.274308068879776,85.3329767669173,7.885954808501684,84.83183778071806,6.982476031581818,0.501138986199237,0.09862494484585227,56.33831059612838,178.71623436090226,11.828932212752527,179.3509365636421,12.132441740022772,0.6347022027398452,0.03093114070975389,58.11379234861556,264.04921112781955,13.800420914877947,264.2883796113727,14.27968223719579,0.23916848355315778,0.03791146287647962
train,0,90,1,5247192065849829417,10,5.95688166,-130.16325504,-1.291437600000005,11.62324319999989,5.961376925940377,-130.16458327436305,-1.2993544350878028,11.63374143087912,0.004687389721148318,0.013148731094709439,0.004495265940377635,-0.0013282343630578453,-0.007916835087797836,0.010498230879228743,False,True,False,False,False,False,3.1622776601683795,1.0013148189119339,9.98858712932292,73.86132658834586,4.928721755313553,169.25715438909776,8.132390896267362,247.14362139097744,11.58249612498685,55.78448909427324,74.06258360902255,3.942977404250842,73.94311791974438,4.881622389288778,0.11946568927817225,0.08179133139852013,58.8673053494077,169.05589736842106,7.885954808501684,169.31139332368753,8.109828609451853,0.2554959552664684,0.05423893458976181,55.86823010302175,247.9486494736842,11.828932212752527,247.24264584266072,11.511644875484869,0.7060036310234921,0.09902445168327745
