snr_ref_db,received_snr_median_db,received_snr_p10_db,received_snr_p90_db,peak_to_noise_median_db,peak_to_noise_p10_db,peak_to_noise_p90_db,station_recall,target_recall,miss_rate,detections_per_bs_frame,false_alarms_per_bs_frame,observation_precision,range_median_abs_m,range_p90_abs_m,u_median_abs,u_rmse,single_bs_xy_median_m,single_bs_xy_p90_m,single_bs_xy_rmse_m,fusion_xy_median_m,fusion_xy_p90_m,fusion_xy_rmse_m,nbs1_fraction,nbs2_fraction,nbs3_fraction,gate_rejections_per_frame,gate_rejections_per_detection,postfilter_rejections_per_frame,tracker_continuity,tracker_coast_ratio,tracker_id_switches,tracker_position_rmse_m,tracker_velocity_rmse_mps,tracker_matched_return_count
-20.0,-26.561900968081407,-37.89529056320619,-10.729729659905402,10.842344835204052,6.3521656979433425,20.8728504660651,0.6361323155216285,0.8837209302325582,0.3638676844783715,2.658536585365854,0.6260162601626016,0.6637554585152838,0.034373436031089,0.2212212388363355,0.002110418047810189,0.005975123239727919,0.3561514496154856,1.9167526248753897,1.1529421609821568,0.1344590159596409,1.4613040135016377,0.9654313162967536,0.6419213973799127,0.28820960698689957,0.06986899563318777,19.048780487804876,2.388379204892966,1.5365853658536586,0.8925925925925926,0.0627177700348432,8,0.727197559159216,3.934292388126103,287
-17.5,-24.061900968081407,-35.39529056320619,-8.229729659905402,12.304672353381441,7.294898973168467,21.927906087918615,0.6513994910941476,0.8953488372093024,0.3486005089058524,2.707317073170732,0.6260162601626016,0.6695652173913044,0.025101114607636532,0.19043557684784673,0.001715679429824979,0.005541463551052355,0.3057218330722657,1.5066629508031666,1.0151341698953353,0.10886737047977574,1.2030345505636233,0.8953638196159622,0.6260869565217392,0.3,0.07391304347826087,19.5609756097561,2.4084084084084085,1.4878048780487805,0.8925925925925926,0.0627177700348432,9,0.7150681134488635,3.9179616177282863,287
-15.0,-21.561900968081407,-32.89529056320619,-5.729729659905402,14.22244596313055,8.442260912891443,22.857943267371127,0.6564885496183206,0.8953488372093024,0.3435114503816794,2.7154471544715446,0.6178861788617886,0.6666666666666666,0.01812950105308886,0.15222376211573874,0.0013092515685409756,0.00515135872039037,0.25109021369163387,1.4001577870469648,0.9021895433376061,0.09657950118592332,0.9786348613435587,0.7787137852106021,0.6277056277056277,0.2987012987012987,0.0735930735930736,20.048780487804876,2.461077844311377,1.5609756097560976,0.8962962962962963,0.0763888888888889,7,0.8448494049826328,3.836493907237715,288
-12.5,-19.061900968081407,-30.395290563206192,-3.229729659905402,16.169909236467944,10.01541433204315,23.313277669992843,0.6564885496183206,0.8953488372093024,0.3435114503816794,2.7154471544715446,0.6178861788617886,0.6581196581196581,0.012840920369022513,0.10999712511750204,0.0010002598310182298,0.004913239042328359,0.18637130396290671,1.2188636514763882,0.8223274569055647,0.08444456397637248,0.8277646075555407,0.6751428102709941,0.6410256410256411,0.2905982905982906,0.06837606837606838,20.146341463414632,2.4730538922155687,1.6341463414634145,0.9222222222222223,0.08135593220338982,6,0.8580648544656793,3.896401159046094,295
-10.0,-16.561900968081407,-27.895290563206192,-0.7297296599054022,17.984621518256766,10.747397746985705,23.975378487733586,0.6590330788804071,0.8953488372093024,0.34096692111959287,2.7154471544715446,0.6097560975609756,0.6581196581196581,0.009454062470638291,0.09259881585046514,0.0007802990602004956,0.004797642388020175,0.14320918959845724,1.0116444491021603,0.757925677184549,0.07748094905773145,0.7745226526513289,0.573111695486933,0.6452991452991453,0.28205128205128205,0.07264957264957266,20.170731707317074,2.4760479041916166,1.6341463414634145,0.9222222222222223,0.08813559322033898,8,0.8579759081187606,3.9219908654777833,295
-7.5,-14.061900968081407,-25.395290563206192,1.7702703400945978,19.718378351445782,11.411471377383497,24.504332384926357,0.6564885496183206,0.8895348837209303,0.3435114503816794,2.707317073170732,0.6097560975609756,0.6566523605150214,0.00708239392257326,0.06427691480683961,0.0005994918208052091,0.004721798587306012,0.1110955172153527,0.9732534699117981,0.6870363975906103,0.07051963128220032,0.5601586019089354,0.5373553068365352,0.6394849785407726,0.2918454935622318,0.06866952789699571,20.341463414634145,2.5045045045045047,1.6585365853658536,0.9111111111111111,0.08620689655172414,9,0.7322797374431481,2.0846745945712084,290
-5.0,-11.561900968081407,-22.895290563206192,4.270270340094598,21.283498787520394,11.650265699502988,24.804077439580507,0.6564885496183206,0.8895348837209303,0.3435114503816794,2.707317073170732,0.6097560975609756,0.6483050847457628,0.005663213939534728,0.05156453193515631,0.0004668095840389963,0.004673337573200753,0.08714456456675702,0.849651744662943,0.6483642888925637,0.07327092117519378,0.4846162029067022,0.5159420267991646,0.652542372881356,0.2838983050847458,0.0635593220338983,20.51219512195122,2.5255255255255253,1.7317073170731707,0.8925925925925926,0.07368421052631578,8,0.8330761579753283,2.8253439328871384,285
0.0,-6.5619009680814075,-17.895290563206192,9.270270340094598,23.318859442539267,11.743812975330608,25.16520189744845,0.6590330788804071,0.8895348837209303,0.34096692111959287,2.707317073170732,0.6016260162601627,0.6483050847457628,0.0033804095854463867,0.05122334453957933,0.00027570273582355753,0.00497124629114702,0.05497388492865379,0.6025855028210104,0.6883841386507489,0.05497388492865379,0.3711397186064473,0.4859704713165173,0.6567796610169492,0.2754237288135593,0.06779661016949153,20.317073170731707,2.5015015015015014,1.7073170731707317,0.9222222222222223,0.07849829351535836,5,0.8154688360204572,2.7206668328684405,293
