range_error_m,radial_velocity_error_mps,bearing_error_rad,bearing_error_deg,position_error_m,angle_rank,crowded,split,scene_id,frame,station_id,target_snr_db,timestamp,vehicle_id,range_gt_m,radial_velocity_gt_mps,bearing_gt_deg
-0.0055918206014524685,-0.00812644332581236,-0.0010492961013151003,-0.06012023806488688,0.06548285868767456,0,False,train,0,146,2,-10.0,14.614614614614615,6,62.380547581418334,-10.008641336388512,-55.501257489629616
-0.0030601846707583036,-0.005595318121882187,-0.0006792369583910052,-0.038917411005107705,0.04234524069680137,0,False,train,0,146,2,-5.0,14.614614614614615,6,62.380547581418334,-10.008641336388512,-55.501257489629616
-0.0016048300254283276,-0.004162755257477002,-0.00047012068629026516,-0.026935931186225975,0.029275955349102836,0,False,train,0,146,2,0.0,14.614614614614615,6,62.380547581418334,-10.008641336388512,-55.501257489629616
-0.0007763686107011836,-0.0033542471167535837,-0.0003522045925397066,-0.02017983667765003,0.021913734594110376,0,False,train,0,146,2,5.0,14.614614614614615,6,62.380547581418334,-10.008641336388512,-55.501257489629616
-0.0003073057340614582,-0.002898665322060623,-0.0002857939024680789,-0.0163747844219944,0.01777324959702988,0,False,train,0,146,2,10.0,14.614614614614615,6,62.380547581418334,-10.008641336388512,-55.501257489629616
-4.252427300599493e-05,-0.0026421803660188203,-0.00024841630455174624,-0.01423320581305156,0.015446540072722153,0,False,train,0,146,2,15.0,14.614614614614615,6,62.380547581418334,-10.008641336388512,-55.501257489629616
-0.003949823945532671,0.004435680035641099,-0.00023143663972735595,-0.013260342681067256,0.01783275271506722,0,False,train,0,147,1,-10.0,14.714714714714715,6,75.29817758014174,-21.822935781194165,41.53679035525945
-0.002600030043311108,0.0015705204237299597,-5.976804716656403e-05,-0.0034244568523829574,0.005191716240641359,0,False,train,0,147,1,-5.0,14.714714714714715,6,75.29817758014174,-21.822935781194165,41.53679035525945
-0.001837111261750124,-4.598480891360168e-05,3.7112193427724094e-05,0.0021263720518817425,0.0033413206131332742,0,False,train,0,147,1,0.0,14.714714714714715,6,75.29817758014174,-21.822935781194165,41.53679035525945
-0.0014068826080517738,-0.0009566121679469575,9.170052738394219e-05,0.005254053198223719,0.0070323803272993625,0,False,train,0,147,1,5.0,14.714714714714715,6,75.29817758014174,-21.822935781194165,41.53679035525945
-0.0011645683725589606,-0.001469187459303356,0.00012243210420592732,0.007014842847905531,0.009272246347916135,0,False,train,0,147,1,10.0,14.714714714714715,6,75.29817758014174,-21.822935781194165,41.53679035525945
-0.001028185803235715,-0.001757582800433255,0.0001397245808636427,0.008005628777721114,0.010548167429636069,0,False,train,0,147,1,15.0,14.714714714714715,6,75.29817758014174,-21.822935781194165,41.53679035525945
-0.00136069735637534,0.00480051676909099,0.0008568496894016953,0.0490938708798126,0.054181281984306474,0,False,train,0,147,2,-10.0,14.714714714714715,6,63.41117254224541,-10.587388313055488,-57.26904837995494
-0.0018575425296774029,0.004076978996270242,0.0005244981870800025,0.030051532481947228,0.033207322106022744,0,False,train,0,147,2,-5.0,14.714714714714715,6,63.41117254224541,-10.587388313055488,-57.26904837995494
-0.0021294373798923516,0.003673071766279179,0.00033832006084688615,0.019384311611135786,0.021492528260620845,0,False,train,0,147,2,0.0,14.714714714714715,6,63.41117254224541,-10.587388313055488,-57.26904837995494
-0.0022799731475799945,0.0034468741032185335,0.0002338509303227987,0.013398671342704251,0.014958205448686509,0,False,train,0,147,2,5.0,14.714714714714715,6,63.41117254224541,-10.587388313055488,-57.26904837995494
-0.002363880583963862,0.0033199694125247703,0.00017517522307741729,0.01003680095759871,0.01132432206495301,0,False,train,0,147,2,10.0,14.714714714714715,6,63.41117254224541,-10.587388313055488,-57.26904837995494
-0.002410829933253922,0.0032486990696760643,0.00014220208501170006,0.008147579309130955,0.009308584759528702,0,False,train,0,147,2,15.0,14.714714714714715,6,63.41117254224541,-10.587388313055488,-57.26904837995494
0.008283307255325667,0.0011148634035222926,0.0004079129227703149,0.02337168888358494,0.032614934593191355,0,False,train,0,148,1,-10.0,14.814814814814815,6,77.48019417731531,-21.843110725848458,41.397249015623046
0.005788998583071248,-0.0003909859971606977,0.00028693994598461003,0.016440447878629968,0.022932515386425437,0,False,train,0,148,1,-5.0,14.814814814814815,6,77.48019417731531,-21.843110725848458,41.397249015623046
0.004370996288528772,-0.0012535701295419699,0.00021893854397125878,0.012544254542292523,0.017486004452176997,0,False,train,0,148,1,0.0,14.814814814814815,6,77.48019417731531,-21.843110725848458,41.397249015623046
0.003568745130067441,-0.001743607536116798,0.00018070723900542873,0.010353762122472914,0.014422771829072202,0,False,train,0,148,1,5.0,14.814814814814815,6,77.48019417731531,-21.843110725848458,41.397249015623046
0.003116073340564185,-0.0020207440722117553,0.00015921098969196024,0.009122117761450176,0.01270009401897011,0,False,train,0,148,1,10.0,14.814814814814815,6,77.48019417731531,-21.843110725848458,41.397249015623046
0.002861032734614355,-0.002177084677597918,0.00014712365156466234,0.008429564301208442,0.011731345085980071,0,False,train,0,148,1,15.0,14.814814814814815,6,77.48019417731531,-21.843110725848458,41.397249015623046
0.004186835352371077,0.0006429258093518797,-0.0001281505046324405,-0.007342483057910545,0.009249133235863278,0,False,train,0,148,2,-10.0,14.814814814814815,6,64.49768978052333,-11.14013262004955,-58.98091838500641
0.0030243690852813643,-0.0010192501222423545,-0.00014139349821995495,-0.008101250698593937,0.009585012728888643,0,False,train,0,148,2,-5.0,14.814814814814815,6,64.49768978052333,-11.14013262004955,-58.98091838500641
0.0023676060315409586,-0.001966361735531663,-0.00014883103888951865,-0.00852739038891684,0.009860771841629395,0,False,train,0,148,2,0.0,14.814814814814815,6,64.49768978052333,-11.14013262004955,-58.98091838500641
0.0019973050147967797,-0.0025029143871311277,-0.00015301035669024188,-0.00876684766014218,0.010041143216740616,0,False,train,0,148,2,5.0,14.814814814814815,6,64.49768978052333,-11.14013262004955,-58.98091838500641
0.0017887593440377714,-0.0028058956511731736,-0.00015535955543155566,-0.008901446833256905,0.010150144627015209,0,False,train,0,148,2,10.0,14.814814814814815,6,64.49768978052333,-11.14013262004955,-58.98091838500641
0.0016713871712852324,-0.0029766725757358614,-0.000156680286111488,-0.00897711912709047,0.010213756226607277,0,False,train,0,148,2,15.0,14.814814814814815,6,64.49768978052333,-11.14013262004955,-58.98091838500641
-0.005461951097089468,-0.001355585274644966,0.00047518853911743264,0.027226297764416114,0.038175130525381,0,False,train,0,149,1,-10.0,14.914914914914915,6,79.66678717405529,-21.86516744271062,41.2630289388321
-0.0032833591040599686,-0.0019057555534267578,0.0003066585075126582,0.017570238232256164,0.024602778845940636,0,False,train,0,149,1,-5.0,14.914914914914915,6,79.66678717405529,-21.86516744271062,41.2630289388321
-0.0020689951745822555,-0.0022178011936553332,0.00021216643605503904,0.012156241340285997,0.01699598157933283,0,False,train,0,149,1,0.0,14.914914914914915,6,79.66678717405529,-21.86516744271062,41.2630289388321
-0.0013894880891314187,-0.0023941139047387594,0.0001591179533297904,0.009116787170556594,0.01272768918326529,0,False,train,0,149,1,5.0,14.914914914914915,6,79.66678717405529,-21.86516744271062,41.2630289388321
-0.0010084386292703584,-0.0024935254651872185,0.00012931452297371138,0.007409176396141186,0.010331227895154471,0,False,train,0,149,1,10.0,14.914914914914915,6,79.66678717405529,-21.86516744271062,41.2630289388321
-0.0007944950977929466,-0.002549511906028812,0.00011256365202383378,0.006449422187544903,0.008985194720792634,0,False,train,0,149,1,15.0,14.914914914914915,6,79.66678717405529,-21.86516744271062,41.2630289388321
0.000773776028935913,-0.006993458757545312,0.00024227336900572993,0.013881241532443935,0.01587553358672389,0,False,train,0,149,2,-10.0,14.914914914914915,6,65.63934636526497,-11.667939118889931,-60.638753611739105
3.9592859678805326e-05,-0.002846506934259807,0.00020051679951071932,0.011488766333435109,0.013123614805377765,0,False,train,0,149,2,-5.0,14.914914914914915,6,65.63934636526497,-11.667939118889931,-60.638753611739105
-0.0003701153778195021,-0.0005305877265850967,0.00017701002283976308,0.010141927240232732,0.01159097661695218,0,False,train,0,149,2,0.0,14.914914914914915,6,65.63934636526497,-11.667939118889931,-60.638753611739105
-0.0005995190846732612,0.0007666407143354093,0.00016378313308340609,0.009384082281108654,0.010736182991600006,0,False,train,0,149,2,5.0,14.914914914914915,6,65.63934636526497,-11.667939118889931,-60.638753611739105
-0.0007282094125713456,0.0014945064659830365,0.00015634254986629514,0.008957768265652324,0.010258379840876965,0,False,train,0,149,2,10.0,14.914914914914915,6,65.63934636526497,-11.667939118889931,-60.638753611739105
-0.000800478527636983,0.001903302670701379,0.00015215759250652994,0.008717987871495567,0.00999075295498532,0,False,train,0,149,2,15.0,14.914914914914915,6,65.63934636526497,-11.667939118889931,-60.638753611739105
-0.006550322050358659,-0.010469008583018358,0.00023459147968862837,0.013441101695887381,0.014142360471840715,0,False,train,0,307,0,-10.0,30.73073073073073,11,53.60170390803985,-1.2763627723322197,-13.705391933639085
0.0041580011901345415,0.006340319051762577,-0.00036802000451707784,-0.02108599303521405,0.022827885321282135,0,False,train,0,307,0,-10.0,30.73073073073073,12,61.18679161479233,9.68805555420491,-36.8222354740398
-0.0020945972702577365,-0.021616393354449315,-0.0006932120108262829,-0.039718122528123144,0.050483393147868406,0,False,train,0,307,0,-10.0,30.73073073073073,7,72.93496099530738,-8.973536453413065,20.18928075443792
-0.004487477022536268,-0.0073557413842029185,0.0001702148093221112,0.009752590184781033,0.01014035128078199,0,False,train,0,307,0,-5.0,30.73073073073073,11,53.60170390803985,-1.2763627723322197,-13.705391933639085
0.0024174699502736985,0.00240876436197901,-0.0002656045528341977,-0.015218019896859017,0.016378070005439976,0,False,train,0,307,0,-5.0,30.73073073073073,12,61.18679161479233,9.68805555420491,-36.8222354740398
-0.0019213025351092483,-0.012934757081298542,-0.00037511792148814393,-0.02149267372099042,0.027362340834747523,0,False,train,0,307,0,-5.0,30.73073073073073,7,72.93496099530738,-8.973536453413065,20.18928075443792
-0.003298054584902843,-0.005559341639754356,0.0001342924014720026,0.007694387825022193,0.007895197370883667,0,False,train,0,307,0,0.0,30.73073073073073,11,53.60170390803985,-1.2763627723322197,-13.705391933639085
0.0014080705051711107,0.00023385374664286473,-0.0002077946752532256,-0.011905757897301358,0.01275042751967184,0,False,train,0,307,0,0.0,30.73073073073073,12,61.18679161479233,9.68805555420491,-36.8222354740398
-0.0018996877611101581,-0.008012044492916814,-0.00019677875009271872,-0.01127459187817234,0.014444161251172758,0,False,train,0,307,0,0.0,30.73073073073073,7,72.93496099530738,-8.973536453413065,20.18928075443792
-0.0026198523804552565,-0.004534811974527653,0.00011418056922574138,0.006542064719036311,0.0066373079977198835,0,False,train,0,307,0,5.0,30.73073073073073,11,53.60170390803985,-1.2763627723322197,-13.705391933639085
0.0008306877397714629,-0.000977682436756666,-0.0001752167562618645,-0.010039180633777275,0.010717626224143862,0,False,train,0,307,0,5.0,30.73073073073073,12,61.18679161479233,9.68805555420491,-36.8222354740398
-0.001911441964153937,-0.005231317708965122,-9.666288285758995e-05,-0.0055383752233073786,0.0072897138412915405,0,False,train,0,307,0,5.0,30.73073073073073,7,72.93496099530738,-8.973536453413065,20.18928075443792
-0.0022355097398900625,-0.003954161291555014,0.00010289903221316621,0.005895680261795127,0.005932692321349215,0,False,train,0,307,0,10.0,30.73073073073073,11,53.60170390803985,-1.2763627723322197,-13.705391933639085
0.000502904165152529,-0.0016553173933679943,-0.00015687496581673344,-0.008988273452557885,0.00957991147936556,0,False,train,0,307,0,10.0,30.73073073073073,12,61.18679161479233,9.68805555420491,-36.8222354740398
-0.0019256003069756389,-0.0036637231740392906,-4.0418110922146866e-05,-0.002315787171730631,0.003517733724158851,0,False,train,0,307,0,10.0,30.73073073073073,7,72.93496099530738,-8.973536453413065,20.18928075443792
-0.002018440123187304,-0.0036262130451221175,9.65638838885674e-05,0.00553270300020624,0.005537743097435763,0,False,train,0,307,0,15.0,30.73073073073073,11,53.60170390803985,-1.2763627723322197,-13.705391933639085
0.00031759626337191094,-0.0020352173938196216,-0.00014655369113736327,-0.008396907974234733,0.008942862801374938,0,False,train,0,307,0,15.0,30.73073073073073,12,61.18679161479233,9.68805555420491,-36.8222354740398
-0.001935947048806952,-0.0027809867455399484,-8.806634998137497e-06,-0.0005045830171054802,0.0020435759857855462,0,False,train,0,307,0,15.0,30.73073073073073,7,72.93496099530738,-8.973536453413065,20.18928075443792
-0.0073506274376384795,0.00021052114417052792,-0.001933483942903269,-0.11078046968467076,0.04828425168794245,0,False,train,0,307,1,5.0,30.73073073073073,11,25.174835030503804,-11.299470371394177,-6.957994616632921
-0.0025210102600965456,-0.0005938459632748305,-0.001039001666817807,-0.05953041041571809,0.02576300748777154,0,False,train,0,307,1,10.0,30.73073073073073,11,25.174835030503804,-11.299470371394177,-6.957994616632921
-0.00013215312767655973,-0.0008887179813701351,-0.0005450763824255134,-0.031230576225240756,0.013449478604174227,0,False,train,0,307,1,15.0,30.73073073073073,11,25.174835030503804,-11.299470371394177,-6.957994616632921
-0.0029229452213641594,-0.003844981004995418,0.0008271235993762005,0.04739069137992582,0.03436767728013964,0,False,train,0,307,2,-10.0,30.73073073073073,11,41.70040278355066,11.72524219686511,11.290321415007687
0.007738063345215096,-0.006667626681455374,0.0006656606521207031,0.038139545954442404,0.044254160853795,0,True,train,0,307,2,-10.0,30.73073073073073,12,65.63817280088027,11.771309157736953,12.961971721409153
-0.0027178165198478155,-0.0029058447935277343,0.0005212928053217603,0.02986787763547172,0.021753520917007153,0,False,train,0,307,2,-5.0,30.73073073073073,11,41.70040278355066,11.72524219686511,11.290321415007687
0.004076379717332657,-0.004538883756389112,0.0004262253815525696,0.024420915484315416,0.02819421897593487,0,True,train,0,307,2,-5.0,30.73073073073073,12,65.63817280088027,11.771309157736953,12.961971721409153
-0.002581388614316893,-0.0023700808509357074,0.0003504883957967664,0.020081505847465455,0.014740744397017275,0,False,train,0,307,2,0.0,30.73073073073073,11,41.70040278355066,11.72524219686511,11.290321415007687
0.0021765784160265866,-0.0031259014367091,0.0002875657857477343,0.016476305855708456,0.018946933230171006,0,True,train,0,307,2,0.0,30.73073073073073,12,65.63817280088027,11.771309157736953,12.961971721409153
-0.0024980748892531324,-0.0020664266638750206,0.00025480984027126397,0.014599528425946065,0.010844647019213574,0,False,train,0,307,2,5.0,30.73073073073073,11,41.70040278355066,11.72524219686511,11.290321415007687
0.0011573995572575768,-0.002262538191402541,0.00020830687810846626,0.011935104959161199,0.013682602810722528,0,True,train,0,307,2,5.0,30.73073073073073,12,65.63817280088027,11.771309157736953,12.961971721409153
-0.0024491513583981828,-0.001894927671903801,0.00020112334069688487,0.011523518583503253,0.008683947544246028,0,False,train,0,307,2,10.0,30.73073073073073,11,41.70040278355066,11.72524219686511,11.290321415007687
0.0005996110462831439,-0.001755191448573612,0.00016332731060986205,0.009357965577167367,0.010706308428446951,0,True,train,0,307,2,10.0,30.73073073073073,12,65.63817280088027,11.771309157736953,12.961971721409153
-0.002420986430728078,-0.001798253656261295,0.00017097034749102846,0.009795879333121035,0.007486199490329855,0,False,train,0,307,2,15.0,30.73073073073073,11,41.70040278355066,11.72524219686511,11.290321415007687
0.0002907579830235818,-0.0014629664190106695,0.00013790362314392013,0.007901295585709244,0.009030171186054241,0,True,train,0,307,2,15.0,30.73073073073073,12,65.63817280088027,11.771309157736953,12.961971721409153
-0.003502511443258527,0.012094817080330778,9.465513920359214e-05,0.00542333998558913,0.00616845011612438,0,False,train,0,308,0,-10.0,30.83083083083083,11,53.76662429554592,-1.682841261026561,-12.43420940539568
0.0031507962650252352,0.01278660392833686,0.00013640136641690503,0.007815222615506143,0.008776972604914592,0,False,train,0,308,0,-10.0,30.83083083083083,12,60.23301812317512,9.227818462778313,-36.01645458181411
-0.005187017513549108,-0.0030317515137383566,-0.0003096782136724485,-0.017743254650581807,0.02339984112798046,0,False,train,0,308,0,-10.0,30.83083083083083,7,73.84526364775272,-9.089681535796489,20.90718192629334
-0.003076508384268095,0.008232804430796659,8.559459481816134e-05,0.004904209032212991,0.0055265472899509675,0,False,train,0,308,0,-5.0,30.83083083083083,11,53.76662429554592,-1.682841261026561,-12.43420940539568
0.0009139669851450094,0.008368896837792406,0.00013537312353495423,0.007756308638055993,0.008177444416910507,0,False,train,0,308,0,-5.0,30.83083083083083,12,60.23301812317512,9.227818462778313,-36.01645458181411
-0.004018309928213171,-0.0030295106526700977,-0.0001338625118294523,-0.007669756962847673,0.010652855827115832,0,False,train,0,308,0,-5.0,30.83083083083083,7,73.84526364775272,-9.089681535796489,20.90718192629334
-0.0027864520656066816,0.006041327630998072,8.028908473445284e-05,0.004600225696252394,0.005128871099058488,0,False,train,0,308,0,0.0,30.83083083083083,11,53.76662429554592,-1.682841261026561,-12.43420940539568
-0.0003922298410259373,0.0059400840680563505,0.00013487137881185163,0.007727560783029254,0.008105207717108525,0,False,train,0,308,0,0.0,30.83083083083083,12,60.23301812317512,9.227818462778313,-36.01645458181411
-0.0033862782961193716,-0.0030088055605208552,-3.5274830646692124e-05,-0.002021098919094191,0.004274771571431077,0,False,train,0,308,0,0.0,30.83083083083083,7,73.84526364775272,-9.089681535796489,20.90718192629334
-0.0026074390436576778,0.004802709288876494,7.723944544268946e-05,0.004425494235797086,0.004894351689249232,0,False,train,0,308,0,5.0,30.83083083083083,11,53.76662429554592,-1.682841261026561,-12.43420940539568
-0.0011419492897530858,0.004591776074185816,0.00013461325156427506,0.007712771181165788,0.008160951526821161,0,False,train,0,308,0,5.0,30.83083083083083,12,60.23301812317512,9.227818462778313,-36.01645458181411
-0.0030389304814519846,-0.002990954643356858,2.0074771859945884e-05,0.0011501997022628889,0.0033860091158344247,0,False,train,0,308,0,5.0,30.83083083083083,7,73.84526364775272,-9.089681535796489,20.90718192629334
-0.002501755784678039,0.004104198600720421,7.550366499398109e-05,0.0043260413419247724,0.00475922919839764,0,False,train,0,308,0,10.0,30.83083083083083,11,53.76662429554592,-1.682841261026561,-12.43420940539568
-0.0015683348758628313,0.003839101985386506,0.00013447566527746702,0.00770488806761281,0.008223801948910226,0,False,train,0,308,0,10.0,30.83083083083083,12,60.23301812317512,9.227818462778313,-36.01645458181411
-0.0028461740747474096,-0.0029789441256706795,5.1171302700936394e-05,0.0029318996769500455,0.004727686427534229,0,False,train,0,308,0,10.0,30.83083083083083,7,73.84526364775272,-9.089681535796489,20.90718192629334
-0.00244074139376238,0.0037107688457538313,7.452098547666708e-05,0.0042697379529687265,0.004682264953181681,0,False,train,0,308,0,15.0,30.83083083083083,11,53.76662429554592,-1.682841261026561,-12.43420940539568
-0.0018096201073163343,0.0034175921104306894,0.0001344006835521938,0.0077005919312140465,0.008269142903684844,0,False,train,0,308,0,15.0,30.83083083083083,12,60.23301812317512,9.227818462778313,-36.01645458181411
-0.002738595992028081,-0.002971564936929738,6.864899878689101e-05,0.003933297898287564,0.005754522741696212,0,False,train,0,308,0,15.0,30.83083083083083,7,73.84526364775272,-9.089681535796489,20.90718192629334
-0.006843511018689519,0.0018263408653673707,-4.9540330580022385e-05,-0.0028384518579181723,0.01675352195751561,0,False,train,0,308,1,-10.0,30.83083083083083,12,5.481304965533624,-4.88847290705165,28.871510433993407
-0.004796758179593574,0.0013353177580421871,7.899881975248491e-07,4.526298958332108e-05,0.011731662921366608,0,False,train,0,308,1,-5.0,30.83083083083083,12,5.481304965533624,-4.88847290705165,28.871510433993407
-0.0036612353934950548,0.001050307496789138,2.9125087677162043e-05,0.0016687446018498675,0.008950069076647874,0,False,train,0,308,1,0.0,30.83083083083083,12,5.481304965533624,-4.88847290705165,28.871510433993407
-0.003027599978325135,0.0008872303956826144,4.506929241809843e-05,0.0025822802411980005,0.007399477691878447,0,False,train,0,308,1,5.0,30.83083083083083,12,5.481304965533624,-4.88847290705165,28.871510433993407
-0.009324153670590363,-0.015034599227464085,8.913199369420255e-05,0.005106887058264473,0.009772240157460869,0,False,train,0,308,1,5.0,30.83083083083083,11,26.305777488721706,-11.38134817505301,-7.691623208687552
-0.0026728404279152684,0.0007946398650240383,5.403860533093052e-05,0.00309618401623547,0.006531905194512472,0,False,train,0,308,1,10.0,30.83083083083083,12,5.481304965533624,-4.88847290705165,28.871510433993407
-0.006901832728036794,-0.00843096534233112,-2.1692657221628053e-05,-0.0012428977052232738,0.007052305371812735,0,False,train,0,308,1,10.0,30.83083083083083,11,26.305777488721706,-11.38134817505301,-7.691623208687552
-0.0024738386621558917,0.0007422925649160916,5.9083441297236305e-05,0.003385231825440594,0.006045449200631316,0,False,train,0,308,1,15.0,30.83083083083083,12,5.481304965533624,-4.88847290705165,28.871510433993407
-0.0051732920169698104,-0.004332757738787052,-7.462072050357094e-05,-0.004275452349079942,0.005610660003313627,0,False,train,0,308,1,15.0,30.83083083083083,11,26.305777488721706,-11.38134817505301,-7.691623208687552
0.0018756220026361348,-0.0031729255200225737,0.0002597880553953935,0.014884759142066883,0.010618031798712312,0,False,train,0,308,2,-10.0,30.83083083083083,11,40.52782950618163,11.751948789480416,11.564426765350907
-0.0055950294535875855,-0.01081621893061957,0.0006138167223053159,0.03516910758264826,0.03984076814081254,0,True,train,0,308,2,-10.0,30.83083083083083,12,64.45650494873647,11.792939570017774,12.533483751056071
